,0
1062,1584
1063,2037
1064,320
1065,581
1066,2277
1067,1243
1068,1935
1069,1854
1070,2459
1071,287
1072,19
1073,478
1074,1636
1075,2389
1076,81
1077,588
1078,343
1079,718
1080,69
1081,1102
1082,556
1083,1719
1084,1117
1085,495
1086,862
1087,1229
1088,324
1089,157
1090,585
1091,2387
1092,2131
1093,312
1094,2267
1095,1690
1096,2380
1097,684
1098,1483
1099,90
1100,738
1101,1592
1102,936
1103,1418
1104,186
1105,384
1106,219
1107,1903
1108,498
1109,1575
1110,1400
1111,1859
1112,889
1113,154
1114,1080
1115,1399
1116,2397
1117,2130
1118,960
1119,1223
1120,1967
1121,1475
1122,185
1123,1517
1124,2227
1125,2108
1126,1996
1127,917
1128,116
1129,1939
1130,1535
1131,1793
1132,1089
1133,1876
1134,423
1135,982
1136,2443
1137,1345
1138,678
1139,1858
1140,785
1141,885
1142,633
1143,832
1144,1663
1145,223
1146,377
1147,474
1148,2454
1149,1905
1150,2369
1151,1147
1152,2285
1153,43
1154,918
1155,1669
1156,1844
1157,878
1158,2119
1159,21
1160,1049
1161,2197
1162,350
1163,1115
1164,2503
1165,94
1166,1624
1167,2353
1168,760
1169,2462
1170,12
1171,1609
1172,179
1173,408
1174,56
1175,631
1176,1248
1177,123
1178,1466
1179,465
1180,2020
1181,597
1182,1257
1183,1264
1184,610
1185,947
1186,841
1187,2357
1188,2273
1189,702
1190,1888
1191,301
1192,1440
1193,1388
1194,794
1195,2023
1196,781
1197,2295
1198,1287
1199,1880
1200,992
1201,167
1202,2009
1203,931
1204,712
1205,1444
1206,1301
1207,1119
1208,1644
1209,414
1210,663
1211,1112
1212,2144
1213,72
1214,573
1215,1657
1216,1541
1217,1948
1218,1647
1219,1069
1220,1953
1221,114
1222,675
1223,646
1224,1845
1225,681
1226,604
1227,1597
1228,1413
1229,1873
1230,2467
1231,1640
1232,2308
1233,1471
1234,1767
1235,1131
1236,63
1237,1997
1238,1126
1239,536
1240,1919
1241,1986
1242,1201
1243,1414
1244,548
1245,989
1246,2135
1247,2398
1248,1889
1249,1057
1250,843
1251,1716
1252,1409
1253,1659
1254,304
1255,35
1256,1973
1257,1097
1258,1276
1259,1730
1260,1266
1261,2157
1262,955
1263,177
1264,111
1265,1631
1266,2149
1267,1328
1268,1218
1269,664
1270,260
1271,700
1272,1044
1273,1887
1274,1769
1275,1464
1276,1867
1277,52
1278,758
1279,560
1280,1296
1281,1866
1282,882
1283,837
1284,359
1285,845
1286,383
1287,2432
1288,2065
1289,514
1290,1532
1291,1355
1292,1129
1293,1941
1294,809
1295,910
1296,1909
1297,403
1298,1590
1299,2232
1300,1280
1301,1430
1302,1435
1303,1006
1304,1401
1305,1832
1306,131
1307,292
1308,743
1309,986
1310,2172
1311,2187
1312,2032
1313,2405
1314,1930
1315,2231
1316,630
1317,2417
1318,1548
1319,95
1320,2325
1321,398
1322,2129
1323,2234
1324,1525
1325,1989
1326,471
1327,2327
1328,1305
1329,2309
1330,1998
1331,2188
1332,1840
1333,137
1334,1098
1335,534
1336,2488
1337,2355
1338,1178
1339,443
1340,1314
1341,1993
1342,391
1343,1931
1344,778
1345,2301
1346,1127
1347,313
1348,1668
1349,1817
1350,2087
1351,2113
1352,1472
1353,638
1354,491
1355,592
1356,1048
1357,813
1358,532
1359,1000
1360,1291
1361,2082
1362,687
1363,974
1364,711
1365,807
1366,1675
1367,1518
1368,2254
1369,393
1370,1272
1371,1067
1372,566
1373,887
1374,609
1375,80
1376,736
1377,727
1378,1544
1379,998
1380,2028
1381,1267
1382,496
1383,961
1384,270
1385,1306
1386,1648
1387,622
1388,1711
1389,286
1390,1367
1391,1639
1392,533
1393,905
1394,2306
1395,23
1396,333
1397,109
1398,1970
1399,290
1400,1270
1401,1194
1402,1356
1403,2275
1404,1813
1405,783
1406,138
1407,1332
1408,2132
1409,29
1410,725
1411,2008
1412,2513
1413,1742
1414,227
1415,632
1416,1482
1417,1350
1418,1682
1419,1300
1420,1827
1421,1009
1422,753
1423,50
1424,2428
1425,528
1426,2412
1427,641
1428,2114
1429,501
1430,1766
1431,1958
1432,1891
1433,1703
1434,2223
1435,2337
1436,872
1437,2318
1438,181
1439,118
1440,709
1441,1732
1442,166
1443,824
1444,53
1445,1974
1446,542
1447,990
1448,2048
1449,1288
1450,1783
1451,144
1452,1588
1453,277
1454,1304
1455,2334
1456,1476
1457,1282
1458,1340
1459,1791
1460,413
1461,121
1462,55
1463,2046
1464,2271
1465,2480
1466,1565
1467,46
1468,903
1469,1987
1470,1123
1471,1784
1472,2272
1473,506
1474,1944
1475,139
1476,1502
1477,2312
1478,1036
1479,305
1480,1580
1481,1449
1482,707
1483,456
1484,2276
1485,2453
1486,1467
1487,87
1488,1337
1489,42
1490,991
1491,1797
1492,190
1493,1425
1494,1442
1495,801
1496,916
1497,2018
1498,2124
1499,2339
1500,1235
1501,44
1502,2324
1503,908
1504,1842
1505,2496
1506,671
1507,1651
1508,1315
1509,857
1510,289
1511,2158
1512,913
1513,713
1514,1885
1515,14
1516,494
1517,2408
1518,879
1519,2392
1520,1141
1521,1693
1522,489
1523,454
1524,508
1525,1564
1526,525
1527,591
1528,926
1529,1810
1530,1684
1531,493
1532,1055
1533,608
1534,402
1535,658
1536,679
1537,1752
1538,972
1539,1319
1540,2042
1541,644
1542,2264
1543,822
1544,1029
1545,450
1546,331
1547,426
1548,283
1549,1947
1550,714
1551,243
1552,453
1553,1
1554,1696
1555,2141
1556,1516
1557,1242
1558,1942
1559,483
1560,1521
1561,1473
1562,125
1563,1373
1564,1857
1565,847
1566,1403
1567,315
1568,2388
1569,1452
1570,2036
1571,1816
1572,1619
1573,537
1574,155
1575,2070
1576,2497
1577,2191
1578,1219
1579,1462
1580,1003
1581,200
1582,342
1583,688
1584,430
1585,859
1586,1890
1587,1529
1588,1111
1589,1215
1590,570
1591,602
1592,691
1593,834
1594,1109
1595,563
1596,1660
1597,266
1598,1598
1599,1882
1600,2274
1601,2458
1602,314
1603,835
1604,173
1605,1177
1606,1004
1607,18
1608,1901
1609,386
1610,2093
1611,984
1612,396
1613,850
1614,2393
1615,2071
1616,797
1617,763
1618,677
1619,353
1620,187
1621,1926
1622,192
1623,1836
1624,1729
1625,1256
1626,1286
1627,1501
1628,1237
1629,120
1630,1221
1631,1179
1632,958
1633,2498
1634,1833
1635,1162
1636,1789
1637,382
1638,922
1639,499
1640,251
1641,405
1642,176
1643,355
1644,445
1645,436
1646,1834
1647,814
1648,1351
1649,2138
1650,920
1651,1923
1652,1183
1653,660
1654,1553
1655,957
1656,1641
1657,1410
1658,1346
1659,1426
1660,1503
1661,203
1662,1181
1663,775
1664,1907
1665,2103
1666,329
1667,75
1668,361
1669,546
1670,1072
1671,2235
1672,1892
1673,2290
1674,2371
1675,2226
1676,1342
1677,463
1678,409
1679,336
1680,1034
1681,142
1682,726
1683,2504
1684,1050
1685,340
1686,935
1687,1673
1688,2195
1689,975
1690,1831
1691,757
1692,1667
1693,876
1694,89
1695,1349
1696,1929
1697,2241
1698,2512
1699,2184
1700,875
1701,2058
1702,1591
1703,1263
1704,2025
1705,680
1706,237
1707,1303
1708,457
1709,838
1710,2092
1711,615
1712,1599
1713,558
1714,1293
1715,1574
1716,1614
1717,612
1718,1331
1719,1275
1720,97
1721,2207
1722,1707
1723,649
1724,321
1725,246
1726,1533
1727,275
1728,510
1729,2098
1730,2045
1731,2196
1732,103
1733,1841
1734,898
1735,207
1736,1579
1737,1419
1738,2279
1739,2029
1740,1318
1741,1966
1742,1384
1743,1934
1744,2423
1745,858
1746,1530
1747,816
1748,1014
1749,1421
1750,2024
1751,1008
1752,415
1753,201
1754,2010
1755,1271
1756,1027
1757,1608
1758,2041
1759,516
1760,1615
1761,2460
1762,1936
1763,99
1764,864
1765,276
1766,1336
1767,518
1768,1492
1769,110
1770,2233
1771,703
1772,1679
1773,1370
1774,2474
1775,319
1776,1594
1777,1480
1778,259
1779,582
1780,2284
1781,994
1782,2335
1783,100
1784,1292
1785,967
1786,1871
1787,956
1788,325
1789,2243
1790,962
1791,1759
1792,2320
1793,1090
1794,1604
1795,247
1796,149
1797,817
1798,731
1799,1551
1800,455
1801,716
1802,2379
1803,653
1804,921
1805,1262
1806,1258
1807,438
1808,1777
1809,1326
1810,337
1811,2169
1812,357
1813,789
1814,257
1815,2383
1816,182
1817,41
1818,932
1819,593
1820,1671
1821,1983
1822,318
1823,927
1824,1849
1825,853
1826,833
1827,2413
1828,180
1829,1562
1830,1537
1831,1390
1832,786
1833,519
1834,255
1835,1804
1836,1962
1837,849
1838,1160
1839,1101
1840,1921
1841,432
1842,2167
1843,1879
1844,2505
1845,492
1846,1666
1847,236
1848,1070
1849,771
1850,642
1851,183
1852,724
1853,34
1854,13
1855,651
1856,1327
1857,490
1858,1547
1859,730
1860,419
1861,2014
1862,233
1863,2343
1864,132
1865,2193
1866,2211
1867,2181
1868,526
1869,335
1870,1865
1871,1042
1872,2168
1873,1569
1874,1796
1875,2078
1876,1505
1877,1495
1878,267
1879,1558
1880,2222
1881,1884
1882,2470
1883,108
1884,600
1885,1135
1886,2183
1887,345
1888,1965
1889,1685
1890,1192
1891,431
1892,241
1893,1163
1894,1320
1895,2160
1896,1721
1897,245
1898,901
1899,2126
1900,1302
1901,1175
1902,2139
1903,1361
1904,358
1905,2430
1906,618
1907,1174
1908,2280
1909,1106
1910,2116
1911,2094
1912,1172
1913,567
1914,32
1915,693
1916,1981
1917,1771
1918,1317
1919,70
1920,793
1921,2112
1922,2022
1923,126
1924,168
1925,643
1926,2062
1927,541
1928,855
1929,1523
1930,1381
1931,197
1932,2419
1933,1977
1934,2386
1935,1545
1936,477
1937,2407
1938,1210
1939,271
1940,1843
1941,1358
1942,2245
1943,1231
1944,2143
1945,2330
1946,1046
1947,1872
1948,1991
1949,634
1950,196
1951,1826
1952,2510
1953,2209
1954,163
1955,1626
1956,1451
1957,268
1958,448
1959,2484
1960,1715
1961,206
1962,1054
1963,153
1964,1710
1965,356
1966,2317
1967,997
1968,1625
1969,1856
1970,1171
1971,950
1972,1193
1973,934
1974,1709
1975,940
1976,1486
1977,1157
1978,217
1979,723
1980,729
1981,871
1982,2315
1983,2455
1984,733
1985,2422
1986,1065
1987,2176
1988,1241
1989,2190
1990,907
1991,234
1992,2217
1993,1955
1994,2418
1995,105
1996,376
1997,1538
1998,172
1999,1534
2000,1699
2001,1776
2002,1825
2003,1222
2004,1851
2005,943
2006,2372
2007,470
2008,928
2009,1606
2010,22
2011,2266
2012,1224
2013,1099
2014,469
2015,285
2016,2206
2017,586
2018,759
2019,410
2020,1515
2021,1616
2022,1134
2023,2361
2024,1920
2025,911
2026,486
2027,595
2028,2356
2029,1378
2030,617
2031,1299
2032,1912
2033,1938
2034,1244
2035,2457
2036,2253
2037,1886
2038,2409
2039,1254
2040,1746
2041,2221
2042,1863
2043,2373
2044,388
2045,0
2046,869
2047,2300
2048,427
2049,425
2050,1060
2051,840
2052,1770
2053,721
2054,49
2055,552
2056,1203
2057,371
2058,2434
2059,1902
2060,2006
2061,1283
2062,1862
2063,977
2064,969
2065,82
2066,2248
2067,1182
2068,360
2069,535
2070,1217
2071,959
2072,787
2073,27
2074,473
2075,225
2076,886
2077,1427
2078,2003
2079,1249
2080,122
2081,919
2082,983
2083,2352
2084,1895
2085,1855
2086,1837
2087,1441
2088,112
2089,1627
2090,2171
2091,2396
2092,2012
2093,1184
2094,1968
2095,77
2096,765
2097,968
2098,2342
2099,2019
2100,256
2101,165
2102,1032
2103,1047
2104,300
2105,1567
2106,1187
2107,1077
2108,1312
2109,988
2110,2302
2111,1824
2112,650
2113,2090
2114,232
2115,1702
2116,1364
2117,2451
2118,1033
2119,1386
2120,948
2121,2199
2122,1152
2123,462
2124,86
2125,695
2126,662
2127,224
2128,298
2129,92
2130,1139
2131,580
2132,2354
2133,193
2134,1688
2135,1945
2136,26
2137,104
2138,799
2139,598
2140,441
2141,873
2142,269
2143,856
2144,1116
2145,1520
2146,47
2147,1247
2148,60
2149,1779
2150,1091
2151,2490
2152,996
2153,2316
2154,2259
2155,1896
2156,1995
2157,1005
2158,860
2159,2189
2160,59
2161,1875
2162,520
2163,1802
2164,447
2165,966
2166,1561
2167,1278
2168,1334
2169,811
2170,2240
2171,1202
2172,1706
2173,2210
2174,1697
2175,1747
2176,2035
2177,1433
2178,587
2179,2134
2180,1972
2181,1478
2182,1124
2183,1205
2184,15
2185,2487
2186,2056
2187,435
2188,2038
2189,1465
2190,2344
2191,481
2192,1404
2193,476
2194,511
2195,293
2196,7
2197,1672
2198,397
2199,861
2200,652
2201,228
2202,949
2203,2450
2204,1490
2205,1061
2206,1208
2207,2439
2208,2059
2209,2336
2210,924
2211,575
2212,756
2213,1979
2214,2478
2215,1213
2216,389
2217,569
2218,204
2219,2185
2220,2166
2221,2262
2222,317
2223,1555
2224,150
2225,690
2226,601
2227,1479
2228,1686
2229,2228
2230,1550
2231,1255
2232,1335
2233,503
2234,2366
2235,2333
2236,1600
2237,851
2238,953
2239,467
2240,93
2241,372
2242,2399
2243,1230
2244,770
2245,1110
2246,2258
2247,1557
2248,1646
2249,2123
2250,584
2251,1633
2252,2340
2253,6
2254,1788
2255,1037
2256,820
2257,1086
2258,1913
2259,2378
2260,1039
2261,915
2262,696
2263,2178
2264,310
2265,1869
2266,1411
2267,2151
2268,1937
2269,1743
2270,661
2271,39
2272,2053
2273,1186
2274,130
2275,2319
2276,810
2277,1323
2278,1774
2279,482
2280,1105
2281,308
2282,2298
2283,1683
2284,1149
2285,742
2286,1768
2287,1954
2288,1911
2289,1720
2290,1726
2291,326
2292,2043
2293,577
2294,2086
2295,1398
2296,1133
2297,1980
2298,1150
2299,1753
2300,1393
2301,1734
2302,1432
2303,2213
2304,2165
2305,2237
2306,1943
2307,1329
2308,2040
2309,1085
2310,288
2311,1198
2312,1976
2313,1470
2314,1583
2315,107
2316,1137
2317,375
2318,338
2319,1539
2320,550
2321,1780
2322,1712
2323,2425
2324,281
2325,2265
2326,2471
2327,1772
2328,1394
2329,2016
2330,929
2331,248
2332,2360
2333,2447
2334,1514
2335,1818
2336,400
2337,2435
2338,96
2339,2030
2340,1348
2341,831
2342,1169
2343,1658
2344,779
2345,1104
2346,1173
2347,2438
2348,821
2349,1835
2350,156
2351,1496
2352,1489
2353,28
2354,808
2355,406
2356,1741
2357,148
2358,2514
2359,1066
2360,1549
2361,1846
2362,2328
2363,1650
2364,2060
2365,2200
2366,1043
2367,242
2368,1811
2369,945
2370,670
2371,10
2372,2465
2373,424
2374,1456
2375,509
2376,2117
2377,1798
2378,1850
2379,892
2380,1059
2381,238
2382,451
2383,1081
2384,1554
2385,392
2386,1823
2387,485
2388,1994
2389,1493
2390,446
2391,1695
2392,790
2393,1199
2394,2364
2395,1125
2396,732
2397,171
2398,823
2399,1571
2400,244
2401,1662
2402,159
2403,505
2404,2390
2405,418
2406,665
2407,351
2408,2367
2409,912
2410,1383
2411,1058
2412,2359
2413,1170
2414,1144
2415,1145
2416,1228
2417,551
2418,1546
2419,829
2420,1744
2421,761
2422,637
2423,1922
2424,1572
2425,791
2426,1801
2427,25
2428,1273
2429,764
2430,1963
2431,2345
2432,1445
2433,2331
2434,1365
2435,2323
2436,1883
2437,2261
2438,1204
2439,1455
2440,894
2441,902
2442,1628
2443,625
2444,1415
2445,2208
2446,1543
2447,412
2448,2055
2449,1689
2450,1151
2451,522
2452,1209
2453,38
2454,1448
2455,2294
2456,2230
2457,549
2458,1677
2459,645
2460,1311
2461,2370
2462,1655
2463,531
2464,258
2465,1822
2466,16
2467,884
2468,429
2469,1511
2470,2079
2471,2427
2472,58
2473,390
2474,2104
2475,788
2476,1176
2477,2406
2478,379
2479,616
2480,970
2481,1438
2482,1071
2483,1093
2484,728
2485,2441
2486,2491
2487,2089
2488,2201
2489,1024
2490,842
2491,852
2492,777
2493,1389
2494,2198
2495,71
2496,85
2497,676
2498,2476
2499,211
2500,2011
2501,2111
2502,2125
2503,553
2504,362
2505,2002
2506,987
2507,1653
2508,328
2509,464
2510,213
2511,57
2512,420
2513,2214
2514,995
