,0
395,1691
396,913
397,60
398,682
399,2049
400,2271
401,2139
402,1159
403,1960
404,568
405,1255
406,178
407,1946
408,276
409,91
410,942
411,1773
412,220
413,518
414,524
415,566
416,1746
417,1460
418,2201
419,1612
420,2463
421,1282
422,408
423,549
424,1459
425,1253
426,1564
427,2017
428,2333
429,1731
430,134
431,1009
432,2487
433,1443
434,812
435,1850
436,213
437,717
438,588
439,1063
440,1844
441,934
442,1348
443,1279
444,2111
445,2241
446,496
447,531
448,1206
449,1441
450,1708
451,1788
452,2
453,1871
454,2268
455,760
456,937
457,1963
458,1247
459,285
460,1494
461,963
462,230
463,1550
464,1216
465,200
466,940
467,1509
468,2173
469,1241
470,982
471,1761
472,1561
473,1936
474,2504
475,2287
476,1964
477,253
478,1246
479,1718
480,533
481,2494
482,1493
483,1975
484,1462
485,1985
486,1324
487,868
488,958
489,721
490,534
491,194
492,2113
493,659
494,660
495,1858
496,946
497,39
498,1278
499,1794
500,697
501,1632
502,2393
503,2323
504,2353
505,1528
506,443
507,1104
508,2376
509,1499
510,687
511,808
512,105
513,1905
514,268
515,74
516,2027
517,468
518,908
519,1690
520,1786
521,1196
522,841
523,1904
524,1803
525,683
526,729
527,1979
528,328
529,10
530,2380
531,1853
532,784
533,1319
534,12
535,2276
536,851
537,1568
538,304
539,132
540,421
541,1192
542,949
543,450
544,745
545,1235
546,526
547,2209
548,965
549,377
550,40
551,215
552,1031
553,1155
554,320
555,852
556,813
557,752
558,507
559,684
560,1671
561,375
562,480
563,1766
564,1943
565,1226
566,152
567,1631
568,1168
569,843
570,1633
571,739
572,1535
573,374
574,2230
575,970
576,1862
577,633
578,766
579,2392
580,201
581,185
582,1180
583,2476
584,1456
585,990
586,2238
587,558
588,979
589,1361
590,1163
591,2232
592,1680
593,2413
594,1205
595,1714
596,37
597,1748
598,323
599,882
600,2057
601,1108
602,1604
603,2229
604,718
605,570
606,1022
607,1367
608,1189
609,1663
610,2457
611,512
612,1868
613,1501
614,43
615,1005
616,164
617,1664
618,292
619,2247
620,1739
621,1672
622,555
623,1508
624,338
625,621
626,2148
627,1756
628,84
629,303
630,832
631,1047
632,141
633,501
634,2023
635,773
636,1474
637,1080
638,2170
639,1173
640,2119
641,2158
642,2378
643,1848
644,1697
645,2509
646,1303
647,224
648,1008
649,172
650,691
651,197
652,1157
653,685
654,2202
655,2297
656,2274
657,126
658,1719
659,903
660,799
661,1194
662,2180
663,1619
664,1066
665,290
666,2155
667,1677
668,1070
669,1770
670,239
671,1497
672,1524
673,823
674,1201
675,1183
676,1372
677,2220
678,1878
679,362
680,41
681,1559
682,1648
683,2474
684,2011
685,1342
686,1271
687,70
688,1567
689,283
690,907
691,1654
692,850
693,1318
694,2063
695,1088
696,1624
697,1529
698,1145
699,1423
700,1483
701,1239
702,1211
703,1476
704,245
705,1572
706,463
707,2497
708,1400
709,411
710,1623
711,1105
712,1263
713,795
714,886
715,2345
716,465
717,400
718,945
719,479
720,1806
721,439
722,2472
723,1039
724,2204
725,1397
726,663
727,56
728,2052
729,1644
730,648
731,1666
732,83
733,2354
734,920
735,1514
736,985
737,1417
738,1519
739,607
740,1682
741,643
742,1356
743,865
744,2212
745,13
746,2159
747,893
748,618
749,939
750,550
751,1233
752,1875
753,1725
754,372
755,2090
756,2346
757,2258
758,148
759,2477
760,130
761,1646
762,1414
763,1902
764,1384
765,351
766,1296
767,869
768,266
769,1560
770,2054
771,1358
772,1573
773,1336
774,511
775,1347
776,932
777,1050
778,1346
779,2084
780,1987
781,2327
782,1506
783,1451
784,460
785,1842
786,1911
787,1555
788,2240
789,138
790,94
791,877
792,2296
793,1526
794,1510
795,6
796,513
797,1972
798,2280
799,674
800,2022
801,2405
802,1060
803,1667
804,847
805,2046
806,79
807,2369
808,1408
809,2362
810,610
811,2080
812,1283
813,1371
814,379
815,2461
816,604
817,1169
818,1563
819,2479
820,260
821,1111
822,1466
823,1910
824,839
825,312
826,115
827,1516
828,1811
829,2307
830,1016
831,2206
832,297
833,1242
834,1115
835,602
836,2035
837,503
838,1715
839,1174
840,992
841,1835
842,2337
843,1036
844,57
845,753
846,1223
847,2373
848,1191
849,489
850,627
851,2117
852,427
853,1576
854,90
855,1480
856,1635
857,2408
858,339
859,2149
860,2135
861,2275
862,1256
863,2331
864,378
865,1091
866,2320
867,1870
868,263
869,2191
870,1716
871,336
872,1779
873,1923
874,242
875,995
876,2092
877,2105
878,97
879,1311
880,1495
881,2110
882,1219
883,2040
884,2451
885,1673
886,2062
887,1292
888,1373
889,1380
890,906
891,2375
892,613
893,2290
894,1845
895,702
896,1344
897,1821
898,552
899,1272
900,1895
901,1595
902,422
903,156
904,804
905,318
906,664
907,207
908,1429
909,788
910,2207
911,617
912,1129
913,428
914,605
915,628
916,1323
917,212
918,522
919,1537
920,1941
921,341
922,2150
923,916
924,1876
925,1973
926,1804
927,1147
928,953
929,1074
930,150
931,2002
932,1322
933,2208
934,1385
935,354
936,1594
937,2339
938,2302
939,1182
940,2496
941,1469
942,86
943,1709
944,2082
945,110
946,1386
947,440
948,2305
949,1978
950,1601
951,867
952,1874
953,1951
954,1402
955,2175
956,1084
957,1120
958,2437
959,950
960,2466
961,401
962,1102
963,1721
964,2163
965,452
966,1087
967,82
968,1828
969,836
970,2183
971,806
972,2130
973,849
974,2404
975,182
976,1839
977,593
978,211
979,472
980,1152
981,873
982,2243
983,2419
984,1913
985,2325
986,63
987,415
988,746
989,1343
990,1470
991,578
992,1983
993,2217
994,1546
995,1126
996,936
997,603
998,1662
999,2236
1000,495
1001,49
1002,2136
1003,1525
1004,1312
1005,1676
1006,1585
1007,1969
1008,219
1009,1388
1010,581
1011,425
1012,532
1013,1551
1014,1291
1015,1517
1016,1374
1017,810
1018,2196
1019,951
1020,803
1021,1995
1022,1616
1023,2360
1024,1760
1025,2025
1026,1029
1027,8
1028,656
1029,1179
1030,426
1031,1647
1032,1614
1033,960
1034,277
1035,545
1036,1817
1037,20
1038,2176
1039,1352
1040,559
1041,571
1042,1820
1043,1167
1044,1405
1045,1854
1046,2298
1047,1726
1048,2311
1049,416
1050,948
1051,1626
1052,980
1053,957
1054,577
1055,2194
1056,430
1057,1122
1058,1245
1059,390
1060,363
1061,26
1062,2190
1063,1381
1064,180
1065,647
1066,1001
1067,1768
1068,1882
1069,1369
1070,1467
1071,2400
1072,1276
1073,620
1074,1637
1075,2453
1076,1627
1077,2389
1078,527
1079,229
1080,385
1081,482
1082,451
1083,670
1084,436
1085,1733
1086,265
1087,1974
1088,1639
1089,2411
1090,149
1091,1021
1092,777
1093,64
1094,875
1095,81
1096,748
1097,2198
1098,1478
1099,1966
1100,1208
1101,798
1102,1781
1103,1622
1104,2121
1105,878
1106,2177
1107,2228
1108,144
1109,1755
1110,1675
1111,786
1112,510
1113,1500
1114,100
1115,486
1116,1227
1117,2051
1118,863
1119,1834
1120,2078
1121,59
1122,544
1123,246
1124,740
1125,805
1126,926
1127,2056
1128,925
1129,711
1130,159
1131,131
1132,2128
1133,1981
1134,2387
1135,2266
1136,1538
1137,811
1138,98
1139,1681
1140,1243
1141,870
1142,2015
1143,382
1144,776
1145,355
1146,32
1147,1515
1148,113
1149,858
1150,1827
1151,96
1152,2226
1153,15
1154,930
1155,1826
1156,793
1157,1410
1158,1889
1159,1240
1160,2441
1161,370
1162,616
1163,386
1164,502
1165,655
1166,1652
1167,1710
1168,1777
1169,289
1170,483
1171,2234
1172,1019
1173,962
1174,471
1175,1100
1176,2034
1177,119
1178,459
1179,972
1180,744
1181,1702
1182,1418
1183,1656
1184,2059
1185,319
1186,1942
1187,2233
1188,2096
1189,2107
1190,2334
1191,871
1192,1379
1193,1856
1194,1195
1195,270
1196,2086
1197,1171
1198,2101
1199,768
1200,498
1201,1106
1202,1707
1203,309
1204,384
1205,1204
1206,2028
1207,1643
1208,764
1209,517
1210,509
1211,1711
1212,582
1213,2126
1214,34
1215,2383
1216,1028
1217,1017
1218,2432
1219,145
1220,2316
1221,67
1222,1453
1223,2388
1224,2213
1225,1629
1226,703
1227,1298
1228,2093
1229,762
1230,1224
1231,1935
1232,210
1233,116
1234,2242
1235,487
1236,1023
1237,1590
1238,973
1239,369
1240,1116
1241,646
1242,1007
1243,814
1244,2200
1245,1119
1246,1363
1247,835
1248,1778
1249,437
1250,1747
1251,2007
1252,728
1253,173
1254,1472
1255,33
1256,1403
1257,2291
1258,271
1259,1982
1260,198
1261,743
1262,2328
1263,1539
1264,1290
1265,1260
1266,108
1267,247
1268,2492
1269,686
1270,1818
1271,994
1272,672
1273,1636
1274,772
1275,394
1276,255
1277,1857
1278,1244
1279,1566
1280,2498
1281,750
1282,445
1283,749
1284,2205
1285,1751
1286,1153
1287,1919
1288,790
1289,2426
1290,640
1291,897
1292,712
1293,2008
1294,1792
1295,228
1296,974
1297,1123
1298,1398
1299,166
1300,2141
1301,2168
1302,731
1303,2068
1304,359
1305,1992
1306,2239
1307,2251
1308,2178
1309,601
1310,1549
1311,807
1312,2365
1313,677
1314,89
1315,727
1316,1141
1317,2347
1318,2214
1319,2368
1320,101
1321,352
1322,1302
1323,419
1324,1932
1325,1596
1326,1492
1327,392
1328,2306
1329,1133
1330,2390
1331,699
1332,1162
1333,2131
1334,1544
1335,2203
1336,1743
1337,2391
1338,1712
1339,202
1340,2222
1341,1273
1342,1332
1343,2409
1344,1409
1345,243
1346,977
1347,331
1348,2087
1349,280
1350,2489
1351,1340
1352,595
1353,1745
1354,175
1355,959
1356,2044
1357,2491
1358,1142
1359,2439
1360,2245
1361,2385
1362,45
1363,353
1364,1999
1365,2224
1366,344
1367,2162
1368,1288
1369,1693
1370,2322
1371,2464
1372,1268
1373,2467
1374,1705
1375,183
1376,1787
1377,535
1378,143
1379,122
1380,75
1381,1665
1382,2458
1383,325
1384,831
1385,2513
1386,2137
1387,1962
1388,365
1389,217
1390,1085
1391,1004
1392,95
1393,1339
1394,1864
1395,2085
1396,209
1397,782
1398,1701
1399,705
1400,170
1401,2396
1402,322
1403,146
1404,899
1405,1899
1406,1172
1407,2227
1408,657
1409,1762
1410,890
1411,234
1412,1812
1413,18
1414,1599
1415,671
1416,258
1417,2429
1418,824
1419,706
1420,36
1421,1056
1422,1457
1423,991
1424,409
1425,447
1426,758
1427,252
1428,1275
1429,1264
1430,1071
1431,884
1432,1881
1433,2058
1434,1329
1435,967
1436,1267
1437,254
1438,1630
1439,1357
1440,2420
1441,2115
1442,1254
1443,2397
1444,1093
1445,327
1446,1018
1447,123
1448,2401
1449,1504
1450,1144
1451,2260
1452,2422
1453,1431
1454,1877
1455,915
1456,1305
1457,1435
1458,1801
1459,1078
1460,1750
1461,2394
1462,769
1463,1392
1464,2324
1465,2060
1466,1774
1467,797
1468,2129
1469,1353
1470,523
1471,1445
1472,2449
1473,2246
1474,1301
1475,2140
1476,1061
1477,1814
1478,971
1479,2095
1480,2386
1481,911
1482,2367
1483,918
1484,2356
1485,281
1486,514
1487,1993
1488,1940
1489,888
1490,600
1491,342
1492,2225
1493,561
1494,1212
1495,1764
1496,530
1497,1351
1498,1362
1499,757
1500,2254
1501,1809
1502,944
1503,594
1504,358
1505,1906
1506,1698
1507,1611
1508,1591
1509,1399
1510,1487
1511,2088
1512,720
1513,2167
1514,140
1515,1176
1516,2357
1517,2061
1518,2475
1519,1955
1520,340
1521,77
1522,2185
1523,1177
1524,244
1525,1588
1526,500
1527,1503
1528,433
1529,1407
1530,78
1531,1310
1532,1026
1533,564
1534,147
1535,2067
1536,158
1537,1052
1538,2410
1539,1330
1540,623
1541,1520
1542,1038
1543,2355
1544,2371
1545,1287
1546,453
1547,1486
1548,2045
1549,161
1550,1642
1551,543
1552,2435
1553,2122
1554,193
1555,538
1556,1349
1557,2484
1558,747
1559,93
1560,984
1561,1375
1562,1107
1563,48
1564,1645
1565,516
1566,2134
1567,2471
1568,585
1569,783
1570,360
1571,191
1572,1933
1573,2438
1574,781
1575,492
1576,815
1577,2431
1578,1534
1579,2308
1580,1081
1581,1401
1582,399
1583,1502
1584,434
1585,754
1586,2021
1587,272
1588,1953
1589,612
1590,1113
1591,2116
1592,1442
1593,800
1594,586
1595,2071
1596,393
1597,2143
1598,5
1599,168
1600,154
1601,446
1602,2171
1603,391
1604,1687
1605,2313
1606,956
1607,1610
1608,2077
1609,2299
1610,236
1611,1043
1612,1412
1613,1753
1614,1221
1615,988
1616,139
1617,1859
1618,1888
1619,1127
1620,55
1621,2070
1622,1918
1623,1735
1624,2511
1625,2097
1626,111
1627,371
1628,2456
1629,310
1630,2267
1631,2072
1632,1758
1633,922
1634,61
1635,1649
1636,1314
1637,1011
1638,2273
1639,1865
1640,1956
1641,1488
1642,976
1643,1570
1644,1518
1645,2264
1646,121
1647,1158
1648,1280
1649,1833
1650,1796
1651,632
1652,583
1653,2424
1654,2244
1655,1884
1656,2073
1657,0
1658,1345
1659,1582
1660,1132
1661,2164
1662,923
1663,713
1664,1266
1665,541
1666,420
1667,2399
1668,2188
1669,1651
1670,1558
1671,1782
1672,233
1673,2286
1674,853
1675,1740
1676,2252
1677,1427
1678,2483
1679,1920
1680,1426
1681,2156
1682,481
1683,1199
1684,2102
1685,1114
1686,273
1687,1281
1688,1197
1689,2174
1690,726
1691,1394
1692,1815
1693,838
1694,1722
1695,2444
1696,2338
1697,1542
1698,1364
1699,485
1700,348
1701,1688
1702,1075
1703,2447
1704,2454
1705,560
1706,572
1707,1557
1708,1997
1709,1151
1710,1772
1711,1893
1712,1154
1713,235
1714,816
1715,1887
1716,442
1717,1382
1718,21
1719,1869
1720,662
1721,2403
1722,1222
1723,1046
1724,1984
1725,1484
1726,1749
1727,1685
1728,2318
1729,943
1730,1532
1731,537
1732,2343
1733,429
1734,1185
1735,469
1736,2064
1737,1789
1738,658
1739,2379
1740,456
1741,2436
1742,645
1743,264
1744,334
1745,222
1746,431
1747,104
1748,1831
1749,2372
1750,1350
1751,208
1752,1808
1753,1513
1754,1464
1755,1947
1756,1325
1757,1863
1758,1713
1759,388
1760,709
1761,2486
1762,755
1763,2482
1764,910
1765,692
1766,574
1767,2259
1768,997
1769,955
1770,477
1771,2153
1772,2144
1773,1765
1774,241
1775,163
1776,2381
1777,1661
1778,796
1779,2283
1780,1926
1781,171
1782,275
1783,1679
1784,2223
1785,983
1786,2193
1787,286
1788,1461
1789,2344
1790,120
1791,2189
1792,614
1793,181
1794,1949
1795,2255
1796,2336
1797,996
1798,1209
1799,165
1800,736
1801,1689
1802,1073
1803,905
1804,1565
1805,184
1806,2069
1807,1584
1808,284
1809,694
1810,1830
1811,117
1812,2495
1813,35
1814,330
1815,2443
1816,1049
1817,2079
1818,2359
1819,1094
1820,1404
1821,723
1822,505
1823,2133
1824,1058
1825,2009
1826,707
1827,1062
1828,2124
1829,1496
1830,1135
1831,520
1832,2248
1833,1769
1834,855
1835,872
1836,31
1837,1977
1838,1259
1839,16
1840,1810
1841,981
1842,423
1843,1315
1844,1498
1845,288
1846,2074
1847,609
1848,829
1849,2374
1850,2142
1851,733
1852,596
1853,2442
1854,1780
1855,2147
1856,218
1857,575
1858,1146
1859,1618
1860,2169
1861,2300
1862,519
1863,1593
1864,333
1865,830
1866,1086
1867,1898
1868,127
1869,2100
1870,2006
1871,2053
1872,343
1873,462
1874,1717
1875,311
1876,1333
1877,1156
1878,1137
1879,204
1880,1757
1881,914
1882,1578
1883,438
1884,719
1885,205
1886,1703
1887,1065
1888,457
1889,2016
1890,861
1891,1813
1892,1391
1893,278
1894,1098
1895,547
1896,1948
1897,1079
1898,346
1899,1463
1900,2269
1901,2417
1902,1295
1903,2270
1904,528
1905,1729
1906,1428
1907,881
1908,1248
1909,1837
1910,44
1911,1230
1912,1547
1913,313
1914,475
1915,308
1916,1939
1917,80
1918,1696
1919,673
1920,1699
1921,1411
1922,1511
1923,998
1924,1552
1925,693
1926,279
1927,1370
1928,1924
1929,1218
1930,2370
1931,488
1932,2278
1933,1621
1934,626
1935,809
1936,1545
1937,695
1938,19
1939,2179
1940,2363
1941,227
1942,2187
1943,1866
1944,1608
1945,708
1946,1421
1947,954
1948,629
1949,1015
1950,904
1951,1365
1952,2272
1953,1522
1954,2335
1955,1915
1956,1020
1957,282
1958,2433
1959,1289
1960,2066
1961,1440
1962,2039
1963,1316
1964,1620
1965,2089
1966,539
1967,1737
1968,2253
1969,563
1970,1112
1971,1922
1972,27
1973,1261
1974,802
1975,738
1976,373
1977,1390
1978,792
1979,2127
1980,25
1981,402
1982,1475
1983,295
1984,2293
1985,639
1986,347
1987,237
1988,525
1989,2366
1990,396
1991,2480
1992,1507
1993,787
1994,630
1995,2262
1996,259
1997,1605
1998,1824
1999,2310
2000,874
2001,715
2002,636
2003,1251
2004,2341
2005,780
2006,902
2007,542
2008,548
2009,789
2010,1579
2011,1395
2012,2036
2013,928
2014,73
2015,791
2016,1377
2017,1265
2018,2377
2019,314
2020,909
2021,1181
2022,1138
2023,1095
2024,644
2025,2047
2026,1270
2027,269
2028,1641
2029,1454
2030,1228
2031,2421
2032,1040
2033,591
2034,587
2035,2289
2036,1967
2037,1006
2038,2010
2039,1860
2040,597
2041,1161
2042,1479
2043,569
2044,291
2045,2478
2046,589
2047,592
2048,854
2049,454
2050,109
2051,1257
2052,1214
2053,834
2054,186
2055,1912
2056,1252
2057,68
2058,1798
2059,2199
2060,767
2061,226
2062,1134
2063,2309
2064,1447
2065,1010
2066,128
2067,2416
2068,316
2069,38
2070,866
2071,51
2072,417
2073,987
2074,2091
2075,2038
2076,1490
2077,2350
2078,2249
2079,2395
2080,654
2081,619
2082,1420
2083,1931
2084,1759
2085,1025
2086,1805
2087,1202
2088,251
2089,1686
2090,669
2091,1674
2092,1587
2093,3
2094,92
2095,1658
2096,1035
2097,2118
2098,590
2099,2216
2100,1521
2101,2123
2102,1569
2103,1540
2104,735
2105,637
2106,641
2107,2151
2108,846
2109,1914
2110,2033
2111,1188
2112,1921
2113,1003
2114,376
2115,840
2116,387
2117,1851
2118,176
2119,1730
2120,1482
2121,892
2122,675
2123,232
2124,1308
2125,389
2126,529
2127,424
2128,968
2129,938
2130,321
2131,734
2132,2120
2133,1383
2134,1198
2135,2032
2136,553
2137,837
2138,2083
2139,1822
2140,551
2141,1894
2142,567
2143,461
2144,398
2145,274
2146,1128
2147,1659
2148,1971
2149,1603
2150,1752
2151,54
2152,732
2153,1286
2154,2351
2155,1489
2156,1304
2157,1744
2158,361
2159,1131
2160,1321
2161,177
2162,1054
2163,407
2164,1836
2165,704
2166,1855
2167,2317
2168,257
2169,724
2170,1929
2171,2250
2172,933
2173,449
2174,1053
2175,307
2176,1468
2177,356
2178,1785
2179,1033
2180,17
2181,2031
2182,935
2183,993
2184,1387
2185,1581
2186,1232
2187,1294
2188,2452
2189,1014
2190,1297
2191,1376
2192,2506
2193,14
2194,1776
2195,2340
2196,405
2197,11
2198,2003
2199,305
2200,249
2201,651
2202,1957
2203,1000
2204,1473
2205,1059
2206,1840
2207,1237
2208,2514
2209,1229
2210,725
2211,2501
2212,403
2213,1097
2214,622
2215,2166
2216,1797
2217,1465
2218,1959
2219,631
2220,464
2221,1556
2222,1160
2223,179
2224,2415
2225,381
2226,1037
2227,1958
2228,1293
2229,1064
2230,129
2231,2065
2232,546
2233,921
2234,435
2235,2138
2236,635
2237,1200
2238,681
2239,2042
2240,2132
2241,1989
2242,2186
2243,1885
2244,2450
2245,1634
2246,761
2247,499
2248,759
2249,2125
2250,2004
2251,1415
2252,716
2253,349
2254,2315
2255,2284
2256,929
2257,883
2258,599
2259,1207
2260,2106
2261,1481
2262,366
2263,2026
2264,1597
2265,2455
2266,1706
2267,756
2268,1928
2269,1531
2270,1425
2271,1653
2272,1533
2273,1600
2274,1077
2275,494
2276,187
2277,1650
2278,1695
2279,508
2280,2256
2281,2043
2282,1873
2283,2018
2284,986
2285,2414
2286,1306
2287,652
2288,1396
2289,1988
2290,367
2291,775
2292,1450
2293,2172
2294,1491
2295,1991
2296,157
2297,345
2298,2041
2299,418
2300,540
2301,650
2302,4
2303,975
2304,1300
2305,554
2306,1829
2307,231
2308,1057
2309,1170
2310,2445
2311,1249
2312,896
2313,1262
2314,71
2315,1541
2316,2075
2317,2294
2318,2473
2319,1069
2320,42
2321,155
2322,107
2323,2099
2324,2485
2325,779
2326,1485
2327,2288
2328,515
2329,1741
2330,624
2331,1238
2332,76
2333,2460
2334,919
2335,153
2336,634
2337,1952
2338,203
2339,1512
2340,458
2341,2029
2342,1615
2343,476
2344,1505
2345,2197
2346,65
2347,1258
2348,470
2349,2013
2350,848
2351,118
2352,2020
2353,484
2354,2361
2355,801
2356,30
2357,1867
2358,1678
2359,1536
2360,826
2361,2459
2362,1968
2363,1193
2364,889
2365,1439
2366,1825
2367,1657
2368,556
2369,69
2370,642
2371,2507
2372,300
2373,845
2374,2182
2375,1598
2376,901
2377,2304
2378,2469
2379,2468
2380,952
2381,136
2382,103
2383,763
2384,1925
2385,860
2386,536
2387,608
2388,1438
2389,2326
2390,2103
2391,1452
2392,2221
2393,833
2394,50
2395,1548
2396,895
2397,298
2398,2281
2399,2303
2400,668
2401,2505
2402,1285
2403,474
2404,2218
2405,1136
2406,167
2407,1723
2408,1101
2409,1027
2410,29
2411,1684
2412,1771
2413,1617
2414,1562
2415,1437
2416,667
2417,1274
2418,1433
2419,1220
2420,900
2421,1683
2422,778
2423,844
2424,72
2425,1841
2426,317
2427,1892
2428,1406
2429,221
2430,225
2431,1002
2432,444
2433,1586
2434,1849
2435,2319
2436,1360
2437,1986
2438,876
2439,2342
2440,287
2441,2030
2442,7
2443,1422
2444,2257
2445,1366
2446,1819
2447,2427
2448,1175
2449,85
2450,1184
2451,856
2452,1660
2453,1720
2454,2418
2455,924
2456,151
2457,1970
2458,1602
2459,611
2460,1903
2461,368
2462,329
2463,1076
2464,1389
2465,2219
2466,2277
2467,1082
2468,1553
2469,196
2470,1210
2471,22
2472,9
2473,1118
2474,649
2475,678
2476,1236
2477,1791
2478,380
2479,2510
2480,2231
2481,256
2482,969
2483,1130
2484,1807
2485,2181
2486,87
2487,2055
2488,1775
2489,818
2490,1790
2491,1359
2492,1944
2493,730
2494,989
2495,2192
2496,1799
2497,466
2498,820
2499,827
2500,1393
2501,162
2502,1378
2503,862
2504,2488
2505,106
2506,326
2507,1213
2508,1589
2509,1527
2510,1976
2511,562
2512,1072
2513,1032
2514,24
