,Wind
263,20.0
264,19.0
265,15.0
266,15.0
267,9.0
268,24.0
269,12.0
270,17.0
271,15.0
272,18.0
273,10.0
274,12.0
275,31.0
276,13.0
277,21.0
278,23.0
279,16.0
280,19.0
281,10.0
282,33.0
283,18.0
284,32.0
285,23.0
286,8.0
287,11.0
288,23.0
289,22.0
290,20.0
291,11.0
292,11.0
293,10.0
294,30.0
295,15.0
296,16.0
297,14.0
298,13.0
299,9.0
300,24.0
301,21.0
302,7.0
303,13.0
304,8.0
305,8.0
306,23.0
307,17.0
308,17.0
309,13.0
310,30.0
311,26.0
312,16.0
313,22.0
314,22.0
315,29.0
316,19.0
317,14.0
318,18.0
319,20.0
320,29.0
321,12.0
322,18.0
323,8.0
324,17.0
325,22.0
326,16.0
327,19.0
328,20.0
329,15.0
330,18.0
331,10.0
332,19.0
333,17.0
334,9.0
335,21.0
336,25.0
337,20.0
338,12.0
339,9.0
340,9.0
341,15.0
342,12.0
343,15.0
344,9.0
345,14.0
346,12.0
347,12.0
348,13.0
349,21.0
350,13.0
351,13.0
352,10.0
353,9.0
354,17.0
355,18.0
356,22.0
357,12.0
358,17.0
359,14.0
360,23.0
361,17.0
362,27.0
363,15.0
364,12.0
365,14.0
366,17.0
367,8.0
368,14.0
369,16.0
370,14.0
371,12.0
372,14.0
373,27.0
374,15.0
375,32.0
376,11.0
377,17.0
378,15.0
379,29.0
380,9.0
381,16.0
382,19.0
383,9.0
384,9.0
385,10.0
386,18.0
387,22.0
388,18.0
389,10.0
390,14.0
391,13.0
392,15.0
393,16.0
394,22.0
395,14.0
396,36.0
397,11.0
398,11.0
399,9.0
400,13.0
401,10.0
402,13.0
403,18.0
404,11.0
405,14.0
406,18.0
407,12.0
408,9.0
409,12.0
410,31.0
411,21.0
412,16.0
413,17.0
414,22.0
415,14.0
416,15.0
417,11.0
418,18.0
419,12.0
420,16.0
421,11.0
422,16.0
423,20.0
424,9.0
425,7.0
426,17.0
427,13.0
428,17.0
429,13.0
430,23.0
431,17.0
432,8.0
433,12.0
434,14.0
435,24.0
436,26.0
437,16.0
438,10.0
439,10.0
440,13.0
441,11.0
442,14.0
443,13.0
444,12.0
445,12.0
446,17.0
447,11.0
448,17.0
449,11.0
450,12.0
451,8.0
452,9.0
453,27.0
454,12.0
455,9.0
456,7.0
457,22.0
458,19.0
459,22.0
460,17.0
461,10.0
462,16.0
463,15.0
464,14.0
465,12.0
466,17.0
467,25.0
468,21.0
469,12.0
470,13.0
471,18.0
472,8.0
473,12.0
474,12.0
475,12.0
476,9.0
477,21.0
478,19.0
479,34.0
480,13.0
481,14.0
482,11.0
483,24.0
484,11.0
485,8.0
486,11.0
487,27.0
488,8.0
489,11.0
490,14.0
491,14.0
492,24.0
493,16.0
494,27.0
495,15.0
496,14.0
497,17.0
498,25.0
499,22.0
500,9.0
501,17.0
502,14.0
503,20.0
504,19.0
505,26.0
506,13.0
507,14.0
508,21.0
509,21.0
510,15.0
511,21.0
512,14.0
513,10.0
514,25.0
515,13.0
516,12.0
517,18.0
518,19.0
519,14.0
520,11.0
521,8.0
522,15.0
523,16.0
524,15.0
525,14.0
526,12.0
527,13.0
528,21.0
529,15.0
530,22.0
531,18.0
532,12.0
533,20.0
534,24.0
535,16.0
536,14.0
537,9.0
538,13.0
539,15.0
540,14.0
541,14.0
542,8.0
543,17.0
544,13.0
545,25.0
546,23.0
547,16.0
548,12.0
549,20.0
550,17.0
551,14.0
552,13.0
553,12.0
554,27.0
555,19.0
556,27.0
557,10.0
558,13.0
559,16.0
560,12.0
561,24.0
562,12.0
563,14.0
564,17.0
565,24.0
566,9.0
567,11.0
568,12.0
569,12.0
570,11.0
571,21.0
572,13.0
573,17.0
574,10.0
575,18.0
576,16.0
577,15.0
578,10.0
579,23.0
580,15.0
581,16.0
582,22.0
583,15.0
584,18.0
585,17.0
586,14.0
587,15.0
588,16.0
589,11.0
590,12.0
591,16.0
592,14.0
593,11.0
594,20.0
595,19.0
596,21.0
597,15.0
598,23.0
599,30.0
600,18.0
601,12.0
602,20.0
603,12.0
604,8.0
605,13.0
606,17.0
607,12.0
608,14.0
609,24.0
610,12.0
611,15.0
612,19.0
613,15.0
614,21.0
615,9.0
616,22.0
617,14.0
618,11.0
619,7.0
620,8.0
621,8.0
622,31.0
623,15.0
624,24.0
625,9.0
626,18.0
627,15.0
628,9.0
629,17.0
630,16.0
631,15.0
632,21.0
633,8.0
634,11.0
635,24.0
636,15.0
637,16.0
638,18.0
639,8.0
640,12.0
641,13.0
642,12.0
643,17.0
644,17.0
645,10.0
646,25.0
647,17.0
648,15.0
649,15.0
650,14.0
651,26.0
652,24.0
653,14.0
654,35.0
655,14.0
656,10.0
657,19.0
658,9.0
659,14.0
660,26.0
661,11.0
662,17.0
663,20.0
664,22.0
665,16.0
666,18.0
667,11.0
668,13.0
669,10.0
670,17.0
671,17.0
672,21.0
673,12.0
674,23.0
675,15.0
676,9.0
677,20.0
678,11.0
679,11.0
680,16.0
681,22.0
682,20.0
683,24.0
684,31.0
685,20.0
686,16.0
687,21.0
688,19.0
689,11.0
690,17.0
691,18.0
692,14.0
693,13.0
694,15.0
695,18.0
696,13.0
697,9.0
698,21.0
699,15.0
700,16.0
701,18.0
702,12.0
703,19.0
704,14.0
705,10.0
706,12.0
707,13.0
708,14.0
709,13.0
710,11.0
711,20.0
712,17.0
713,13.0
714,29.0
715,18.0
716,20.0
717,17.0
718,11.0
719,17.0
720,26.0
721,18.0
722,9.0
723,30.0
724,20.0
725,10.0
726,12.0
727,14.0
728,20.0
729,9.0
730,24.0
731,14.0
732,15.0
733,19.0
734,19.0
735,19.0
736,14.0
737,24.0
738,12.0
739,19.0
740,18.0
741,11.0
742,18.0
743,21.0
744,14.0
745,15.0
746,14.0
747,20.0
748,11.0
749,13.0
750,14.0
751,23.0
752,17.0
753,17.0
754,16.0
755,23.0
756,13.0
757,22.0
758,13.0
759,20.0
760,11.0
761,16.0
762,19.0
763,15.0
764,11.0
765,12.0
766,11.0
767,10.0
768,25.0
769,8.0
770,20.0
771,19.0
772,21.0
773,31.0
774,18.0
775,16.0
776,20.0
777,7.0
778,18.0
779,16.0
780,19.0
781,15.0
782,17.0
783,38.0
784,11.0
785,18.0
786,12.0
787,15.0
788,14.0
789,11.0
790,17.0
791,22.0
792,20.0
793,20.0
794,14.0
795,22.0
796,10.0
797,10.0
798,26.0
799,15.0
800,11.0
801,17.0
802,23.0
803,16.0
804,18.0
805,17.0
806,9.0
807,13.0
808,11.0
809,13.0
810,12.0
811,17.0
812,18.0
813,9.0
814,14.0
815,16.0
816,10.0
817,15.0
818,19.0
819,13.0
820,14.0
821,10.0
822,12.0
823,12.0
824,15.0
825,12.0
826,14.0
827,16.0
828,15.0
829,24.0
830,26.0
831,9.0
832,15.0
833,11.0
834,14.0
835,10.0
836,15.0
837,14.0
838,12.0
839,7.0
840,20.0
841,19.0
842,16.0
843,13.0
844,22.0
845,14.0
846,13.0
847,8.0
848,12.0
849,8.0
850,19.0
851,25.0
852,27.0
853,9.0
854,13.0
855,13.0
856,15.0
857,12.0
858,20.0
859,8.0
860,12.0
861,11.0
862,19.0
863,13.0
864,26.0
865,9.0
866,13.0
867,17.0
868,10.0
869,18.0
870,27.0
871,12.0
872,22.0
873,15.0
874,15.0
875,19.0
876,6.0
877,9.0
878,8.0
879,18.0
880,11.0
881,18.0
882,18.0
883,13.0
884,22.0
885,18.0
886,10.0
887,12.0
888,19.0
889,15.0
890,27.0
891,20.0
892,8.0
893,19.0
894,13.0
895,12.0
896,19.0
897,17.0
898,7.0
899,24.0
900,15.0
901,15.0
902,16.0
903,17.0
904,12.0
905,16.0
906,8.0
907,12.0
908,12.0
909,19.0
910,23.0
911,17.0
912,20.0
913,24.0
914,20.0
915,28.0
916,25.0
917,16.0
918,20.0
919,15.0
920,18.0
921,13.0
922,15.0
923,12.0
924,17.0
925,21.0
926,28.0
927,15.0
928,23.0
929,19.0
930,13.0
931,8.0
932,11.0
933,26.0
934,17.0
935,18.0
936,10.0
937,20.0
938,17.0
939,11.0
940,19.0
941,17.0
942,20.0
943,13.0
944,15.0
945,21.0
946,23.0
947,20.0
948,15.0
949,14.0
950,24.0
951,19.0
952,16.0
953,23.0
954,14.0
955,13.0
956,28.0
957,11.0
958,24.0
959,8.0
960,16.0
961,20.0
962,23.0
963,11.0
964,19.0
965,15.0
966,13.0
967,17.0
968,12.0
969,29.0
970,33.0
971,19.0
972,9.0
973,16.0
974,8.0
975,19.0
976,19.0
977,11.0
978,14.0
979,11.0
980,19.0
981,18.0
982,13.0
983,18.0
984,18.0
985,0.0
986,16.0
987,10.0
988,12.0
989,27.0
990,15.0
991,22.0
992,19.0
993,19.0
994,27.0
995,15.0
996,15.0
997,11.0
998,23.0
999,20.0
1000,25.0
1001,18.0
1002,14.0
1003,11.0
1004,11.0
1005,9.0
1006,13.0
1007,17.0
1008,29.0
1009,14.0
1010,22.0
1011,11.0
1012,17.0
1013,18.0
1014,18.0
1015,18.0
1016,20.0
1017,14.0
1018,19.0
1019,13.0
1020,22.0
1021,8.0
1022,20.0
1023,24.0
1024,6.0
1025,10.0
1026,12.0
1027,6.0
1028,22.0
1029,9.0
1030,13.0
1031,16.0
1032,16.0
1033,23.0
1034,9.0
1035,17.0
1036,10.0
1037,17.0
1038,8.0
1039,16.0
1040,9.0
1041,13.0
1042,10.0
1043,35.0
1044,7.0
1045,25.0
1046,11.0
1047,15.0
1048,14.0
1049,14.0
1050,18.0
1051,14.0
1052,13.0
1053,17.0
1054,16.0
1055,16.0
1056,16.0
1057,18.0
1058,7.0
1059,13.0
1060,21.0
1061,10.0
1062,14.0
1063,18.0
1064,16.0
1065,23.0
1066,10.0
1067,11.0
1068,17.0
1069,12.0
1070,8.0
1071,23.0
1072,16.0
1073,9.0
1074,18.0
1075,15.0
1076,9.0
1077,15.0
1078,13.0
1079,15.0
1080,18.0
1081,12.0
1082,9.0
1083,22.0
1084,11.0
1085,10.0
1086,16.0
1087,14.0
1088,21.0
1089,25.0
1090,18.0
1091,23.0
1092,23.0
1093,17.0
1094,14.0
1095,19.0
1096,17.0
1097,14.0
1098,35.0
1099,13.0
1100,11.0
1101,9.0
1102,11.0
1103,9.0
1104,18.0
1105,9.0
1106,10.0
1107,10.0
1108,14.0
1109,13.0
1110,22.0
1111,13.0
1112,19.0
1113,21.0
1114,13.0
1115,0.0
1116,17.0
1117,20.0
1118,16.0
1119,12.0
1120,24.0
1121,25.0
1122,14.0
1123,11.0
1124,20.0
1125,17.0
1126,15.0
1127,13.0
1128,10.0
1129,21.0
1130,10.0
1131,25.0
1132,14.0
1133,19.0
1134,20.0
1135,8.0
1136,11.0
1137,16.0
1138,18.0
1139,31.0
1140,16.0
1141,18.0
1142,10.0
1143,14.0
1144,8.0
1145,9.0
1146,17.0
1147,21.0
1148,23.0
1149,27.0
1150,13.0
1151,11.0
1152,19.0
1153,13.0
1154,14.0
1155,33.0
1156,19.0
1157,7.0
1158,18.0
1159,12.0
1160,17.0
1161,14.0
1162,12.0
1163,14.0
1164,12.0
1165,20.0
1166,15.0
1167,21.0
1168,23.0
1169,9.0
1170,23.0
1171,19.0
1172,13.0
1173,28.0
1174,8.0
1175,14.0
1176,23.0
1177,9.0
1178,13.0
1179,13.0
1180,15.0
1181,22.0
1182,13.0
1183,13.0
1184,8.0
1185,12.0
1186,14.0
1187,21.0
1188,13.0
1189,13.0
1190,21.0
1191,8.0
1192,8.0
1193,17.0
1194,25.0
1195,14.0
1196,17.0
1197,11.0
1198,21.0
1199,10.0
1200,16.0
1201,21.0
1202,7.0
1203,13.0
1204,12.0
1205,22.0
1206,19.0
1207,24.0
1208,18.0
1209,7.0
1210,16.0
1211,25.0
1212,17.0
1213,9.0
1214,14.0
1215,11.0
1216,0.0
1217,19.0
1218,15.0
1219,16.0
1220,8.0
1221,13.0
1222,14.0
1223,17.0
1224,19.0
1225,18.0
1226,21.0
1227,13.0
1228,11.0
1229,12.0
1230,14.0
1231,15.0
1232,26.0
1233,9.0
1234,15.0
1235,16.0
1236,20.0
1237,35.0
1238,27.0
1239,11.0
1240,11.0
1241,21.0
1242,13.0
1243,10.0
1244,20.0
1245,18.0
1246,13.0
1247,6.0
1248,30.0
1249,18.0
1250,22.0
1251,17.0
1252,14.0
1253,12.0
1254,11.0
1255,17.0
1256,18.0
1257,35.0
1258,18.0
1259,9.0
1260,23.0
1261,26.0
1262,24.0
1263,18.0
1264,24.0
1265,39.0
1266,15.0
1267,16.0
1268,17.0
1269,23.0
1270,13.0
1271,31.0
1272,27.0
1273,18.0
1274,15.0
1275,20.0
1276,23.0
1277,12.0
1278,23.0
1279,22.0
1280,23.0
1281,11.0
1282,20.0
1283,16.0
1284,21.0
1285,16.0
1286,19.0
1287,20.0
1288,10.0
1289,18.0
1290,15.0
1291,14.0
1292,14.0
1293,13.0
1294,15.0
1295,12.0
1296,11.0
1297,18.0
1298,18.0
1299,15.0
1300,17.0
1301,13.0
1302,10.0
1303,11.0
1304,16.0
1305,15.0
1306,14.0
1307,23.0
1308,11.0
1309,13.0
1310,10.0
1311,9.0
1312,21.0
1313,17.0
1314,13.0
1315,18.0
1316,16.0
1317,21.0
1318,18.0
1319,12.0
1320,11.0
1321,12.0
1322,13.0
1323,13.0
1324,15.0
1325,19.0
1326,11.0
1327,24.0
1328,18.0
1329,13.0
1330,11.0
1331,16.0
1332,17.0
1333,22.0
1334,27.0
1335,15.0
1336,11.0
1337,25.0
1338,13.0
1339,10.0
1340,20.0
1341,10.0
1342,20.0
1343,8.0
1344,8.0
1345,15.0
1346,15.0
1347,17.0
1348,15.0
1349,14.0
1350,13.0
1351,17.0
1352,16.0
1353,16.0
1354,15.0
1355,19.0
1356,9.0
1357,7.0
1358,14.0
1359,24.0
1360,17.0
1361,20.0
1362,13.0
1363,17.0
1364,10.0
1365,17.0
1366,14.0
1367,9.0
1368,16.0
1369,18.0
1370,24.0
1371,27.0
1372,15.0
1373,14.0
1374,15.0
1375,16.0
1376,17.0
1377,18.0
1378,18.0
1379,10.0
1380,9.0
1381,15.0
1382,16.0
1383,20.0
1384,18.0
1385,15.0
1386,11.0
1387,10.0
1388,33.0
1389,17.0
1390,23.0
1391,22.0
1392,12.0
1393,18.0
1394,16.0
1395,24.0
1396,24.0
1397,10.0
1398,13.0
1399,22.0
1400,11.0
1401,6.0
1402,26.0
1403,8.0
1404,10.0
1405,14.0
1406,12.0
1407,11.0
1408,10.0
1409,25.0
1410,13.0
1411,11.0
1412,14.0
1413,20.0
1414,19.0
1415,18.0
1416,13.0
1417,20.0
1418,13.0
1419,12.0
1420,11.0
1421,16.0
1422,15.0
1423,13.0
1424,10.0
1425,14.0
1426,14.0
1427,13.0
1428,20.0
1429,12.0
1430,24.0
1431,18.0
1432,27.0
1433,22.0
1434,19.0
1435,22.0
1436,8.0
1437,9.0
1438,12.0
1439,10.0
1440,27.0
1441,19.0
1442,15.0
1443,27.0
1444,17.0
1445,12.0
1446,17.0
1447,11.0
1448,20.0
1449,12.0
1450,24.0
1451,16.0
1452,12.0
1453,28.0
1454,12.0
1455,11.0
1456,15.0
1457,16.0
1458,19.0
1459,21.0
1460,12.0
1461,12.0
1462,11.0
1463,21.0
1464,14.0
1465,18.0
1466,21.0
1467,16.0
1468,12.0
1469,9.0
1470,10.0
1471,19.0
1472,15.0
1473,21.0
1474,19.0
1475,15.0
1476,10.0
1477,22.0
1478,26.0
1479,12.0
1480,19.0
1481,20.0
1482,34.9892
1483,10.0
1484,8.0
1485,21.0
1486,15.0
1487,11.0
1488,11.0
1489,13.0
1490,16.0
1491,19.0
1492,23.0
1493,30.0
1494,11.0
1495,18.0
1496,11.0
1497,11.0
1498,12.0
1499,14.0
1500,16.0
1501,14.0
1502,11.0
1503,13.0
1504,13.0
1505,10.0
1506,21.0
1507,15.0
1508,7.0
1509,20.0
1510,7.0
1511,21.0
1512,24.0
1513,12.0
1514,18.0
1515,26.0
1516,17.0
1517,10.0
1518,21.0
1519,16.0
1520,10.0
1521,8.0
1522,9.0
1523,15.0
1524,12.0
1525,23.0
1526,12.0
1527,16.0
1528,17.0
1529,23.0
1530,32.0
1531,21.0
1532,9.0
1533,22.0
1534,23.0
1535,24.0
1536,19.0
1537,16.0
1538,12.0
1539,17.0
1540,12.0
1541,14.0
1542,11.0
1543,11.0
1544,17.0
1545,7.0
1546,29.0
1547,14.0
1548,13.0
1549,9.0
1550,13.0
1551,10.0
1552,17.0
1553,10.0
1554,24.0
1555,16.0
1556,17.0
1557,10.0
1558,15.0
1559,12.0
1560,20.0
1561,13.0
1562,15.0
1563,9.0
1564,10.0
1565,8.0
1566,16.0
1567,12.0
1568,16.0
1569,9.0
1570,19.0
1571,18.0
1572,14.0
1573,28.0
1574,12.0
1575,28.0
1576,7.0
1577,13.0
1578,18.0
1579,16.0
1580,13.0
1581,17.0
1582,16.0
1583,19.0
1584,22.0
1585,13.0
1586,17.0
1587,9.0
1588,9.0
1589,10.0
1590,23.0
1591,29.0
1592,25.0
1593,17.0
1594,15.0
1595,21.0
1596,19.0
1597,15.0
1598,18.0
1599,22.0
1600,17.0
1601,8.0
1602,16.0
1603,22.0
1604,14.0
1605,13.0
1606,18.0
1607,11.0
1608,13.0
1609,25.0
1610,22.0
1611,19.0
1612,7.0
1613,14.0
1614,14.0
1615,12.0
1616,20.0
1617,17.0
1618,22.0
1619,19.0
1620,26.0
1621,22.0
1622,23.0
1623,23.0
1624,13.0
1625,23.0
1626,11.0
1627,14.0
1628,15.0
1629,10.0
1630,42.0
1631,11.0
1632,11.0
1633,9.0
1634,18.0
1635,21.0
1636,16.0
1637,16.0
1638,8.0
1639,19.0
1640,19.0
1641,12.0
1642,24.0
1643,10.0
1644,17.0
1645,24.0
1646,14.0
1647,23.0
1648,12.0
1649,11.0
1650,22.0
1651,14.0
1652,19.0
1653,17.0
1654,11.0
1655,20.0
1656,13.0
1657,10.0
1658,15.0
1659,16.0
1660,15.0
1661,12.0
1662,13.0
1663,11.0
1664,21.0
1665,15.0
1666,11.0
1667,16.0
1668,27.0
1669,24.0
1670,11.0
1671,11.0
1672,16.0
1673,16.0
1674,8.0
1675,13.0
1676,15.0
1677,13.0
1678,18.0
1679,15.0
1680,16.0
1681,22.0
1682,12.0
1683,15.0
1684,17.0
1685,10.0
1686,17.0
1687,10.0
1688,13.0
1689,12.0
1690,12.0
1691,18.0
1692,13.0
1693,15.0
1694,21.0
1695,22.0
1696,18.0
1697,12.0
1698,21.0
1699,13.0
1700,10.0
1701,25.0
1702,15.0
1703,18.0
1704,15.0
1705,12.0
1706,10.0
1707,16.0
1708,17.0
1709,26.0
1710,14.0
1711,11.0
1712,16.0
1713,18.0
1714,26.0
1715,25.0
1716,16.0
1717,13.0
1718,15.0
1719,14.0
1720,13.0
1721,16.0
1722,8.0
1723,15.0
1724,7.0
1725,22.0
1726,25.0
1727,18.0
1728,22.0
1729,21.0
1730,15.0
1731,19.0
1732,24.0
1733,8.0
1734,18.0
1735,21.0
1736,14.0
1737,8.0
1738,20.0
1739,11.0
1740,13.0
1741,16.0
1742,15.0
1743,20.0
1744,9.0
1745,12.0
1746,15.0
1747,12.0
1748,8.0
1749,17.0
1750,14.0
1751,15.0
1752,20.0
1753,19.0
1754,21.0
1755,14.0
1756,19.0
1757,26.0
1758,23.0
1759,11.0
1760,24.0
1761,16.0
1762,6.0
1763,13.0
1764,12.0
1765,12.0
1766,23.0
1767,9.0
1768,21.0
1769,15.0
1770,24.0
1771,17.0
1772,9.0
1773,16.0
1774,15.0
1775,22.0
1776,27.0
1777,17.0
1778,15.0
1779,7.0
1780,10.0
1781,12.0
1782,11.0
1783,12.0
1784,17.0
1785,29.0
1786,16.0
1787,9.0
1788,10.0
1789,17.0
1790,15.0
1791,19.0
1792,6.0
1793,24.0
1794,16.0
1795,22.0
1796,12.0
1797,17.0
1798,34.0
1799,15.0
1800,15.0
1801,19.0
1802,16.0
1803,14.0
1804,25.0
1805,13.0
1806,15.0
1807,10.0
1808,12.0
1809,16.0
1810,23.0
1811,20.0
1812,34.0
1813,9.0
1814,24.0
1815,15.0
1816,13.0
1817,17.0
1818,21.0
1819,11.0
1820,13.0
1821,11.0
1822,13.0
1823,25.0
1824,7.0
1825,14.0
1826,17.0
1827,9.0
1828,14.0
1829,24.0
1830,11.0
1831,16.0
1832,9.0
1833,24.0
1834,21.0
1835,16.0
1836,15.0
1837,25.0
1838,10.0
1839,22.0
1840,11.0
1841,11.0
1842,6.0
1843,25.0
1844,14.0
1845,19.0
1846,29.0
1847,16.0
1848,22.0
1849,16.0
1850,18.0
1851,22.0
1852,17.0
1853,17.0
1854,11.0
1855,8.0
1856,26.0
1857,8.0
1858,22.0
1859,12.0
1860,16.0
1861,13.0
1862,26.0
1863,11.0
1864,14.0
1865,16.0
1866,25.0
1867,18.0
1868,13.0
1869,21.0
1870,12.0
1871,8.0
1872,13.0
1873,16.0
1874,15.0
1875,19.0
1876,21.0
1877,24.0
1878,32.0
1879,14.0
1880,10.0
1881,21.0
1882,13.0
1883,14.0
1884,14.0
1885,19.0
1886,18.0
1887,10.0
1888,20.0
1889,13.0
1890,14.0
1891,14.0
1892,13.0
1893,15.0
1894,8.0
1895,11.0
1896,14.0
1897,16.0
1898,21.0
1899,12.0
1900,21.0
1901,9.0
1902,37.0
1903,12.0
1904,12.0
1905,11.0
1906,11.0
1907,8.0
1908,19.0
1909,19.0
1910,23.0
1911,14.0
1912,10.0
1913,29.0
1914,6.0
1915,20.0
1916,19.0
1917,15.0
1918,14.0
1919,17.0
1920,17.0
1921,20.0
1922,16.0
1923,16.0
1924,20.0
1925,12.0
1926,27.0
1927,12.0
1928,18.0
1929,8.0
1930,14.0
1931,10.0
1932,17.0
1933,15.0
1934,14.0
1935,18.0
1936,8.0
1937,9.0
1938,21.0
1939,9.0
1940,18.0
1941,15.0
1942,10.0
1943,14.0
1944,14.0
1945,11.0
1946,14.0
1947,18.0
1948,12.0
1949,9.0
1950,8.0
1951,9.0
1952,19.0
1953,11.0
1954,20.0
1955,7.0
1956,9.0
1957,24.0
1958,13.0
1959,12.0
1960,10.0
1961,17.0
1962,25.0
1963,15.0
1964,22.0
1965,18.0
1966,16.0
1967,18.0
1968,19.0
1969,14.0
1970,20.0
1971,24.0
1972,20.0
1973,19.0
1974,22.0
1975,19.0
1976,13.0
1977,15.0
1978,17.0
1979,14.0
1980,18.0
1981,16.0
1982,13.0
1983,16.0
1984,10.0
1985,10.0
1986,16.0
1987,19.0
1988,24.0
1989,20.0
1990,14.0
1991,17.0
1992,10.0
1993,15.0
1994,8.0
1995,13.0
1996,12.0
1997,11.0
1998,17.0
1999,14.0
2000,8.0
2001,19.0
2002,21.0
2003,19.0
2004,17.0
2005,16.0
2006,20.0
2007,22.0
2008,8.0
2009,16.0
2010,13.0
2011,16.0
2012,17.0
2013,13.0
2014,18.0
2015,24.0
2016,27.0
2017,11.0
2018,18.0
2019,30.0
2020,12.0
2021,11.0
2022,14.0
2023,8.0
2024,15.0
2025,17.0
2026,19.0
2027,10.0
2028,14.0
2029,21.0
2030,10.0
2031,13.0
2032,11.0
2033,9.0
2034,21.0
2035,33.0
2036,10.0
2037,12.0
2038,17.0
2039,23.0
2040,8.0
2041,17.0
2042,14.0
2043,27.0
2044,13.0
2045,23.0
2046,14.0
2047,14.0
2048,14.0
2049,10.0
2050,12.0
2051,9.0
2052,23.0
2053,13.0
2054,15.0
2055,18.0
2056,11.0
2057,14.0
2058,12.0
2059,24.0
2060,9.0
2061,21.0
2062,18.0
2063,12.0
2064,25.0
2065,14.0
2066,10.0
2067,14.0
2068,20.0
2069,10.0
2070,16.0
2071,11.0
2072,14.0
2073,13.0
2074,12.0
2075,18.0
2076,19.0
2077,14.0
2078,16.0
2079,27.0
2080,12.0
2081,15.0
2082,12.0
2083,13.0
2084,18.0
2085,29.0
2086,17.0
2087,16.0
2088,18.0
2089,11.0
2090,13.0
2091,20.0
2092,35.0
2093,14.0
2094,16.0
2095,21.0
2096,20.0
2097,25.0
2098,12.0
2099,13.0
2100,27.0
2101,14.0
2102,14.0
2103,13.0
2104,16.0
2105,15.0
2106,17.0
2107,20.0
2108,16.0
2109,25.0
2110,21.0
2111,10.0
2112,26.0
2113,11.0
2114,9.0
2115,27.0
2116,12.0
2117,9.0
2118,9.0
2119,24.0
2120,18.0
2121,23.0
2122,8.0
2123,9.0
2124,13.0
2125,19.0
2126,9.0
2127,23.0
2128,27.0
2129,9.0
2130,10.0
2131,17.0
2132,11.0
2133,11.0
2134,26.0
2135,19.0
2136,11.0
2137,16.0
2138,21.0
2139,10.0
2140,16.0
