,Wind
767,20.0
768,22.0
769,11.0
770,12.0
771,18.0
772,17.0
773,10.0
774,12.0
775,16.0
776,17.0
777,21.0
778,10.0
779,21.0
780,18.0
781,20.0
782,11.0
783,25.0
784,13.0
785,13.0
786,25.0
787,7.0
788,15.0
789,12.0
790,9.0
791,7.0
792,18.0
793,18.0
794,10.0
795,19.0
796,10.0
797,21.0
798,14.0
799,14.0
800,15.0
801,22.0
802,16.0
803,25.0
804,16.0
805,24.0
806,16.0
807,24.0
808,13.0
809,11.0
810,6.0
811,17.0
812,12.0
813,8.0
814,16.0
815,19.0
816,15.0
817,18.0
818,22.0
819,18.0
820,11.0
821,19.0
822,23.0
823,18.0
824,9.0
825,10.0
826,24.0
827,9.0
828,19.0
829,13.0
830,13.0
831,14.0
832,14.0
833,11.0
834,20.0
835,20.0
836,19.0
837,16.0
838,21.0
839,16.0
840,17.0
841,23.0
842,13.0
843,15.0
844,13.0
845,17.0
846,18.0
847,16.0
848,16.0
849,20.0
850,11.0
851,17.0
852,16.0
853,28.0
854,15.0
855,7.0
856,8.0
857,23.0
858,12.0
859,13.0
860,25.0
861,27.0
862,8.0
863,13.0
864,21.0
865,15.0
866,9.0
867,15.0
868,16.0
869,15.0
870,6.0
871,8.0
872,13.0
873,22.0
874,12.0
875,9.0
876,13.0
877,19.0
878,20.0
879,11.0
880,18.0
881,8.0
882,15.0
883,16.0
884,15.0
885,29.0
886,13.0
887,14.0
888,7.0
889,19.0
890,22.0
891,27.0
892,19.0
893,8.0
894,10.0
895,23.0
896,18.0
897,14.0
898,25.0
899,13.0
900,18.0
901,16.0
902,15.0
903,23.0
904,18.0
905,18.0
906,14.0
907,8.0
908,18.0
909,13.0
910,13.0
911,17.0
912,11.0
913,11.0
914,15.0
915,10.0
916,15.0
917,16.0
918,7.0
919,20.0
920,17.0
921,13.0
922,15.0
923,11.0
924,13.0
925,9.0
926,14.0
927,13.0
928,27.0
929,10.0
930,18.0
931,14.0
932,11.0
933,24.0
934,18.0
935,13.0
936,15.0
937,13.0
938,14.0
939,19.0
940,12.0
941,11.0
942,14.0
943,15.0
944,36.0
945,11.0
946,17.0
947,19.0
948,17.0
949,12.0
950,19.0
951,15.0
952,29.0
953,14.0
954,10.0
955,10.0
956,8.0
957,17.0
958,22.0
959,15.0
960,10.0
961,10.0
962,11.0
963,18.0
964,11.0
965,7.0
966,18.0
967,18.0
968,17.0
969,11.0
970,15.0
971,14.0
972,14.0
973,14.0
974,19.0
975,18.0
976,11.0
977,26.0
978,17.0
979,13.0
980,19.0
981,26.0
982,11.0
983,15.0
984,19.0
985,22.0
986,11.0
987,23.0
988,8.0
989,16.0
990,10.0
991,19.0
992,13.0
993,26.0
994,16.0
995,9.0
996,14.0
997,19.0
998,10.0
999,17.0
1000,7.0
1001,21.0
1002,15.0
1003,7.0
1004,13.0
1005,10.0
1006,18.0
1007,18.0
1008,8.0
1009,14.0
1010,11.0
1011,14.0
1012,38.0
1013,23.0
1014,19.0
1015,11.0
1016,14.0
1017,18.0
1018,21.0
1019,7.0
1020,10.0
1021,9.0
1022,10.0
1023,25.0
1024,22.0
1025,16.0
1026,10.0
1027,10.0
1028,13.0
1029,16.0
1030,12.0
1031,10.0
1032,35.0
1033,29.0
1034,17.0
1035,16.0
1036,11.0
1037,16.0
1038,31.0
1039,13.0
1040,14.0
1041,27.0
1042,31.0
1043,12.0
1044,15.0
1045,21.0
1046,27.0
1047,15.0
1048,11.0
1049,15.0
1050,9.0
1051,18.0
1052,18.0
1053,24.0
1054,20.0
1055,23.0
1056,17.0
1057,16.0
1058,17.0
1059,13.0
1060,16.0
1061,12.0
1062,16.0
1063,18.0
1064,17.0
1065,11.0
1066,16.0
1067,15.0
1068,30.0
1069,17.0
1070,19.0
1071,17.0
1072,24.0
1073,16.0
1074,13.0
1075,24.0
1076,13.0
1077,20.0
1078,12.0
1079,6.0
1080,12.0
1081,12.0
1082,20.0
1083,18.0
1084,16.0
1085,24.0
1086,10.0
1087,18.0
1088,14.0
1089,33.0
1090,7.0
1091,16.0
1092,11.0
1093,18.0
1094,14.0
1095,14.0
1096,11.0
1097,12.0
1098,17.0
1099,24.0
1100,12.0
1101,19.0
1102,18.0
1103,14.0
1104,15.0
1105,20.0
1106,13.0
1107,13.0
1108,35.0
1109,16.0
1110,9.0
1111,17.0
1112,21.0
1113,14.0
1114,14.0
1115,15.0
1116,19.0
1117,19.0
1118,22.0
1119,23.0
1120,7.0
1121,21.0
1122,12.0
1123,22.0
1124,18.0
1125,29.0
1126,25.0
1127,16.0
1128,11.0
1129,13.0
1130,8.0
1131,8.0
1132,9.0
1133,14.0
1134,22.0
1135,12.0
1136,12.0
1137,19.0
1138,12.0
1139,30.0
1140,29.0
1141,16.0
1142,13.0
1143,22.0
1144,16.0
1145,17.0
1146,19.0
1147,9.0
1148,17.0
1149,21.0
1150,8.0
1151,25.0
1152,16.0
1153,12.0
1154,9.0
1155,12.0
1156,14.0
1157,17.0
1158,19.0
1159,14.0
1160,13.0
1161,11.0
1162,17.0
1163,18.0
1164,7.0
1165,9.0
1166,13.0
1167,13.0
1168,11.0
1169,12.0
1170,17.0
1171,12.0
1172,7.0
1173,8.0
1174,19.0
1175,30.0
1176,9.0
1177,11.0
1178,16.0
1179,21.0
1180,24.0
1181,14.0
1182,21.0
1183,14.0
1184,27.0
1185,22.0
1186,10.0
1187,15.0
1188,13.0
1189,21.0
1190,12.0
1191,20.0
1192,13.0
1193,16.0
1194,22.0
1195,18.0
1196,8.0
1197,11.0
1198,14.0
1199,8.0
1200,30.0
1201,7.0
1202,14.0
1203,23.0
1204,21.0
1205,17.0
1206,10.0
1207,21.0
1208,14.0
1209,29.0
1210,21.0
1211,24.0
1212,16.0
1213,27.0
1214,10.0
1215,26.0
1216,13.0
1217,6.0
1218,20.0
1219,21.0
1220,9.0
1221,25.0
1222,16.0
1223,17.0
1224,16.0
1225,15.0
1226,12.0
1227,17.0
1228,15.0
1229,22.0
1230,15.0
1231,12.0
1232,11.0
1233,10.0
1234,27.0
1235,11.0
1236,13.0
1237,13.0
1238,18.0
1239,35.0
1240,15.0
1241,20.0
1242,15.0
1243,14.0
1244,15.0
1245,21.0
1246,19.0
1247,19.0
1248,12.0
1249,15.0
1250,16.0
1251,10.0
1252,14.0
1253,19.0
1254,15.0
1255,15.0
1256,14.0
1257,22.0
1258,21.0
1259,9.0
1260,17.0
1261,12.0
1262,27.0
1263,14.0
1264,11.0
1265,16.0
1266,19.0
1267,12.0
1268,27.0
1269,9.0
1270,17.0
1271,19.0
1272,15.0
1273,12.0
1274,12.0
1275,19.0
1276,12.0
1277,20.0
1278,37.0
1279,13.0
1280,9.0
1281,9.0
1282,17.0
1283,12.0
1284,11.0
1285,17.0
1286,19.0
1287,8.0
1288,21.0
1289,16.0
1290,19.0
1291,21.0
1292,27.0
1293,16.0
1294,22.0
1295,22.0
1296,25.0
1297,17.0
1298,20.0
1299,15.0
1300,14.0
1301,13.0
1302,12.0
1303,20.0
1304,11.0
1305,16.0
1306,12.0
1307,19.0
1308,15.0
1309,12.0
1310,14.0
1311,16.0
1312,21.0
1313,12.0
1314,16.0
1315,21.0
1316,11.0
1317,18.0
1318,13.0
1319,9.0
1320,11.0
1321,42.0
1322,26.0
1323,20.0
1324,18.0
1325,15.0
1326,23.0
1327,14.0
1328,14.0
1329,17.0
1330,9.0
1331,14.0
1332,23.0
1333,12.0
1334,10.0
1335,12.0
1336,16.0
1337,14.0
1338,12.0
1339,12.0
1340,13.0
1341,24.0
1342,15.0
1343,13.0
1344,17.0
1345,12.0
1346,8.0
1347,14.0
1348,16.0
1349,24.0
1350,17.0
1351,17.0
1352,20.0
1353,15.0
1354,17.0
1355,28.0
1356,19.0
1357,20.0
1358,14.0
1359,9.0
1360,14.0
1361,17.0
1362,16.0
1363,10.0
1364,12.0
1365,14.0
1366,13.0
1367,19.0
1368,14.0
1369,13.0
1370,9.0
1371,16.0
1372,16.0
1373,20.0
1374,10.0
1375,21.0
1376,11.0
1377,11.0
1378,17.0
1379,15.0
1380,14.0
1381,11.0
1382,13.0
1383,10.0
1384,29.0
1385,13.0
1386,18.0
1387,14.0
1388,19.0
1389,20.0
1390,23.0
1391,13.0
1392,19.0
1393,24.0
1394,11.0
1395,15.0
1396,24.0
1397,19.0
1398,11.0
1399,19.0
1400,22.0
1401,14.0
1402,15.0
1403,9.0
1404,11.0
1405,15.0
1406,24.0
1407,13.0
1408,14.0
1409,19.0
1410,10.0
1411,26.0
1412,11.0
1413,14.0
1414,14.0
1415,9.0
1416,16.0
1417,24.0
1418,16.0
1419,17.0
1420,22.0
1421,22.0
1422,9.0
1423,12.0
1424,9.0
1425,20.0
1426,17.0
1427,13.0
1428,22.0
1429,9.0
1430,20.0
1431,16.0
1432,20.0
1433,15.0
1434,23.0
1435,14.0
1436,19.0
1437,14.0
1438,18.0
1439,14.0
1440,17.0
1441,9.0
1442,24.0
1443,30.0
1444,20.0
1445,21.0
1446,23.0
1447,17.0
1448,12.0
1449,14.0
1450,17.0
1451,12.0
1452,24.0
1453,28.0
1454,12.0
1455,23.0
1456,21.0
1457,9.0
1458,19.0
1459,14.0
1460,21.0
1461,20.0
1462,17.0
1463,13.0
1464,21.0
1465,17.0
1466,11.0
1467,13.0
1468,14.0
1469,21.0
1470,8.0
1471,16.0
1472,18.0
1473,13.0
1474,25.0
1475,21.0
1476,10.0
1477,15.0
1478,24.0
1479,11.0
1480,22.0
1481,21.0
1482,14.0
1483,16.0
1484,10.0
1485,15.0
1486,19.0
1487,24.0
1488,17.0
1489,15.0
1490,10.0
1491,17.0
1492,20.0
1493,9.0
1494,24.0
1495,17.0
1496,20.0
1497,10.0
1498,35.0
1499,13.0
1500,13.0
1501,28.0
1502,10.0
1503,22.0
1504,16.0
1505,18.0
1506,24.0
1507,10.0
1508,24.0
1509,16.0
1510,22.0
1511,21.0
1512,10.0
1513,9.0
1514,15.0
1515,24.0
1516,20.0
1517,22.0
1518,18.0
1519,13.0
1520,10.0
1521,22.0
1522,8.0
1523,20.0
1524,7.0
1525,20.0
1526,12.0
1527,14.0
1528,17.0
1529,24.0
1530,20.0
1531,20.0
1532,19.0
1533,15.0
1534,23.0
1535,17.0
1536,25.0
1537,11.0
1538,18.0
1539,23.0
1540,15.0
1541,14.0
1542,11.0
1543,11.0
1544,17.0
1545,12.0
1546,26.0
1547,17.0
1548,16.0
1549,19.0
1550,12.0
1551,12.0
1552,14.0
1553,20.0
1554,11.0
1555,13.0
1556,17.0
1557,15.0
1558,16.0
1559,19.0
1560,16.0
1561,13.0
1562,16.0
1563,19.0
1564,14.0
1565,19.0
1566,20.0
1567,18.0
1568,13.0
1569,11.0
1570,21.0
1571,12.0
1572,12.0
1573,10.0
1574,8.0
1575,24.0
1576,17.0
1577,11.0
1578,22.0
1579,8.0
1580,10.0
1581,14.0
1582,19.0
1583,22.0
1584,7.0
1585,14.0
1586,12.0
1587,13.0
1588,23.0
1589,17.0
1590,18.0
1591,30.0
1592,12.0
1593,15.0
1594,13.0
1595,23.0
1596,11.0
1597,20.0
1598,10.0
1599,19.0
1600,14.0
1601,13.0
1602,16.0
1603,14.0
1604,14.0
1605,13.0
1606,10.0
1607,15.0
1608,20.0
1609,17.0
1610,19.0
1611,26.0
1612,14.0
1613,17.0
1614,14.0
1615,16.0
1616,8.0
1617,15.0
1618,13.0
1619,14.0
1620,13.0
1621,16.0
1622,17.0
1623,19.0
1624,18.0
1625,17.0
1626,20.0
1627,15.0
1628,13.0
1629,18.0
1630,11.0
1631,19.0
1632,26.0
1633,15.0
1634,33.0
1635,21.0
1636,18.0
1637,16.0
1638,19.0
1639,15.0
1640,29.0
1641,15.0
1642,11.0
1643,11.0
1644,10.0
1645,20.0
1646,14.0
1647,9.0
1648,23.0
1649,17.0
1650,20.0
1651,13.0
1652,14.0
1653,16.0
1654,13.0
1655,12.0
1656,24.0
1657,18.0
1658,21.0
1659,9.0
1660,20.0
1661,11.0
1662,14.0
1663,12.0
1664,15.0
1665,27.0
1666,12.0
1667,14.0
1668,11.0
1669,9.0
1670,15.0
1671,8.0
1672,15.0
1673,24.0
1674,17.0
1675,11.0
1676,19.0
1677,14.0
1678,14.0
1679,16.0
1680,12.0
1681,18.0
1682,12.0
1683,11.0
1684,10.0
1685,17.0
1686,12.0
1687,0.0
1688,16.0
1689,10.0
1690,16.0
1691,16.0
1692,17.0
1693,19.0
1694,13.0
1695,9.0
1696,25.0
1697,18.0
1698,12.0
1699,13.0
1700,17.0
1701,13.0
1702,19.0
1703,28.0
1704,12.0
1705,20.0
1706,17.0
1707,28.0
1708,13.0
1709,12.0
1710,13.0
1711,15.0
1712,15.0
1713,18.0
1714,22.0
1715,24.0
1716,9.0
1717,16.0
1718,25.0
1719,20.0
1720,24.0
1721,17.0
1722,24.0
1723,10.0
1724,14.0
1725,12.0
1726,21.0
1727,10.0
1728,24.0
1729,21.0
1730,27.0
1731,15.0
1732,13.0
1733,19.0
1734,17.0
1735,10.0
1736,25.0
1737,17.0
1738,10.0
1739,10.0
1740,9.0
1741,15.0
1742,21.0
1743,15.0
1744,19.0
1745,8.0
1746,10.0
1747,21.0
1748,9.0
1749,16.0
1750,16.0
1751,12.0
1752,20.0
1753,10.0
1754,16.0
1755,29.0
1756,22.0
1757,7.0
1758,25.0
1759,15.0
1760,12.0
1761,8.0
1762,9.0
1763,9.0
1764,11.0
1765,11.0
1766,11.0
1767,16.0
1768,24.0
1769,25.0
1770,14.0
1771,12.0
1772,9.0
1773,30.0
1774,16.0
1775,10.0
1776,17.0
1777,11.0
1778,18.0
1779,20.0
1780,17.0
1781,17.0
1782,16.0
1783,16.0
1784,18.0
1785,13.0
1786,23.0
1787,23.0
1788,17.0
1789,11.0
1790,27.0
1791,13.0
1792,24.0
1793,20.0
1794,15.0
1795,10.0
1796,8.0
1797,12.0
1798,31.0
1799,13.0
1800,15.0
1801,11.0
1802,14.0
1803,10.0
1804,18.0
1805,19.0
1806,9.0
1807,15.0
1808,15.0
1809,16.0
1810,18.0
1811,12.0
1812,22.0
1813,17.0
1814,13.0
1815,9.0
1816,25.0
1817,14.0
1818,13.0
1819,12.0
1820,16.0
1821,17.0
1822,11.0
1823,15.0
1824,19.0
1825,12.0
1826,16.0
1827,17.0
1828,20.0
1829,7.0
1830,9.0
1831,15.0
1832,16.0
1833,9.0
1834,25.0
1835,24.0
1836,19.0
1837,20.0
1838,10.0
1839,16.0
1840,32.0
1841,6.0
1842,22.0
1843,15.0
1844,26.0
1845,16.0
1846,18.0
1847,13.0
1848,12.0
1849,8.0
1850,11.0
1851,11.0
1852,10.0
1853,18.0
1854,23.0
1855,13.0
1856,20.0
1857,15.0
1858,15.0
1859,20.0
1860,25.0
1861,16.0
1862,16.0
1863,10.0
1864,14.0
1865,10.0
1866,9.0
1867,12.0
1868,12.0
1869,14.0
1870,14.0
1871,9.0
1872,19.0
1873,9.0
1874,15.0
1875,19.0
1876,14.0
1877,8.0
1878,11.0
1879,12.0
1880,26.0
1881,15.0
1882,13.0
1883,16.0
1884,7.0
1885,9.0
1886,16.0
1887,15.0
1888,23.0
1889,14.0
1890,13.0
1891,21.0
1892,20.0
1893,19.0
1894,22.0
1895,15.0
1896,20.0
1897,17.0
1898,8.0
1899,15.0
1900,20.0
1901,17.0
1902,13.0
1903,15.0
1904,19.0
1905,19.0
1906,10.0
1907,20.0
1908,18.0
1909,20.0
1910,10.0
1911,10.0
1912,21.0
1913,17.0
1914,11.0
1915,11.0
1916,19.0
1917,21.0
1918,8.0
1919,16.0
1920,20.0
1921,34.0
1922,12.0
1923,12.0
1924,12.0
1925,8.0
1926,11.0
1927,12.0
1928,17.0
1929,18.0
1930,24.0
1931,9.0
1932,12.0
1933,30.0
1934,21.0
1935,20.0
1936,14.0
1937,27.0
1938,28.0
1939,17.0
1940,26.0
1941,31.0
1942,17.0
1943,11.0
1944,13.0
1945,20.0
1946,13.0
1947,10.0
1948,20.0
1949,24.0
1950,25.0
1951,12.0
1952,12.0
1953,24.0
1954,9.0
1955,19.0
1956,16.0
1957,19.0
1958,16.0
1959,18.0
1960,17.0
1961,19.0
1962,17.0
1963,25.0
1964,12.0
1965,11.0
1966,16.0
1967,14.0
1968,24.0
1969,14.0
1970,9.0
1971,9.0
1972,11.0
1973,17.0
1974,22.0
1975,10.0
1976,23.0
1977,18.0
1978,21.0
1979,17.0
1980,16.0
1981,17.0
1982,22.0
1983,10.0
1984,16.0
1985,8.0
1986,24.0
1987,24.0
1988,9.0
1989,15.0
1990,26.0
1991,20.0
1992,11.0
1993,23.0
1994,13.0
1995,24.0
1996,24.0
1997,8.0
1998,9.0
1999,19.0
2000,15.0
2001,18.0
2002,12.0
2003,10.0
2004,15.0
2005,15.0
2006,13.0
2007,16.0
2008,8.0
2009,13.0
2010,19.0
2011,17.0
2012,19.0
2013,13.0
2014,16.0
2015,9.0
2016,22.0
2017,36.0
2018,18.0
2019,12.0
2020,12.0
2021,15.0
2022,12.0
2023,15.0
2024,26.0
2025,22.0
2026,23.0
2027,16.0
2028,18.0
2029,8.0
2030,15.0
2031,11.0
2032,24.0
2033,11.0
2034,18.0
2035,11.0
2036,18.0
2037,17.0
2038,21.0
2039,26.0
2040,17.0
2041,20.0
2042,9.0
2043,15.0
2044,13.0
2045,17.0
2046,31.0
2047,18.0
2048,20.0
2049,14.0
2050,11.0
2051,16.0
2052,16.0
2053,22.0
2054,26.0
2055,17.0
2056,18.0
2057,17.0
2058,11.0
2059,11.0
2060,13.0
2061,18.0
2062,20.0
2063,16.0
2064,18.0
2065,15.0
2066,15.0
2067,13.0
2068,16.0
2069,11.0
2070,18.0
2071,20.0
2072,16.0
2073,19.0
2074,10.0
2075,23.0
2076,11.0
2077,22.0
2078,12.0
2079,19.0
2080,15.0
2081,13.0
2082,15.0
2083,17.0
2084,27.0
2085,11.0
2086,39.0
2087,10.0
2088,23.0
2089,13.0
2090,6.0
2091,9.0
2092,11.0
2093,16.0
2094,19.0
2095,9.0
2096,19.0
2097,17.0
2098,10.0
2099,19.0
2100,33.0
2101,13.0
2102,13.0
2103,18.0
2104,22.0
2105,27.0
2106,11.0
2107,25.0
2108,16.0
2109,18.0
2110,18.0
2111,10.0
2112,12.0
2113,12.0
2114,18.0
2115,6.0
2116,9.0
2117,27.0
2118,15.0
2119,8.0
2120,18.0
2121,13.0
2122,20.0
2123,8.0
2124,18.0
2125,14.0
2126,15.0
2127,18.0
2128,17.0
2129,23.0
2130,23.0
2131,22.0
2132,21.0
2133,8.0
2134,12.0
2135,16.0
2136,9.0
2137,14.0
2138,11.0
2139,11.0
2140,10.0
