,0
1033,277
1034,545
1035,1911
1036,20
1037,1467
1038,1828
1039,559
1040,571
1041,1403
1042,1166
1043,1702
1044,1779
1045,2445
1046,1725
1047,1907
1048,416
1049,948
1050,1625
1051,980
1052,957
1053,577
1054,2487
1055,430
1056,1121
1057,1727
1058,390
1059,363
1060,26
1061,1122
1062,1380
1063,180
1064,647
1065,1001
1066,1767
1067,1951
1068,1368
1069,1466
1070,2399
1071,1676
1072,620
1073,1636
1074,1719
1075,1626
1076,1724
1077,527
1078,229
1079,385
1080,482
1081,451
1082,670
1083,436
1084,1732
1085,265
1086,1973
1087,1638
1088,1568
1089,149
1090,1021
1091,777
1092,64
1093,875
1094,81
1095,748
1096,1250
1097,1477
1098,1965
1099,1766
1100,798
1101,1853
1102,1932
1103,2131
1104,878
1105,2176
1106,1292
1107,144
1108,1754
1109,1845
1110,786
1111,510
1112,1499
1113,100
1114,486
1115,2062
1116,1256
1117,863
1118,1833
1119,2077
1120,59
1121,544
1122,246
1123,740
1124,805
1125,926
1126,2002
1127,925
1128,711
1129,159
1130,131
1131,2127
1132,1980
1133,2386
1134,1705
1135,1537
1136,811
1137,98
1138,1303
1139,1242
1140,870
1141,2014
1142,382
1143,776
1144,355
1145,32
1146,2447
1147,113
1148,858
1149,1826
1150,96
1151,2225
1152,15
1153,930
1154,2034
1155,793
1156,1409
1157,2190
1158,1239
1159,1227
1160,370
1161,616
1162,386
1163,502
1164,655
1165,1668
1166,1709
1167,1667
1168,289
1169,483
1170,2233
1171,1019
1172,962
1173,471
1174,1100
1175,2109
1176,119
1177,459
1178,972
1179,744
1180,1701
1181,1417
1182,1655
1183,2058
1184,319
1185,2227
1186,2232
1187,2095
1188,2259
1189,2333
1190,871
1191,2501
1192,2165
1193,1194
1194,270
1195,1804
1196,1171
1197,2100
1198,768
1199,498
1200,1106
1201,2220
1202,309
1203,384
1204,1204
1205,1509
1206,2440
1207,764
1208,517
1209,509
1210,1710
1211,582
1212,2248
1213,34
1214,2382
1215,1028
1216,1017
1217,2431
1218,145
1219,1881
1220,67
1221,1430
1222,2223
1223,2212
1224,1628
1225,703
1226,2189
1227,2092
1228,762
1229,1224
1230,1934
1231,210
1232,116
1233,2185
1234,487
1235,1023
1236,2507
1237,973
1238,369
1239,1116
1240,646
1241,1007
1242,814
1243,2199
1244,1119
1245,1497
1246,835
1247,1777
1248,437
1249,1746
1250,2006
1251,728
1252,173
1253,1471
1254,33
1255,1402
1256,2290
1257,271
1258,1474
1259,198
1260,743
1261,2327
1262,2242
1263,2226
1264,1260
1265,108
1266,247
1267,1607
1268,686
1269,1535
1270,994
1271,672
1272,1313
1273,772
1274,394
1275,255
1276,1856
1277,1244
1278,1803
1279,2497
1280,750
1281,445
1282,749
1283,2204
1284,1750
1285,1153
1286,1918
1287,790
1288,2425
1289,640
1290,897
1291,712
1292,2007
1293,2476
1294,228
1295,974
1296,1123
1297,1397
1298,166
1299,1893
1300,2167
1301,731
1302,2067
1303,359
1304,1506
1305,1344
1306,1414
1307,1784
1308,601
1309,1816
1310,807
1311,1356
1312,677
1313,89
1314,727
1315,1141
1316,2346
1317,2213
1318,2367
1319,101
1320,352
1321,1302
1322,419
1323,1694
1324,1595
1325,2338
1326,392
1327,1495
1328,1133
1329,1539
1330,699
1331,1162
1332,2130
1333,1543
1334,2202
1335,1742
1336,1451
1337,1711
1338,202
1339,2391
1340,1273
1341,1332
1342,2408
1343,1408
1344,243
1345,977
1346,331
1347,2086
1348,280
1349,2503
1350,1340
1351,595
1352,2156
1353,175
1354,959
1355,2280
1356,1358
1357,1142
1358,1614
1359,1633
1360,2384
1361,45
1362,353
1363,1950
1364,1436
1365,344
1366,2161
1367,1288
1368,1692
1369,2321
1370,1388
1371,1268
1372,2466
1373,1704
1374,183
1375,1786
1376,535
1377,143
1378,122
1379,75
1380,1664
1381,1453
1382,325
1383,831
1384,2512
1385,2136
1386,1859
1387,365
1388,217
1389,1085
1390,1004
1391,95
1392,1339
1393,1863
1394,2084
1395,209
1396,782
1397,1687
1398,705
1399,170
1400,2395
1401,322
1402,146
1403,899
1404,1462
1405,1172
1406,1585
1407,657
1408,1761
1409,890
1410,234
1411,1811
1412,18
1413,2374
1414,671
1415,258
1416,2428
1417,824
1418,706
1419,36
1420,1056
1421,1434
1422,991
1423,409
1424,447
1425,758
1426,252
1427,1275
1428,1264
1429,1071
1430,884
1431,1880
1432,2098
1433,1329
1434,967
1435,1267
1436,254
1437,1629
1438,1357
1439,2419
1440,2114
1441,1254
1442,2396
1443,1093
1444,327
1445,1018
1446,123
1447,2400
1448,1526
1449,1144
1450,2105
1451,2421
1452,1431
1453,1876
1454,915
1455,1305
1456,1435
1457,1700
1458,1078
1459,1749
1460,2393
1461,769
1462,1392
1463,1682
1464,2059
1465,1773
1466,797
1467,2128
1468,1353
1469,523
1470,1445
1471,2448
1472,2245
1473,1301
1474,2139
1475,1061
1476,1890
1477,971
1478,2366
1479,2385
1480,911
1481,1656
1482,918
1483,2355
1484,281
1485,514
1486,1992
1487,1939
1488,888
1489,600
1490,342
1491,2224
1492,561
1493,1212
1494,1763
1495,530
1496,1351
1497,1362
1498,757
1499,1519
1500,1808
1501,944
1502,594
1503,358
1504,1905
1505,1697
1506,1610
1507,1590
1508,1399
1509,1487
1510,2087
1511,720
1512,2214
1513,140
1514,1176
1515,1942
1516,2060
1517,2474
1518,2108
1519,340
1520,77
1521,1580
1522,1177
1523,244
1524,2091
1525,500
1526,1503
1527,433
1528,1407
1529,78
1530,1310
1531,1026
1532,564
1533,147
1534,2066
1535,158
1536,1052
1537,2409
1538,1330
1539,623
1540,1520
1541,1038
1542,2354
1543,2370
1544,1287
1545,453
1546,1486
1547,2044
1548,161
1549,2027
1550,543
1551,2318
1552,2121
1553,193
1554,538
1555,1349
1556,1583
1557,747
1558,93
1559,984
1560,1375
1561,1107
1562,48
1563,1596
1564,516
1565,2133
1566,2470
1567,585
1568,783
1569,360
1570,191
1571,1963
1572,2437
1573,781
1574,492
1575,815
1576,2430
1577,1534
1578,2307
1579,1081
1580,1401
1581,399
1582,1502
1583,434
1584,754
1585,2351
1586,272
1587,2336
1588,612
1589,1113
1590,2115
1591,1442
1592,800
1593,586
1594,2070
1595,393
1596,2142
1597,5
1598,168
1599,154
1600,446
1601,2344
1602,391
1603,1964
1604,2312
1605,956
1606,1609
1607,2076
1608,2298
1609,236
1610,1043
1611,1412
1612,2149
1613,1221
1614,988
1615,139
1616,2412
1617,1887
1618,1127
1619,55
1620,2069
1621,2082
1622,1734
1623,2510
1624,2096
1625,111
1626,371
1627,2455
1628,310
1629,2266
1630,2071
1631,1712
1632,922
1633,61
1634,1648
1635,1314
1636,1011
1637,2272
1638,1864
1639,1955
1640,1488
1641,976
1642,1570
1643,1518
1644,2263
1645,121
1646,1158
1647,1280
1648,1768
1649,1795
1650,632
1651,583
1652,2423
1653,2243
1654,1883
1655,2072
1656,0
1657,1345
1658,1582
1659,1132
1660,1835
1661,923
1662,713
1663,1266
1664,541
1665,420
1666,2302
1667,2187
1668,1651
1669,1558
1670,1781
1671,233
1672,2285
1673,853
1674,1739
1675,2251
1676,1427
1677,2482
1678,1698
1679,1426
1680,2155
1681,481
1682,1199
1683,2101
1684,1114
1685,273
1686,1281
1687,1197
1688,2173
1689,726
1690,1394
1691,1814
1692,838
1693,1721
1694,2279
1695,2337
1696,1542
1697,1364
1698,485
1699,348
1700,1688
1701,1075
1702,1891
1703,2417
1704,560
1705,572
1706,1557
1707,1996
1708,1151
1709,2411
1710,2426
1711,1154
1712,235
1713,816
1714,1886
1715,442
1716,1382
1717,21
1718,1868
1719,662
1720,2402
1721,1222
1722,1046
1723,1983
1724,1484
1725,1748
1726,1685
1727,2317
1728,943
1729,1532
1730,537
1731,2438
1732,429
1733,1185
1734,469
1735,2063
1736,1788
1737,658
1738,2378
1739,456
1740,2435
1741,645
1742,264
1743,334
1744,222
1745,431
1746,104
1747,1830
1748,2371
1749,1350
1750,208
1751,2483
1752,1513
1753,1464
1754,1946
1755,1325
1756,1862
1757,1713
1758,388
1759,709
1760,2485
1761,755
1762,2481
1763,910
1764,692
1765,574
1766,2258
1767,997
1768,955
1769,477
1770,2152
1771,2143
1772,1765
1773,241
1774,163
1775,2380
1776,1661
1777,796
1778,2017
1779,2383
1780,171
1781,275
1782,1679
1783,2222
1784,983
1785,2494
1786,286
1787,1461
1788,2343
1789,120
1790,2188
1791,614
1792,181
1793,1948
1794,2254
1795,2335
1796,996
1797,1209
1798,165
1799,736
1800,1689
1801,1073
1802,905
1803,1565
1804,184
1805,2068
1806,1584
1807,284
1808,694
1809,2305
1810,117
1811,2191
1812,35
1813,330
1814,2442
1815,1049
1816,2078
1817,2358
1818,1094
1819,1404
1820,723
1821,505
1822,2239
1823,1058
1824,2008
1825,707
1826,1062
1827,2123
1828,1496
1829,1135
1830,520
1831,2247
1832,1769
1833,855
1834,872
1835,31
1836,2478
1837,1259
1838,16
1839,1810
1840,981
1841,423
1842,1315
1843,1498
1844,288
1845,2073
1846,609
1847,829
1848,2323
1849,2141
1850,733
1851,596
1852,2441
1853,1780
1854,2146
1855,218
1856,575
1857,1146
1858,1618
1859,2168
1860,2299
1861,519
1862,1593
1863,333
1864,830
1865,1086
1866,1897
1867,127
1868,2322
1869,2005
1870,2052
1871,343
1872,462
1873,1717
1874,311
1875,1333
1876,1156
1877,1137
1878,204
1879,1757
1880,914
1881,1578
1882,438
1883,719
1884,205
1885,1703
1886,1065
1887,457
1888,2015
1889,861
1890,1813
1891,1391
1892,278
1893,1098
1894,547
1895,1947
1896,1079
1897,346
1898,1463
1899,2268
1900,2416
1901,1295
1902,2269
1903,528
1904,1729
1905,1428
1906,881
1907,1248
1908,1837
1909,44
1910,1230
1911,1547
1912,313
1913,475
1914,308
1915,1938
1916,80
1917,1696
1918,673
1919,1699
1920,1411
1921,1511
1922,998
1923,1552
1924,693
1925,279
1926,1370
1927,1924
1928,1218
1929,2369
1930,488
1931,2465
1932,1621
1933,626
1934,809
1935,1545
1936,695
1937,19
1938,2178
1939,2362
1940,227
1941,2241
1942,1866
1943,1608
1944,708
1945,1421
1946,954
1947,629
1948,1015
1949,904
1950,1365
1951,2271
1952,1522
1953,2334
1954,1915
1955,1020
1956,282
1957,2432
1958,1289
1959,2230
1960,1440
1961,2074
1962,1316
1963,1620
1964,2088
1965,539
1966,1737
1967,2252
1968,563
1969,1112
1970,1922
1971,27
1972,1261
1973,802
1974,738
1975,373
1976,1390
1977,792
1978,2126
1979,25
1980,402
1981,1475
1982,295
1983,2171
1984,639
1985,347
1986,237
1987,525
1988,2365
1989,396
1990,2064
1991,1507
1992,787
1993,630
1994,2261
1995,259
1996,1605
1997,1824
1998,2309
1999,874
2000,715
2001,636
2002,1251
2003,2028
2004,780
2005,902
2006,542
2007,548
2008,789
2009,1579
2010,1395
2011,2035
2012,928
2013,73
2014,791
2015,1377
2016,1265
2017,2398
2018,314
2019,909
2020,1181
2021,1138
2022,1095
2023,644
2024,2046
2025,1270
2026,269
2027,1641
2028,1454
2029,1228
2030,2420
2031,1040
2032,591
2033,587
2034,2388
2035,1967
2036,1006
2037,2010
2038,1860
2039,597
2040,1161
2041,1479
2042,569
2043,291
2044,2477
2045,589
2046,592
2047,854
2048,454
2049,109
2050,1257
2051,1214
2052,834
2053,186
2054,1912
2055,1252
2056,68
2057,1798
2058,2198
2059,767
2060,226
2061,1134
2062,2308
2063,1447
2064,1010
2065,128
2066,2415
2067,316
2068,38
2069,866
2070,51
2071,417
2072,987
2073,2090
2074,2038
2075,1490
2076,2349
2077,2124
2078,2394
2079,654
2080,619
2081,1420
2082,1931
2083,1759
2084,1025
2085,1805
2086,1202
2087,251
2088,1686
2089,669
2090,1674
2091,1587
2092,3
2093,92
2094,1658
2095,1035
2096,2117
2097,590
2098,2215
2099,1521
2100,2122
2101,1569
2102,1540
2103,735
2104,637
2105,641
2106,2150
2107,846
2108,1914
2109,2033
2110,1188
2111,1921
2112,1003
2113,376
2114,840
2115,387
2116,1851
2117,176
2118,1730
2119,1482
2120,892
2121,675
2122,232
2123,1308
2124,389
2125,529
2126,424
2127,968
2128,938
2129,321
2130,734
2131,2120
2132,1383
2133,1198
2134,2032
2135,553
2136,837
2137,2083
2138,1822
2139,551
2140,1894
2141,567
2142,461
2143,398
2144,274
2145,1128
2146,1659
2147,1971
2148,1603
2149,1752
2150,54
2151,732
2152,1286
2153,2350
2154,1489
2155,1304
2156,1744
2157,361
2158,1131
2159,1321
2160,177
2161,1054
2162,407
2163,1836
2164,704
2165,1855
2166,2293
2167,257
2168,724
2169,1929
2170,2249
2171,933
2172,449
2173,1053
2174,307
2175,1468
2176,356
2177,1785
2178,1033
2179,17
2180,2031
2181,935
2182,993
2183,1387
2184,1581
2185,1232
2186,1294
2187,2451
2188,1014
2189,1297
2190,1376
2191,2505
2192,14
2193,1776
2194,2339
2195,405
2196,11
2197,2003
2198,305
2199,249
2200,651
2201,1957
2202,1000
2203,1473
2204,1059
2205,1840
2206,1237
2207,2513
2208,1229
2209,725
2210,2500
2211,403
2212,1097
2213,622
2214,2166
2215,1797
2216,1465
2217,1959
2218,631
2219,464
2220,1556
2221,1160
2222,179
2223,2414
2224,381
2225,1037
2226,1958
2227,1293
2228,1064
2229,129
2230,2065
2231,546
2232,921
2233,435
2234,2138
2235,635
2236,1200
2237,681
2238,2042
2239,2132
2240,1989
2241,2186
2242,1885
2243,2449
2244,1634
2245,761
2246,499
2247,759
2248,2125
2249,2004
2250,1415
2251,716
2252,349
2253,2314
2254,2283
2255,929
2256,883
2257,599
2258,1207
2259,2106
2260,1481
2261,366
2262,2026
2263,1597
2264,2454
2265,1706
2266,756
2267,1928
2268,1531
2269,1425
2270,1653
2271,1533
2272,1600
2273,1077
2274,494
2275,187
2276,1650
2277,1695
2278,508
2279,2256
2280,2043
2281,1873
2282,2018
2283,986
2284,2413
2285,1306
2286,652
2287,1396
2288,1988
2289,367
2290,775
2291,1450
2292,2172
2293,1491
2294,1991
2295,157
2296,345
2297,2041
2298,418
2299,540
2300,650
2301,4
2302,975
2303,1300
2304,554
2305,1829
2306,231
2307,1057
2308,1170
2309,2444
2310,1249
2311,896
2312,1262
2313,71
2314,1541
2315,2075
2316,2294
2317,2472
2318,1069
2319,42
2320,155
2321,107
2322,2099
2323,2484
2324,779
2325,1485
2326,2288
2327,515
2328,1741
2329,624
2330,1238
2331,76
2332,2459
2333,919
2334,153
2335,634
2336,1952
2337,203
2338,1512
2339,458
2340,2029
2341,1615
2342,476
2343,1505
2344,2197
2345,65
2346,1258
2347,470
2348,2013
2349,848
2350,118
2351,2020
2352,484
2353,2360
2354,801
2355,30
2356,1867
2357,1678
2358,1536
2359,826
2360,2458
2361,1968
2362,1193
2363,889
2364,1439
2365,1825
2366,1657
2367,556
2368,69
2369,642
2370,2506
2371,300
2372,845
2373,2182
2374,1598
2375,901
2376,2304
2377,2468
2378,2467
2379,952
2380,136
2381,103
2382,763
2383,1925
2384,860
2385,536
2386,608
2387,1438
2388,2326
2389,2103
2390,1452
2391,2221
2392,833
2393,50
2394,1548
2395,895
2396,298
2397,2281
2398,2303
2399,668
2400,2504
2401,1285
2402,474
2403,2218
2404,1136
2405,167
2406,1723
2407,1101
2408,1027
2409,29
2410,1684
2411,1771
2412,1617
2413,1562
2414,1437
2415,667
2416,1274
2417,1433
2418,1220
2419,900
2420,1683
2421,778
2422,844
2423,72
2424,1841
2425,317
2426,1892
2427,1406
2428,221
2429,225
2430,1002
2431,444
2432,1586
2433,1849
2434,2319
2435,1360
2436,1986
2437,876
2438,2342
2439,287
2440,2030
2441,7
2442,1422
2443,2257
2444,1366
2445,1819
2446,2427
2447,1175
2448,85
2449,1184
2450,856
2451,1660
2452,1720
2453,2418
2454,924
2455,151
2456,1970
2457,1602
2458,611
2459,1903
2460,368
2461,329
2462,1076
2463,1389
2464,2219
2465,2277
2466,1082
2467,1553
2468,196
2469,1210
2470,22
2471,9
2472,1118
2473,649
2474,678
2475,1236
2476,1791
2477,380
2478,2509
2479,2231
2480,256
2481,969
2482,1130
2483,1807
2484,2181
2485,87
2486,2055
2487,1775
2488,818
2489,1790
2490,1359
2491,1944
2492,730
2493,989
2494,2192
2495,1799
2496,466
2497,820
2498,827
2499,1393
2500,162
2501,1378
2502,862
2503,2488
2504,106
2505,326
2506,1213
2507,1589
2508,1527
2509,1976
2510,562
2511,1072
2512,1032
2513,24
