,0
1353,1217
1354,524
1355,1613
1356,1870
1357,960
1358,2378
1359,339
1360,683
1361,391
1362,1330
1363,1346
1364,956
1365,1424
1366,986
1367,1865
1368,2497
1369,311
1370,1089
1371,1528
1372,1316
1373,628
1374,1067
1375,687
1376,2068
1377,2210
1378,2195
1379,1749
1380,462
1381,2408
1382,2131
1383,1970
1384,2496
1385,222
1386,1302
1387,129
1388,1172
1389,2282
1390,1765
1391,1027
1392,219
1393,2478
1394,629
1395,60
1396,460
1397,2418
1398,738
1399,1491
1400,869
1401,437
1402,241
1403,1996
1404,557
1405,886
1406,1701
1407,1137
1408,2356
1409,861
1410,276
1411,2316
1412,191
1413,2225
1414,1354
1415,1553
1416,172
1417,1903
1418,423
1419,482
1420,1956
1421,821
1422,2344
1423,226
1424,1675
1425,1605
1426,1520
1427,1920
1428,545
1429,1534
1430,2235
1431,1838
1432,1451
1433,372
1434,1821
1435,1062
1436,693
1437,1738
1438,2375
1439,691
1440,2220
1441,1569
1442,1386
1443,1609
1444,1824
1445,2381
1446,1337
1447,995
1448,1136
1449,594
1450,2082
1451,1719
1452,1977
1453,364
1454,1707
1455,357
1456,2422
1457,2191
1458,2284
1459,2011
1460,245
1461,1008
1462,141
1463,469
1464,110
1465,2501
1466,1746
1467,595
1468,1637
1469,1152
1470,1267
1471,2470
1472,1017
1473,2228
1474,464
1475,1005
1476,427
1477,2096
1478,914
1479,2301
1480,2294
1481,641
1482,1444
1483,2099
1484,84
1485,1860
1486,2003
1487,824
1488,991
1489,491
1490,465
1491,1808
1492,1417
1493,1426
1494,111
1495,1842
1496,2083
1497,23
1498,209
1499,839
1500,147
1501,1759
1502,2251
1503,1901
1504,1161
1505,151
1506,1194
1507,1595
1508,958
1509,251
1510,1621
1511,348
1512,2406
1513,517
1514,1588
1515,1502
1516,2015
1517,801
1518,653
1519,1259
1520,2240
1521,1855
1522,577
1523,885
1524,1530
1525,322
1526,95
1527,1097
1528,1915
1529,1214
1530,25
1531,665
1532,1297
1533,835
1534,1598
1535,246
1536,648
1537,234
1538,2248
1539,1858
1540,1374
1541,2029
1542,1797
1543,399
1544,1645
1545,2158
1546,2257
1547,473
1548,1475
1549,915
1550,1685
1551,1350
1552,1854
1553,1332
1554,1519
1555,1009
1556,1549
1557,619
1558,1295
1559,384
1560,426
1561,601
1562,39
1563,974
1564,737
1565,2513
1566,1694
1567,1351
1568,1012
1569,505
1570,1550
1571,788
1572,1708
1573,2000
1574,1515
1575,1416
1576,811
1577,2026
1578,1145
1579,2365
1580,2090
1581,31
1582,510
1583,2253
1584,1471
1585,1105
1586,208
1587,1023
1588,1693
1589,2038
1590,624
1591,19
1592,1766
1593,1198
1594,540
1595,1548
1596,1856
1597,1805
1598,1902
1599,2001
1600,2416
1601,1872
1602,346
1603,61
1604,270
1605,2265
1606,663
1607,1409
1608,1582
1609,1248
1610,1108
1611,1103
1612,695
1613,842
1614,812
1615,923
1616,523
1617,498
1618,130
1619,573
1620,1947
1621,1454
1622,2382
1623,613
1624,1082
1625,1462
1626,2455
1627,744
1628,1139
1629,1230
1630,508
1631,723
1632,440
1633,682
1634,949
1635,1568
1636,174
1637,1941
1638,2507
1639,1201
1640,1543
1641,627
1642,2264
1643,2300
1644,1556
1645,2161
1646,1438
1647,152
1648,2197
1649,1578
1650,1375
1651,2359
1652,214
1653,774
1654,2196
1655,1437
1656,2347
1657,2428
1658,179
1659,1614
1660,2156
1661,1190
1662,1167
1663,1641
1664,906
1665,1293
1666,493
1667,661
1668,1088
1669,1633
1670,2353
1671,2005
1672,1760
1673,2343
1674,1972
1675,1943
1676,78
1677,1603
1678,1204
1679,396
1680,1272
1681,559
1682,1476
1683,2281
1684,2121
1685,1383
1686,2334
1687,2467
1688,2327
1689,874
1690,868
1691,128
1692,1081
1693,1222
1694,865
1695,1002
1696,183
1697,476
1698,2309
1699,1366
1700,1129
1701,1228
1702,488
1703,1333
1704,2469
1705,1654
1706,320
1707,415
1708,1851
1709,1339
1710,1789
1711,614
1712,1054
1713,376
1714,2288
1715,113
1716,1109
1717,1260
1718,458
1719,911
1720,1365
1721,2355
1722,1092
1723,434
1724,2457
1725,1150
1726,1186
1727,2074
1728,275
1729,2136
1730,382
1731,925
1732,863
1733,1879
1734,2112
1735,732
1736,370
1737,2095
1738,2453
1739,1000
1740,2384
1741,1975
1742,22
1743,1165
1744,512
1745,1282
1746,1412
1747,2404
1748,2336
1749,1237
1750,1276
1751,1850
1752,393
1753,461
1754,492
1755,1532
1756,993
1757,2473
1758,685
1759,658
1760,875
1761,1787
1762,316
1763,841
1764,2274
1765,194
1766,1795
1767,497
1768,1028
1769,1210
1770,2331
1771,618
1772,28
1773,787
1774,1324
1775,1658
1776,1592
1777,1031
1778,2076
1779,143
1780,759
1781,118
1782,215
1783,9
1784,1472
1785,2024
1786,1849
1787,2194
1788,1721
1789,1959
1790,1897
1791,639
1792,1540
1793,1138
1794,2231
1795,1898
1796,471
1797,407
1798,2450
1799,1439
1800,2335
1801,1772
1802,2108
1803,2163
1804,1223
1805,207
1806,198
1807,13
1808,1353
1809,1188
1810,1989
1811,75
1812,1518
1813,1810
1814,1464
1815,539
1816,1688
1817,1624
1818,1113
1819,954
1820,2179
1821,612
1822,2483
1823,189
1824,2141
1825,910
1826,1243
1827,401
1828,1381
1829,1579
1830,76
1831,1819
1832,2183
1833,164
1834,404
1835,1670
1836,2140
1837,1281
1838,2118
1839,2374
1840,363
1841,1373
1842,472
1843,2
1844,2250
1845,1391
1846,414
1847,1575
1848,1740
1849,1894
1850,1565
1851,2193
1852,2291
1853,1735
1854,898
1855,1991
1856,1007
1857,422
1858,655
1859,1973
1860,2482
1861,278
1862,1344
1863,390
1864,1940
1865,1717
1866,2171
1867,1011
1868,773
1869,1809
1870,182
1871,36
1872,398
1873,1499
1874,1990
1875,630
1876,1458
1877,325
1878,2237
1879,977
1880,1907
1881,1629
1882,929
1883,1625
1884,779
1885,190
1886,606
1887,106
1888,1406
1889,2424
1890,1269
1891,1982
1892,2433
1893,1498
1894,1783
1895,529
1896,2376
1897,456
1898,1978
1899,68
1900,838
1901,2452
1902,530
1903,283
1904,736
1905,694
1906,463
1907,1443
1908,2188
1909,2352
1910,299
1911,897
1912,142
1913,1551
1914,503
1915,1121
1916,814
1917,277
1918,520
1919,2402
1920,2085
1921,383
1922,857
1923,2045
1924,451
1925,1980
1926,358
1927,419
1928,228
1929,2405
1930,1574
1931,1142
1932,2053
1933,2312
1934,161
1935,1090
1936,2103
1937,984
1938,1095
1939,294
1940,1516
1941,1253
1942,860
1943,479
1944,1256
1945,1029
1946,638
1947,2055
1948,2127
1949,73
1950,428
1951,41
1952,2427
1953,1908
1954,538
1955,1294
1956,2503
1957,1068
1958,620
1959,2207
1960,1213
1961,2151
1962,1431
1963,640
1964,515
1965,2167
1966,1131
1967,1206
1968,2293
1969,1676
1970,2290
1971,1504
1972,231
1973,112
1974,306
1975,574
1976,1446
1977,633
1978,1763
1979,1874
1980,1463
1981,1823
1982,153
1983,2484
1984,296
1985,1751
1986,734
1987,243
1988,1080
1989,944
1990,506
1991,1242
1992,1794
1993,1289
1994,1177
1995,281
1996,829
1997,2480
1998,1704
1999,2206
2000,975
2001,760
2002,105
2003,1387
2004,421
2005,1562
2006,1522
2007,1335
2008,197
2009,1314
2010,1180
2011,511
2012,1326
2013,1779
2014,302
2015,720
2016,2086
2017,1646
2018,338
2019,815
2020,1480
2021,793
2022,690
2023,1649
2024,167
2025,785
2026,417
2027,1868
2028,2360
2029,159
2030,1169
2031,1422
2032,1679
2033,2208
2034,1430
2035,712
2036,403
2037,46
2038,1558
2039,1225
2040,521
2041,2239
2042,2449
2043,2492
2044,809
2045,2287
2046,1459
2047,1620
2048,2373
2049,2296
2050,225
2051,180
2052,2306
2053,27
2054,586
2055,563
2056,2350
2057,727
2058,1944
2059,2182
2060,807
2061,2333
2062,1690
2063,766
2064,1229
2065,1988
2066,587
2067,1286
2068,1952
2069,1618
2070,255
2071,913
2072,1580
2073,1039
2074,1928
2075,286
2076,994
2077,1710
2078,772
2079,1239
2080,59
2081,2106
2082,1684
2083,1404
2084,755
2085,2474
2086,1584
2087,657
2088,623
2089,1022
2090,301
2091,54
2092,2030
2093,2204
2094,2299
2095,2177
2096,1669
2097,2002
2098,2278
2099,323
2100,1199
2101,247
2102,2019
2103,1275
2104,1224
2105,921
2106,196
2107,609
2108,810
2109,1457
2110,1340
2111,849
2112,378
2113,1394
2114,650
2115,369
2116,985
2117,1962
2118,2283
2119,333
2120,1130
2121,1807
2122,1538
2123,2059
2124,239
2125,1881
2126,2396
2127,789
2128,2458
2129,1306
2130,1367
2131,2114
2132,1531
2133,1207
2134,2224
2135,1423
2136,887
2137,979
2138,909
2139,1724
2140,1196
2141,912
2142,1723
2143,18
2144,654
2145,397
2146,2176
2147,1508
2148,1714
2149,1909
2150,1488
2151,922
2152,2094
2153,1957
2154,2150
2155,1336
2156,1220
2157,1674
2158,1950
2159,1155
2160,1083
2161,1178
2162,312
2163,854
2164,1380
2165,1918
2166,1750
2167,64
2168,2319
2169,144
2170,1913
2171,714
2172,1537
2173,1576
2174,2506
2175,1924
2176,2292
2177,651
2178,1390
2179,858
2180,485
2181,754
2182,450
2183,2318
2184,2486
2185,2039
2186,970
2187,2392
2188,2070
2189,765
2190,2246
2191,56
2192,2186
2193,1234
2194,2132
2195,2203
2196,1182
2197,1599
2198,305
2199,1246
2200,1411
2201,2032
2202,1536
2203,635
2204,287
2205,2460
2206,1032
2207,1647
2208,470
2209,229
2210,1585
2211,817
2212,1368
2213,578
2214,2425
2215,1378
2216,930
2217,156
2218,2043
2219,1619
2220,2394
2221,148
2222,1577
2223,336
2224,901
2225,371
2226,444
2227,2368
2228,2307
2229,2407
2230,349
2231,236
2232,1076
2233,1995
2234,2443
2235,386
2236,1653
2237,135
2238,669
2239,1010
2240,1945
2241,34
2242,2277
2243,1736
2244,2399
2245,1839
2246,487
2247,1948
2248,1999
2249,845
2250,380
2251,1425
2252,777
2253,871
2254,2314
2255,2324
2256,579
2257,1591
2258,600
2259,968
2260,1935
2261,166
2262,2511
2263,2272
2264,591
2265,2395
2266,1074
2267,659
2268,221
2269,2137
2270,1058
2271,890
2272,1589
2273,2004
2274,260
2275,1125
2276,2016
2277,768
2278,504
2279,1896
2280,1790
2281,806
2282,2028
2283,1091
2284,753
2285,1414
2286,1099
2287,1930
2288,1529
2289,1796
2290,1073
2291,1953
2292,2481
2293,1904
2294,1440
2295,1015
2296,1159
2297,1361
2298,1567
2299,87
2300,1435
2301,1107
2302,79
2303,2341
2304,1730
2305,267
2306,125
2307,966
2308,2130
2309,315
2310,1006
2311,2477
2312,0
2313,1938
2314,972
2315,443
2316,588
2317,1018
2318,2165
2319,784
2320,2230
2321,2465
2322,2262
2323,1492
2324,848
2325,582
2326,998
2327,1369
2328,1602
2329,1835
2330,175
2331,1583
2332,2354
2333,2322
2334,1016
2335,107
2336,2430
2337,53
2338,805
2339,1559
2340,1469
2341,2229
2342,2091
2343,1910
2344,953
2345,1782
2346,1087
2347,692
2348,66
2349,1725
2350,1329
2351,1964
2352,2092
2353,2104
2354,1780
2355,387
2356,1697
2357,133
2358,1610
2359,832
2360,210
2361,1563
2362,178
2363,1627
2364,990
2365,942
2366,1803
2367,1041
2368,735
2369,1261
2370,1377
2371,1442
2372,1208
2373,1495
2374,2147
2375,42
2376,905
2377,501
2378,2423
2379,1483
2380,1200
2381,2067
2382,289
2383,248
2384,1586
2385,1300
2386,715
2387,1811
2388,1833
2389,2346
2390,1313
2391,1878
2392,416
2393,216
2394,237
2395,16
2396,2403
2397,168
2398,1820
2399,1160
2400,688
2401,525
2402,544
2403,2444
2404,361
2405,962
2406,1254
2407,1954
2408,870
2409,2079
2410,1960
2411,1450
2412,1465
2413,1477
2414,1493
2415,833
2416,1607
2417,57
2418,1877
2419,2174
2420,1557
2421,2429
2422,43
2423,2323
2424,2139
2425,475
2426,859
2427,85
2428,818
2429,1251
2430,1401
2431,1655
2432,1419
2433,2072
2434,1781
2435,1547
2436,2093
2437,704
2438,288
2439,982
2440,1606
2441,6
2442,943
2443,696
2444,1678
2445,1542
2446,514
2447,2280
2448,1818
2449,2508
2450,332
2451,800
2452,2144
2453,2285
2454,604
2455,1299
2456,314
2457,1774
2458,2249
2459,212
2460,2447
2461,1712
2462,1370
2463,851
2464,45
2465,1512
2466,2157
2467,1363
2468,1706
2469,1037
2470,11
2471,2461
2472,1560
2473,882
2474,1926
2475,1461
2476,1436
2477,565
2478,1971
2479,553
2480,139
2481,1209
2482,1086
2483,590
2484,1094
2485,1572
2486,1051
2487,1400
2488,1631
2489,155
2490,1085
2491,1869
2492,703
2493,82
2494,2256
2495,1047
2496,1270
2497,92
2498,837
2499,1784
2500,552
2501,1681
2502,950
2503,1992
2504,1447
2505,1362
2506,1110
2507,177
2508,439
2509,1601
2510,1686
2511,802
2512,217
2513,381
