,0
754,1749
755,2242
756,605
757,1573
758,582
759,1586
760,1199
761,520
762,1257
763,2232
764,785
765,160
766,199
767,1550
768,596
769,954
770,1733
771,3
772,2402
773,2235
774,826
775,744
776,765
777,493
778,1095
779,164
780,2206
781,461
782,1991
783,2063
784,1882
785,12
786,438
787,6
788,265
789,1139
790,676
791,848
792,9
793,433
794,2281
795,196
796,107
797,561
798,2349
799,437
800,390
801,1826
802,2513
803,2312
804,1745
805,2162
806,1740
807,462
808,509
809,2250
810,451
811,764
812,606
813,2124
814,1126
815,634
816,345
817,1989
818,2382
819,1937
820,2014
821,1794
822,1037
823,294
824,1093
825,2229
826,1559
827,957
828,635
829,1853
830,152
831,122
832,365
833,970
834,2413
835,65
836,1848
837,1927
838,1237
839,2245
840,165
841,2335
842,2423
843,1360
844,1181
845,280
846,2015
847,44
848,938
849,211
850,1265
851,549
852,1054
853,619
854,320
855,753
856,534
857,361
858,203
859,903
860,1211
861,1981
862,515
863,1986
864,2435
865,334
866,1151
867,188
868,1800
869,484
870,322
871,1009
872,811
873,1538
874,801
875,1311
876,181
877,1235
878,1378
879,1008
880,598
881,2171
882,931
883,631
884,912
885,1503
886,1168
887,1062
888,1432
889,1851
890,953
891,838
892,420
893,2078
894,2267
895,1540
896,368
897,465
898,649
899,1468
900,245
901,2059
902,2443
903,566
904,2233
905,106
906,1525
907,554
908,1423
909,18
910,1899
911,1379
912,1116
913,185
914,1591
915,383
916,1758
917,1621
918,1519
919,2034
920,659
921,2051
922,1672
923,2383
924,2080
925,921
926,417
927,2448
928,38
929,10
930,1623
931,1547
932,2211
933,2446
934,135
935,1061
936,638
937,2370
938,379
939,700
940,1539
941,2213
942,535
943,441
944,2505
945,1814
946,1331
947,78
948,1635
949,8
950,997
951,2052
952,2184
953,973
954,1878
955,1769
956,241
957,1319
958,353
959,1768
960,375
961,2209
962,278
963,704
964,1325
965,1976
966,1889
967,443
968,37
969,268
970,237
971,1922
972,2444
973,2117
974,2115
975,2457
976,2238
977,1006
978,2469
979,2431
980,2187
981,55
982,2412
983,2086
984,208
985,2309
986,1408
987,889
988,2338
989,2497
990,386
991,179
992,399
993,2369
994,1764
995,975
996,2172
997,2421
998,1163
999,2168
1000,1225
1001,284
1002,1488
1003,244
1004,2019
1005,1430
1006,85
1007,2074
1008,1592
1009,342
1010,2108
1011,836
1012,287
1013,2308
1014,376
1015,2344
1016,1188
1017,1109
1018,1246
1019,1501
1020,1104
1021,1920
1022,2405
1023,410
1024,2133
1025,132
1026,706
1027,589
1028,1004
1029,1439
1030,993
1031,2442
1032,900
1033,2512
1034,1135
1035,1969
1036,2008
1037,2248
1038,1031
1039,1875
1040,862
1041,1043
1042,822
1043,84
1044,1852
1045,917
1046,2345
1047,1308
1048,2371
1049,62
1050,1060
1051,630
1052,784
1053,1626
1054,2477
1055,2091
1056,1382
1057,243
1058,423
1059,1307
1060,510
1061,563
1062,1281
1063,2190
1064,721
1065,1985
1066,2279
1067,76
1068,1754
1069,1695
1070,779
1071,347
1072,832
1073,850
1074,1161
1075,384
1076,2194
1077,681
1078,11
1079,2113
1080,2088
1081,945
1082,571
1083,1812
1084,2045
1085,654
1086,1349
1087,891
1088,304
1089,86
1090,602
1091,95
1092,407
1093,1923
1094,2458
1095,1219
1096,578
1097,2330
1098,2138
1099,2017
1100,391
1101,1834
1102,1572
1103,1170
1104,1742
1105,666
1106,1942
1107,1838
1108,1427
1109,2298
1110,1741
1111,2257
1112,2123
1113,2397
1114,1953
1115,840
1116,2040
1117,264
1118,806
1119,1806
1120,1846
1121,1449
1122,911
1123,2271
1124,2016
1125,742
1126,2000
1127,1272
1128,1598
1129,1312
1130,1332
1131,140
1132,1947
1133,2290
1134,1584
1135,737
1136,1799
1137,1737
1138,2276
1139,5
1140,310
1141,153
1142,2363
1143,1380
1144,1127
1145,749
1146,1075
1147,35
1148,1862
1149,302
1150,516
1151,2234
1152,995
1153,141
1154,1497
1155,1839
1156,2367
1157,258
1158,2029
1159,2334
1160,783
1161,1686
1162,1782
1163,2065
1164,2037
1165,1376
1166,45
1167,771
1168,1646
1169,842
1170,33
1171,1963
1172,2210
1173,250
1174,782
1175,398
1176,1707
1177,1690
1178,1157
1179,2454
1180,2303
1181,97
1182,1320
1183,1721
1184,847
1185,1001
1186,1334
1187,2297
1188,998
1189,1130
1190,312
1191,730
1192,1240
1193,1891
1194,1616
1195,56
1196,1048
1197,1956
1198,1936
1199,813
1200,1065
1201,1824
1202,1904
1203,551
1204,1772
1205,2434
1206,2327
1207,1471
1208,1017
1209,1948
1210,557
1211,96
1212,220
1213,992
1214,104
1215,1763
1216,1118
1217,1474
1218,1704
1219,1738
1220,2126
1221,2102
1222,708
1223,2459
1224,1114
1225,1283
1226,1557
1227,167
1228,1666
1229,705
1230,1847
1231,1416
1232,1044
1233,1962
1234,1407
1235,1600
1236,1154
1237,133
1238,604
1239,1531
1240,1813
1241,1685
1242,1897
1243,2096
1244,338
1245,1944
1246,352
1247,103
1248,1693
1249,2053
1250,2506
1251,618
1252,877
1253,2299
1254,2129
1255,2005
1256,1489
1257,620
1258,207
1259,449
1260,495
1261,2148
1262,754
1263,1277
1264,695
1265,1618
1266,2158
1267,1809
1268,2118
1269,1350
1270,75
1271,897
1272,123
1273,1193
1274,1575
1275,1351
1276,1811
1277,1389
1278,511
1279,14
1280,254
1281,2137
1282,755
1283,419
1284,2201
1285,1295
1286,2261
1287,329
1288,1549
1289,804
1290,2156
1291,707
1292,505
1293,2258
1294,2223
1295,1977
1296,1267
1297,843
1298,2283
1299,1249
1300,102
1301,1858
1302,1982
1303,542
1304,1398
1305,979
1306,949
1307,2120
1308,833
1309,1012
1310,1415
1311,1653
1312,2128
1313,904
1314,300
1315,1129
1316,1218
1317,1077
1318,1431
1319,1859
1320,858
1321,1418
1322,1565
1323,1390
1324,2343
1325,1149
1326,854
1327,733
1328,1029
1329,768
1330,2333
1331,429
1332,1492
1333,2394
1334,2275
1335,574
1336,2445
1337,2476
1338,27
1339,1659
1340,1714
1341,173
1342,2320
1343,1521
1344,295
1345,1665
1346,1698
1347,231
1348,1729
1349,1159
1350,491
1351,1485
1352,2378
1353,2243
1354,2481
1355,545
1356,2292
1357,820
1358,1256
1359,1275
1360,834
1361,2408
1362,2155
1363,2475
1364,105
1365,2249
1366,1101
1367,464
1368,942
1369,584
1370,2293
1371,1998
1372,1983
1373,2076
1374,1712
1375,2470
1376,2410
1377,868
1378,1677
1379,1530
1380,2439
1381,991
1382,523
1383,1250
1384,159
1385,2291
1386,1000
1387,1180
1388,565
1389,2318
1390,316
1391,627
1392,32
1393,2373
1394,732
1395,715
1396,647
1397,1206
1398,883
1399,669
1400,467
1401,1951
1402,1890
1403,1299
1404,625
1405,735
1406,2208
1407,624
1408,2395
1409,1063
1410,644
1411,180
1412,718
1413,1273
1414,2239
1415,853
1416,1385
1417,480
1418,490
1419,1533
1420,251
1421,369
1422,1113
1423,1440
1424,137
1425,1453
1426,1282
1427,622
1428,1823
1429,1207
1430,1663
1431,1660
1432,2068
1433,1194
1434,2398
1435,791
1436,2149
1437,214
1438,1883
1439,2060
1440,26
1441,698
1442,575
1443,1938
1444,2419
1445,503
1446,2361
1447,1021
1448,1752
1449,821
1450,1255
1451,538
1452,1544
1453,1933
1454,2428
1455,685
1456,1053
1457,613
1458,1032
1459,2195
1460,1040
1461,570
1462,1959
1463,1270
1464,1952
1465,827
1466,1984
1467,1608
1468,1921
1469,2284
1470,1924
1471,2265
1472,946
1473,1778
1474,13
1475,49
1476,4
1477,436
1478,2013
1479,727
1480,136
1481,1262
1482,1857
1483,560
1484,1601
1485,2387
1486,1112
1487,1433
1488,2285
1489,1709
1490,479
1491,1849
1492,2132
1493,290
1494,2350
1495,1915
1496,1609
1497,1067
1498,593
1499,1673
1500,1954
1501,1590
1502,93
1503,131
1504,468
1505,1860
1506,1532
1507,1293
1508,2024
1509,640
1510,1535
1511,88
1512,112
1513,174
1514,960
1515,1094
1516,1895
1517,1309
1518,77
1519,2254
1520,1333
1521,682
1522,25
1523,2164
1524,2362
1525,117
1526,223
1527,2380
1528,871
1529,1209
1530,1502
1531,412
1532,426
1533,2119
1534,2323
1535,1108
1536,1041
1537,1046
1538,2011
1539,2057
1540,1134
1541,802
1542,1013
1543,176
1544,1400
1545,2491
1546,1842
1547,126
1548,920
1549,2471
1550,608
1551,1864
1552,1934
1553,2033
1554,2426
1555,247
1556,1682
1557,2188
1558,990
1559,392
1560,722
1561,1894
1562,1396
1563,1365
1564,1475
1565,1082
1566,701
1567,1827
1568,1261
1569,2186
1570,1964
1571,2313
1572,1208
1573,751
1574,2321
1575,1465
1576,637
1577,1872
1578,595
1579,482
1580,828
1581,679
1582,1182
1583,1367
1584,893
1585,2273
1586,876
1587,623
1588,2268
1589,1297
1590,2347
1591,600
1592,1668
1593,1401
1594,1730
1595,1020
1596,2511
1597,50
1598,748
1599,2085
1600,424
1601,291
1602,1394
1603,1223
1604,1987
1605,1023
1606,2453
1607,1563
1608,1162
1609,2217
1610,2230
1611,645
1612,1303
1613,1641
1614,2154
1615,339
1616,1329
1617,277
1618,1493
1619,985
1620,1968
1621,2317
1622,1596
1623,235
1624,1756
1625,1215
1626,1726
1627,1970
1628,1850
1629,1797
1630,1651
1631,2067
1632,1083
1633,499
1634,615
1635,2409
1636,927
1637,1837
1638,293
1639,688
1640,1428
1641,1841
1642,2486
1643,1912
1644,1992
1645,703
1646,2430
1647,127
1648,194
1649,2193
1650,1038
1651,59
1652,1476
1653,1978
1654,1087
1655,1943
1656,1905
1657,1345
1658,1030
1659,2064
1660,2166
1661,286
1662,1473
1663,728
1664,881
1665,108
1666,617
1667,874
1668,156
1669,1289
1670,2502
1671,1173
1672,2468
1673,1722
1674,2332
1675,36
1676,1220
1677,242
1678,61
1679,2056
1680,741
1681,326
1682,209
1683,941
1684,1284
1685,656
1686,702
1687,281
1688,1553
1689,555
1690,2246
1691,1027
1692,1865
1693,800
1694,1708
1695,200
1696,489
1697,198
1698,359
1699,1393
1700,810
1701,956
1702,592
1703,1366
1704,1072
1705,1355
1706,2140
1707,1239
1708,1524
1709,2266
1710,204
1711,508
1712,2109
1713,2406
1714,2169
1715,835
1716,355
1717,775
1718,1185
1719,472
1720,859
1721,292
1722,155
1723,2480
1724,1213
1725,1210
1726,1551
1727,1634
1728,1085
1729,2224
1730,1820
1731,1515
1732,151
1733,0
1734,1384
1735,2025
1736,1479
1737,299
1738,1662
1739,442
1740,752
1741,724
1742,2130
1743,687
1744,714
1745,2070
1746,1541
1747,1582
1748,1909
1749,2296
1750,1406
1751,502
1752,24
1753,99
1754,1829
1755,2305
1756,1120
1757,860
1758,2039
1759,1955
1760,1803
1761,2379
1762,1171
1763,1480
1764,780
1765,1314
1766,521
1767,660
1768,1003
1769,2191
1770,1784
1771,776
1772,496
1773,2368
1774,572
1775,1089
1776,2494
1777,288
1778,2483
1779,2400
1780,658
1781,653
1782,109
1783,2200
1784,500
1785,717
1786,1036
1787,2062
1788,2046
1789,1753
1790,726
1791,639
1792,923
1793,1997
1794,1258
1795,81
1796,1217
1797,1770
1798,1793
1799,1725
1800,256
1801,1260
1802,1064
1803,2417
1804,1268
1805,172
1806,2389
1807,2341
1808,189
1809,2145
1810,2433
1811,863
1812,2493
1813,943
1814,1264
1815,186
1816,1990
1817,986
1818,435
1819,972
1820,1300
1821,1528
1822,401
1823,1463
1824,591
1825,1074
1826,513
1827,1133
1828,1079
1829,1961
1830,1675
1831,798
1832,1629
1833,750
1834,1560
1835,1150
1836,650
1837,1263
1838,306
1839,1026
1840,446
1841,1612
1842,849
1843,611
1844,1186
1845,781
1846,2018
1847,2041
1848,1352
1849,1599
1850,69
1851,357
1852,473
1853,2178
1854,1166
1855,190
1856,1014
1857,2452
1858,999
1859,763
1860,206
1861,1420
1862,1732
1863,2116
1864,886
1865,2414
1866,1165
1867,550
1868,2030
1869,1965
1870,1383
1871,1034
1872,23
1873,1687
1874,1505
1875,677
1876,492
1877,2375
1878,684
1879,2473
1880,1755
1881,769
1882,98
1883,2072
1884,144
1885,1374
1886,2192
1887,867
1888,271
1889,2023
1890,372
1891,965
1892,532
1893,585
1894,548
1895,1212
1896,1583
1897,430
1898,1610
1899,1647
1900,1338
1901,1276
1902,905
1903,1746
1904,1090
1905,205
1906,1774
1907,823
1908,1124
1909,1996
1910,470
1911,878
1912,2225
1913,1543
1914,885
1915,394
1916,880
1917,1940
1918,2247
1919,1773
1920,1100
1921,1469
1922,2295
1923,53
1924,455
1925,2294
1926,1727
1927,1688
1928,2358
1929,1317
1930,1796
1931,1238
1932,1451
1933,2066
1934,255
1935,1561
1936,2104
1937,795
1938,2339
1939,856
1940,2384
1941,1720
1942,1487
1943,1073
1944,1253
1945,2197
1946,2485
1947,321
1948,149
1949,646
1950,1980
1951,2241
1952,909
1953,1520
1954,328
1955,1343
1956,641
1957,115
1958,439
1959,1843
1960,170
1961,2322
1962,1802
1963,1972
1964,758
1965,1861
1966,124
1967,1177
1968,1637
1969,1361
1970,362
1971,599
1972,805
1973,2509
1974,1316
1975,913
1976,168
1977,142
1978,1184
1979,118
1980,337
1981,17
1982,586
1983,2061
1984,308
1985,440
1986,2287
1987,307
1988,2422
1989,1887
1990,1661
1991,1222
1992,710
1993,819
1994,1888
1995,517
1996,2175
1997,887
1998,498
1999,2179
2000,1344
2001,1197
2002,1169
2003,1881
2004,319
2005,2315
2006,1710
2007,1076
2008,2274
2009,68
2010,971
2011,963
2012,1676
2013,318
2014,2376
2015,432
2016,984
2017,1571
2018,210
2019,1642
2020,603
2021,346
2022,1279
2023,1581
2024,1670
2025,2170
2026,1192
2027,568
2028,807
2029,1816
2030,875
2031,1788
2032,2319
2033,1274
2034,1286
2035,1775
2036,336
2037,2082
2038,1438
2039,1723
2040,1359
2041,759
2042,263
2043,1874
2044,1229
2045,2099
2046,1392
2047,1395
2048,380
2049,2114
2050,2288
2051,2263
2052,331
2053,257
2054,1554
2055,2399
2056,1564
2057,297
2058,64
2059,1318
2060,1815
2061,2073
2062,1960
2063,1949
2064,809
2065,1683
2066,1580
2067,175
2068,2212
2069,2310
2070,2354
2071,171
2072,497
2073,39
2074,772
2075,1068
2076,1152
2077,1472
2078,138
2079,1387
2080,1605
2081,2418
2082,1941
2083,1552
2084,632
2085,1939
2086,2081
2087,2069
2088,1810
2089,83
2090,478
2091,2152
2092,2411
2093,1566
2094,1399
2095,745
2096,227
2097,2269
2098,120
2099,409
2100,1919
2101,1655
2102,344
2103,58
2104,1628
2105,1302
2106,279
2107,1039
2108,356
2109,2270
2110,1248
2111,2103
2112,1975
2113,1568
2114,2227
2115,1636
2116,1631
2117,928
2118,987
2119,1042
2120,587
2121,1404
2122,1460
2123,712
2124,1973
2125,2151
2126,2495
2127,1562
2128,452
2129,1855
2130,1137
2131,125
2132,2401
2133,2204
2134,1122
2135,1513
2136,313
2137,1292
2138,662
2139,1259
2140,988
2141,57
2142,275
2143,234
2144,907
2145,274
2146,736
2147,474
2148,522
2149,1098
2150,794
2151,2044
2152,2280
2153,2199
2154,2161
2155,469
2156,2437
2157,1699
2158,767
2159,1928
2160,1066
2161,964
2162,690
2163,335
2164,761
2165,514
2166,675
2167,888
2168,130
2169,2507
2170,296
2171,273
2172,2326
2173,1326
2174,269
2175,1405
2176,2503
2177,1546
2178,1436
2179,2307
2180,1078
2181,486
2182,2441
2183,621
2184,1106
2185,2489
2186,1007
2187,1917
2188,1548
2189,1228
2190,719
2191,1456
2192,262
2193,2455
2194,2176
2195,161
2196,562
2197,1509
2198,349
2199,422
2200,2083
2201,1146
2202,884
2203,2098
2204,82
2205,70
2206,2336
2207,525
2208,2071
2209,1780
2210,817
2211,788
2212,552
2213,340
2214,672
2215,1092
2216,1204
2217,2427
2218,845
2219,1734
2220,276
2221,1198
2222,1833
2223,1527
2224,1158
2225,381
2226,428
2227,937
2228,670
2229,1697
2230,2228
2231,1607
2232,2420
2233,2035
2234,1335
2235,982
2236,1759
2237,303
2238,692
2239,1545
2240,1993
2241,680
2242,178
2243,665
2244,73
2245,1781
2246,71
2247,1424
2248,1804
2249,471
2250,857
2251,2342
2252,2146
2253,2463
2254,1500
2255,519
2256,385
2257,350
2258,919
2259,2300
2260,569
2261,1226
2262,2215
2263,143
2264,1831
2265,1534
2266,1652
2267,1409
2268,1588
2269,543
2270,1892
2271,962
2272,1644
2273,1907
2274,1512
2275,1700
2276,2095
2277,1913
2278,1119
2279,1844
2280,2460
2281,926
2282,902
2283,955
2284,1901
2285,43
2286,612
2287,1893
2288,2391
2289,2055
2290,2107
2291,890
2292,711
2293,642
2294,229
2295,1187
2296,830
2297,1585
2298,2174
2299,387
2300,377
2301,2352
2302,2094
2303,2324
2304,2049
2305,1141
2306,2465
2307,1190
2308,453
2309,898
2310,1323
2311,1096
2312,1717
2313,341
2314,590
2315,537
2316,1050
2317,182
2318,236
2319,1932
2320,2058
2321,1706
2322,1049
2323,1504
2324,1084
2325,2482
2326,1595
2327,1422
2328,1298
2329,1153
2330,831
2331,374
2332,1342
2333,1495
2334,2393
2335,922
2336,2185
2337,2314
2338,2090
2339,2466
2340,661
2341,1155
2342,252
2343,1011
2344,2147
2345,166
2346,1593
2347,1615
2348,968
2349,576
2350,844
2351,2237
2352,825
2353,1776
2354,1419
2355,1757
2356,1639
2357,1294
2358,762
2359,2356
2360,1176
2361,533
2362,1103
2363,952
2364,1648
2365,2328
2366,2496
2367,1482
2368,2010
2369,567
2370,2163
2371,201
2372,915
2373,899
2374,1271
2375,1412
2376,914
2377,648
2378,114
2379,808
2380,459
2381,240
2382,2396
2383,285
2384,1364
2385,129
2386,628
2387,564
2388,1633
2389,983
2390,1254
2391,797
2392,1696
2393,1410
2394,2219
2395,2403
2396,1470
2397,22
2398,413
2399,19
2400,2180
2401,2182
2402,2141
2403,327
2404,2134
2405,2456
2406,2256
2407,870
2408,197
2409,128
2410,976
2411,668
2412,1164
2413,1830
2414,2125
2415,2218
2416,30
2417,1856
2418,547
2419,1444
2420,1555
2421,2150
2422,1375
2423,1684
2424,1140
2425,2139
2426,2077
2427,1178
2428,2006
2429,90
2430,1231
2431,1429
2432,1091
2433,1341
2434,1086
2435,629
2436,215
2437,1679
2438,1958
2439,731
2440,790
2441,400
2442,1517
2443,1313
2444,981
2445,1743
2446,977
2447,1779
2448,325
2449,2079
2450,1542
2451,1340
2452,1654
2453,1051
2454,1310
2455,1506
2456,72
2457,1028
2458,425
2459,989
2460,793
2461,1867
2462,1347
2463,2278
2464,457
2465,1613
2466,260
2467,1931
2468,1214
2469,1059
2470,851
2471,1587
2472,824
2473,1024
2474,145
2475,1148
2476,527
2477,725
2478,225
2479,2240
2480,1822
2481,2377
2482,146
2483,1971
2484,1346
2485,1337
2486,2136
2487,691
2488,1371
2489,1751
2490,1603
2491,1377
2492,607
2493,2012
2494,1278
2495,1569
2496,1597
2497,2047
2498,232
2499,2504
2500,1102
2501,1243
2502,1022
2503,2500
2504,978
2505,1107
2506,1795
2507,2259
2508,958
2509,1761
2510,1624
2511,2386
2512,2424
2513,864
