,Wind
325,16.0
326,15.0
327,17.0
328,16.0
329,15.0
330,28.0
331,24.0
332,18.0
333,25.0
334,21.0
335,17.0
336,17.0
337,27.0
338,20.0
339,29.0
340,13.0
341,11.0
342,12.0
343,16.0
344,30.0
345,26.0
346,21.0
347,16.0
348,28.0
349,13.0
350,12.0
351,17.0
352,37.0
353,19.0
354,11.0
355,19.0
356,13.0
357,16.0
358,15.0
359,20.0
360,15.0
361,15.0
362,17.0
363,23.0
364,17.0
365,16.0
366,20.0
367,27.0
368,11.0
369,13.0
370,15.0
371,28.0
372,18.0
373,28.0
374,14.0
375,18.0
376,17.0
377,28.0
378,11.0
379,16.0
380,14.0
381,18.0
382,19.0
383,12.0
384,23.0
385,18.0
386,24.0
387,38.0
388,19.0
389,21.0
390,13.0
391,17.0
392,11.0
393,25.0
394,21.0
395,24.0
396,19.0
397,14.0
398,14.0
399,33.0
400,15.0
401,16.0
402,14.0
403,21.0
404,30.0
405,13.0
406,20.0
407,28.0
408,27.0
409,28.0
410,31.0
411,15.0
412,13.0
413,12.0
414,24.0
415,22.0
416,21.0
417,17.0
418,15.0
419,23.0
420,21.0
421,32.0
422,14.0
423,15.0
424,34.0
425,24.0
426,26.0
427,19.0
428,15.0
429,14.0
430,21.0
431,12.0
432,17.0
433,26.0
434,10.0
435,34.0
436,16.0
437,15.0
438,11.0
439,26.0
440,13.0
441,11.0
442,16.0
443,24.0
444,13.0
445,24.0
446,11.0
447,9.0
448,18.0
449,14.0
450,17.0
451,20.0
452,31.0
453,20.0
454,25.0
455,24.0
456,12.0
457,16.0
458,18.0
459,10.0
460,17.0
461,14.0
462,15.0
463,22.0
464,9.0
465,17.0
466,11.0
467,15.0
468,28.0
469,22.0
470,19.0
471,18.0
472,13.0
473,16.0
474,32.0
475,15.0
476,16.0
477,10.0
478,19.0
479,22.0
480,26.0
481,24.0
482,18.0
483,18.0
484,11.0
485,16.0
486,24.0
487,14.0
488,38.0
489,18.0
490,19.0
491,17.0
492,17.0
493,14.0
494,19.0
495,18.0
496,20.0
497,11.0
498,37.0
499,14.0
500,27.0
501,33.0
502,13.0
503,33.0
504,10.0
505,16.0
506,14.0
507,19.0
508,15.0
509,15.0
510,11.0
511,22.0
512,13.0
513,39.0
514,13.0
515,26.0
516,9.0
517,19.0
518,18.0
519,7.0
520,21.0
521,13.0
522,16.0
523,10.0
524,13.0
525,19.0
526,24.0
527,16.0
528,36.0
529,15.0
530,10.0
531,12.0
532,21.0
533,24.0
534,26.0
535,12.0
536,19.0
537,13.0
538,18.0
539,26.0
540,23.0
541,21.0
542,14.0
543,18.0
544,19.0
545,18.0
546,22.0
547,12.0
548,15.0
549,28.0
550,10.0
551,17.0
552,10.0
553,27.0
554,24.0
555,15.0
556,29.0
557,24.0
558,19.0
559,14.0
560,14.0
561,13.0
562,24.0
563,17.0
564,17.0
565,23.0
566,22.0
567,26.0
568,18.0
569,17.0
570,23.0
571,23.0
572,24.0
573,31.0
574,20.0
575,12.0
576,12.0
577,24.0
578,20.0
579,23.0
580,15.0
581,20.0
582,13.0
583,37.0
584,24.0
585,20.0
586,11.0
587,20.0
588,21.0
589,12.0
590,16.0
591,17.0
592,17.0
593,26.0
594,15.0
595,14.0
596,19.0
597,20.0
598,13.0
599,11.0
600,29.0
601,15.0
602,20.0
603,21.0
604,24.0
605,21.0
606,15.0
607,12.0
608,13.0
609,26.0
610,22.0
611,21.0
612,13.0
613,16.0
614,34.0
615,20.0
616,13.0
617,15.0
618,15.0
619,22.0
620,24.0
621,21.0
622,13.0
623,21.0
624,34.0
625,9.0
626,15.0
627,13.0
628,14.0
629,21.0
630,21.0
631,28.0
632,21.0
633,35.0
634,19.0
635,29.0
636,13.0
637,23.0
638,26.0
639,21.0
640,11.0
641,30.0
642,22.0
643,15.0
644,16.0
645,17.0
646,24.0
647,26.0
648,15.0
649,19.0
650,21.0
651,28.0
652,10.0
653,28.0
654,12.0
655,18.0
656,18.0
657,29.0
658,18.0
659,18.0
660,25.0
661,13.0
662,20.0
663,20.0
664,13.0
665,15.0
666,17.0
667,23.0
668,12.0
669,20.0
670,13.0
671,11.0
672,22.0
673,29.0
674,17.0
675,16.0
676,27.0
677,17.0
678,28.0
679,22.0
680,16.0
681,21.0
682,15.0
683,15.0
684,23.0
685,16.0
686,25.0
687,17.0
688,28.0
689,12.0
690,29.0
691,18.0
692,17.0
693,19.0
694,20.0
695,21.0
696,33.0
697,19.0
698,15.0
699,14.0
700,33.0
701,8.0
702,22.0
703,15.0
704,24.0
705,16.0
706,20.0
707,19.0
708,17.0
709,12.0
710,19.0
711,16.0
712,16.0
713,21.0
714,21.0
715,19.0
716,25.0
717,11.0
718,23.0
719,17.0
720,22.0
721,13.0
722,15.0
723,16.0
724,13.0
725,30.0
726,15.0
727,10.0
728,21.0
729,15.0
730,17.0
731,16.0
732,26.0
733,14.0
734,12.0
735,22.0
736,15.0
737,20.0
738,24.0
739,20.0
740,14.0
741,21.0
742,13.0
743,9.0
744,13.0
745,10.0
746,18.0
747,20.0
748,40.0
749,16.0
750,13.0
751,12.0
752,13.0
753,22.0
754,30.0
755,19.0
756,14.0
757,27.0
758,10.0
759,18.0
760,27.0
761,21.0
762,17.0
763,21.0
764,16.0
765,15.0
766,16.0
767,18.0
768,15.0
769,15.0
770,17.0
771,24.0
772,8.0
773,12.0
774,19.0
775,18.0
776,18.0
777,21.0
778,16.0
779,15.0
780,14.0
781,20.0
782,23.0
783,26.0
784,13.0
785,32.0
786,12.0
787,16.0
788,31.0
789,30.0
790,14.0
791,11.0
792,12.0
793,21.0
794,21.0
795,30.0
796,29.0
797,18.0
798,30.0
799,15.0
800,17.0
801,33.0
802,21.0
803,13.0
804,22.0
805,26.0
806,15.0
807,10.0
808,18.0
809,14.0
810,30.0
811,15.0
812,11.0
813,14.0
814,21.0
815,17.0
816,17.0
817,18.0
818,16.0
819,23.0
820,24.0
821,15.0
822,26.0
823,15.0
824,18.0
825,14.0
826,15.0
827,12.0
828,21.0
829,22.0
830,23.0
831,19.0
832,32.0
833,16.0
834,13.0
835,16.0
836,16.0
837,15.0
838,14.0
839,17.0
840,11.0
841,30.0
842,32.0
843,23.0
844,25.0
845,14.0
846,11.0
847,18.0
848,22.0
849,20.0
850,15.0
851,17.0
852,26.0
853,15.0
854,27.0
855,16.0
856,16.0
857,25.0
858,33.0
859,15.0
860,19.0
861,18.0
862,18.0
863,13.0
864,17.0
865,17.0
866,25.0
867,15.0
868,19.0
869,18.0
870,14.0
871,13.0
872,12.0
873,11.0
874,16.0
875,19.0
876,16.0
877,11.0
878,15.0
879,15.0
880,24.0
881,30.0
882,14.0
883,27.0
884,16.0
885,25.0
886,19.0
887,25.0
888,13.0
889,30.0
890,15.0
891,13.0
892,22.0
893,17.0
894,10.0
895,17.0
896,19.0
897,14.0
898,13.0
899,18.0
900,24.0
901,17.0
902,16.0
903,19.0
904,30.0
905,19.0
906,34.0
907,25.0
908,15.0
909,16.0
910,17.0
911,28.0
912,19.0
913,23.0
914,16.0
915,32.0
916,23.0
917,14.0
918,17.0
919,21.0
920,12.0
921,36.0
922,12.0
923,20.0
924,12.0
925,18.0
926,13.0
927,11.0
928,14.0
929,15.0
930,19.0
931,15.0
932,25.0
933,10.0
934,17.0
935,15.0
936,16.0
937,14.0
938,20.0
939,29.0
940,14.0
941,19.0
942,23.0
943,13.0
944,25.0
945,18.0
946,31.0
947,18.0
948,17.0
949,34.0
950,23.0
951,13.0
952,22.0
953,16.0
954,30.0
955,17.0
956,17.0
957,20.0
958,17.0
959,19.0
960,14.0
961,16.0
962,16.0
963,21.0
964,22.0
965,29.0
966,26.0
967,27.0
968,9.0
969,14.0
970,18.0
971,21.0
972,11.0
973,12.0
974,10.0
975,26.0
976,20.0
977,20.0
978,16.0
979,12.0
980,21.0
981,10.0
982,22.0
983,17.0
984,15.0
985,9.0
986,13.0
987,11.0
988,13.0
989,22.0
990,9.0
991,13.0
992,22.0
993,14.0
994,26.0
995,19.0
996,19.0
997,18.0
998,12.0
999,37.0
1000,12.0
1001,22.0
1002,20.0
1003,11.0
1004,17.0
1005,14.0
1006,17.0
1007,15.0
1008,13.0
1009,21.0
1010,17.0
1011,22.0
1012,20.0
1013,11.0
1014,13.0
1015,23.0
1016,19.0
1017,30.0
1018,24.0
1019,24.0
1020,23.0
1021,18.0
1022,19.0
1023,24.0
1024,32.0
1025,16.0
1026,15.0
1027,12.0
1028,23.0
1029,32.0
1030,15.0
1031,27.0
1032,17.0
1033,17.0
1034,11.0
1035,22.0
1036,24.0
1037,20.0
1038,17.0
1039,39.0
1040,20.0
1041,18.0
1042,30.0
1043,12.0
1044,24.0
1045,14.0
1046,13.0
1047,40.0
1048,21.0
1049,21.0
1050,14.0
1051,26.0
1052,15.0
1053,15.0
1054,14.0
1055,22.0
1056,24.0
1057,18.0
1058,14.0
1059,15.0
1060,23.0
1061,21.0
1062,23.0
1063,14.0
1064,13.0
1065,17.0
1066,22.0
1067,25.0
1068,18.0
1069,23.0
1070,13.0
1071,24.0
1072,23.0
1073,23.0
1074,16.0
1075,16.0
1076,12.0
1077,16.0
1078,13.0
1079,15.0
1080,27.0
1081,33.0
1082,24.0
1083,16.0
1084,21.0
1085,18.0
1086,21.0
1087,16.0
1088,18.0
1089,8.0
1090,15.0
1091,21.0
1092,15.0
1093,22.0
1094,21.0
1095,20.0
1096,12.0
1097,17.0
1098,18.0
1099,20.0
1100,17.0
1101,25.0
1102,29.0
1103,17.0
1104,14.0
1105,15.0
1106,34.0
1107,27.0
1108,19.0
1109,11.0
1110,22.0
1111,17.0
1112,21.0
1113,21.0
1114,24.0
1115,17.0
1116,12.0
1117,23.0
1118,20.0
1119,17.0
1120,16.0
1121,16.0
1122,17.0
1123,17.0
1124,30.0
1125,24.0
1126,19.0
1127,15.0
1128,29.0
1129,19.0
1130,25.0
1131,17.0
1132,18.0
1133,17.0
1134,14.0
1135,30.0
1136,13.0
1137,16.0
1138,23.0
1139,23.0
1140,15.0
1141,12.0
1142,15.0
1143,22.0
1144,13.0
1145,16.0
1146,28.0
1147,26.0
1148,17.0
1149,14.0
1150,25.0
1151,19.0
1152,22.0
1153,19.0
1154,15.0
1155,25.0
1156,20.0
1157,17.0
1158,26.0
1159,23.0
1160,22.0
1161,14.0
1162,12.0
1163,20.0
1164,11.0
1165,17.0
1166,24.0
1167,29.0
1168,18.0
1169,18.0
1170,19.0
1171,18.0
1172,18.0
1173,14.0
1174,27.0
1175,26.0
1176,21.0
1177,16.0
1178,30.0
1179,15.0
1180,18.0
1181,15.0
1182,16.0
1183,17.0
1184,28.0
1185,12.0
1186,17.0
1187,13.0
1188,19.0
1189,13.0
1190,12.0
1191,22.0
1192,17.0
1193,21.0
1194,11.0
1195,15.0
1196,21.0
1197,14.0
1198,20.0
1199,14.0
1200,29.0
1201,15.0
1202,20.0
1203,11.0
1204,21.0
1205,24.0
1206,25.0
1207,20.0
1208,15.0
1209,18.0
1210,12.0
1211,0.0
1212,14.0
1213,22.0
1214,15.0
1215,15.0
1216,23.0
1217,14.0
1218,20.0
1219,10.0
1220,11.0
1221,17.0
1222,14.0
1223,16.0
1224,29.0
1225,10.0
1226,18.0
1227,14.0
1228,15.0
1229,21.0
1230,17.0
1231,19.0
1232,20.0
1233,14.0
1234,13.0
1235,31.0
1236,20.0
1237,18.0
1238,30.0
1239,32.0
1240,9.0
1241,16.0
1242,18.0
1243,36.0
1244,13.0
1245,16.0
1246,19.0
1247,30.0
1248,21.0
1249,20.0
1250,29.0
1251,11.0
1252,18.0
1253,27.0
1254,20.0
1255,22.0
1256,15.0
1257,20.0
1258,21.0
1259,26.0
1260,26.0
1261,28.0
1262,29.0
1263,12.0
1264,30.0
1265,19.0
1266,17.0
1267,26.0
1268,31.0
1269,14.0
1270,16.0
1271,12.0
1272,15.0
1273,19.0
1274,10.0
1275,26.0
1276,18.0
1277,9.0
1278,36.0
1279,17.0
1280,21.0
1281,16.0
1282,17.0
1283,17.0
1284,17.0
1285,35.0
1286,17.0
1287,14.0
1288,24.0
1289,20.0
1290,33.0
1291,15.0
1292,19.0
1293,18.0
1294,14.0
1295,13.0
1296,13.0
1297,13.0
1298,17.0
1299,26.0
1300,17.0
1301,15.0
1302,37.0
1303,24.0
1304,26.0
1305,23.0
1306,14.0
1307,35.0
1308,17.0
1309,30.0
1310,14.0
1311,18.0
1312,12.0
1313,23.0
1314,19.0
1315,18.0
1316,12.0
1317,22.0
1318,12.0
1319,13.0
1320,16.0
1321,12.0
1322,29.0
1323,30.0
1324,13.0
1325,12.0
1326,11.0
1327,24.0
1328,11.0
1329,14.0
1330,33.0
1331,22.0
1332,26.0
1333,25.0
1334,19.0
1335,27.0
1336,30.0
1337,20.0
1338,19.0
1339,23.0
1340,18.0
1341,20.0
1342,19.0
1343,13.0
1344,18.0
1345,12.0
1346,19.0
1347,15.0
1348,17.0
1349,20.0
1350,28.0
1351,12.0
1352,31.0
1353,14.0
1354,16.0
1355,11.0
1356,17.0
1357,24.0
1358,30.0
1359,23.0
1360,12.0
1361,13.0
1362,30.0
1363,17.0
1364,33.0
1365,11.0
1366,23.0
1367,20.0
1368,21.0
1369,14.0
1370,12.0
1371,9.0
1372,24.0
1373,21.0
1374,24.0
1375,23.0
1376,14.0
1377,18.0
1378,14.0
1379,16.0
1380,13.0
1381,16.0
1382,14.0
1383,15.0
1384,17.0
1385,22.0
1386,18.0
1387,21.0
1388,22.0
1389,32.0
1390,12.0
1391,22.0
1392,13.0
1393,23.0
1394,20.0
1395,12.0
1396,35.0
1397,12.0
1398,20.0
1399,36.0
1400,23.0
1401,12.0
1402,33.0
1403,25.0
1404,25.0
1405,18.0
1406,13.0
1407,0.0
1408,15.0
1409,14.0
1410,22.0
1411,17.0
1412,9.0
1413,22.0
1414,20.0
1415,11.0
1416,24.0
1417,27.0
1418,22.0
1419,12.0
1420,23.0
1421,10.0
1422,25.0
1423,22.0
1424,31.0
1425,22.0
1426,22.0
1427,17.0
1428,19.0
1429,27.0
1430,29.0
1431,17.0
1432,18.0
1433,33.0
1434,12.0
1435,23.0
1436,9.0
1437,15.0
1438,13.0
1439,16.0
1440,20.0
1441,14.0
1442,26.0
1443,18.0
1444,15.0
1445,15.0
1446,12.0
1447,29.0
1448,13.0
1449,18.0
1450,14.0
1451,20.0
1452,21.0
1453,28.0
1454,30.0
1455,16.0
1456,16.0
1457,18.0
1458,27.0
1459,17.0
1460,21.0
1461,14.0
1462,13.0
1463,33.0
1464,22.0
1465,32.0
1466,20.0
1467,20.0
1468,27.0
1469,31.0
1470,21.0
1471,14.0
1472,15.0
1473,12.0
1474,22.0
1475,21.0
1476,8.0
1477,25.0
1478,41.0
1479,15.0
1480,22.0
1481,19.0
1482,30.0
1483,20.0
1484,10.0
1485,16.0
1486,18.0
1487,10.0
1488,11.0
1489,14.0
1490,21.0
1491,43.0
1492,13.0
1493,15.0
1494,28.0
1495,30.0
1496,19.0
1497,23.0
1498,23.0
1499,15.0
1500,31.0
1501,16.0
1502,14.0
1503,14.0
1504,23.0
1505,39.0
1506,25.0
1507,17.0
1508,16.0
1509,18.0
1510,23.0
1511,15.0
1512,14.0
1513,21.0
1514,18.0
1515,23.0
1516,18.0
1517,12.0
1518,17.0
1519,17.0
1520,20.0
1521,21.0
1522,18.0
1523,18.0
1524,12.0
1525,16.0
1526,13.0
1527,17.0
1528,15.0
1529,14.0
1530,20.0
1531,15.0
1532,16.0
1533,12.0
1534,13.0
1535,7.0
1536,23.0
1537,11.0
1538,13.0
1539,13.0
1540,15.0
1541,32.0
1542,24.0
1543,14.0
1544,8.0
1545,15.0
1546,25.0
1547,22.0
1548,12.0
1549,25.0
1550,23.0
1551,8.0
1552,26.0
1553,22.0
1554,10.0
1555,27.0
1556,19.0
1557,20.0
1558,19.0
1559,22.0
1560,18.0
1561,30.0
1562,11.0
1563,16.0
1564,15.0
1565,38.0
1566,22.0
1567,13.0
1568,15.0
1569,29.0
1570,24.0
1571,15.0
1572,17.0
1573,18.0
1574,13.0
1575,37.0
1576,31.0
1577,13.0
1578,22.0
1579,17.0
1580,25.0
1581,17.0
1582,18.0
1583,15.0
1584,20.0
1585,37.0
1586,17.0
1587,14.0
1588,28.0
1589,21.0
1590,18.0
1591,14.0
1592,20.0
1593,15.0
1594,40.0
1595,16.0
1596,18.0
1597,26.0
1598,22.0
1599,22.0
1600,20.0
1601,19.0
1602,14.0
1603,20.0
1604,13.0
1605,21.0
1606,14.0
1607,20.0
1608,21.0
1609,21.0
1610,18.0
1611,25.0
1612,16.0
1613,15.0
1614,12.0
1615,12.0
1616,19.0
1617,29.0
1618,20.0
1619,20.0
1620,29.0
1621,15.0
1622,25.0
1623,25.0
1624,27.0
1625,22.0
1626,14.0
1627,17.0
1628,22.0
1629,20.0
1630,12.0
1631,26.0
1632,26.0
1633,17.0
1634,12.0
1635,17.0
1636,35.0
1637,25.0
1638,23.0
1639,13.0
1640,16.0
1641,15.0
1642,15.0
1643,25.0
1644,18.0
1645,24.0
1646,18.0
1647,22.0
1648,10.0
1649,15.0
1650,22.0
1651,20.0
1652,13.0
1653,15.0
1654,22.0
1655,20.0
1656,19.0
1657,34.0
1658,19.0
1659,20.0
1660,19.0
1661,22.0
1662,17.0
1663,40.0
1664,11.0
1665,18.0
1666,30.0
1667,14.0
1668,17.0
1669,25.0
1670,12.0
1671,22.0
1672,16.0
1673,16.0
1674,14.0
1675,12.0
1676,19.0
1677,20.0
1678,20.0
1679,14.0
1680,14.0
1681,18.0
1682,34.0
1683,14.0
1684,14.0
1685,22.0
1686,21.0
1687,20.0
1688,10.0
1689,14.0
1690,22.0
1691,33.0
1692,15.0
1693,12.0
1694,14.0
1695,18.0
1696,18.0
1697,27.0
1698,28.0
1699,16.0
1700,15.0
1701,16.0
1702,22.0
1703,20.0
1704,14.0
1705,17.0
1706,27.0
1707,21.0
1708,22.0
1709,17.0
1710,14.0
1711,11.0
1712,36.0
1713,13.0
1714,16.0
1715,18.0
1716,19.0
1717,23.0
1718,25.0
1719,24.0
1720,18.0
1721,18.0
1722,10.0
1723,18.0
1724,29.0
1725,12.0
1726,19.0
1727,28.0
1728,31.0
1729,16.0
1730,16.0
1731,22.0
1732,11.0
1733,23.0
1734,14.0
1735,16.0
1736,22.0
1737,17.0
1738,16.0
1739,19.0
1740,22.0
1741,22.0
1742,16.0
1743,25.0
1744,14.0
1745,21.0
1746,17.0
1747,27.0
1748,13.0
1749,14.0
1750,21.0
1751,17.0
1752,18.0
1753,16.0
1754,10.0
1755,20.0
1756,39.0
1757,22.0
1758,23.0
1759,13.0
1760,15.0
1761,11.0
1762,32.0
1763,23.0
1764,24.0
1765,33.0
1766,21.0
1767,22.0
1768,19.0
1769,22.0
1770,13.0
1771,23.0
1772,18.0
1773,18.0
1774,15.0
1775,10.0
1776,24.0
1777,15.0
1778,26.0
1779,21.0
1780,13.0
1781,15.0
1782,19.0
1783,24.0
1784,31.0
1785,13.0
1786,11.0
1787,13.0
1788,33.0
1789,16.0
1790,24.0
1791,15.0
1792,9.0
1793,17.0
1794,20.0
1795,19.0
1796,14.0
1797,13.0
1798,10.0
1799,17.0
1800,26.0
1801,19.0
1802,9.0
1803,23.0
1804,10.0
1805,17.0
1806,31.0
1807,12.0
1808,25.0
1809,28.0
1810,17.0
1811,21.0
1812,22.0
1813,30.0
1814,14.0
1815,9.0
1816,25.0
1817,15.0
1818,20.0
1819,17.0
1820,13.0
1821,15.0
1822,14.0
1823,26.0
1824,28.0
1825,24.0
1826,10.0
1827,12.0
1828,12.0
1829,17.0
1830,21.0
1831,17.0
1832,14.0
1833,23.0
1834,17.0
1835,12.0
1836,13.0
1837,11.0
1838,27.0
1839,15.0
1840,24.0
1841,18.0
1842,21.0
1843,34.0
1844,17.0
1845,16.0
1846,15.0
1847,17.0
1848,15.0
1849,10.0
1850,27.0
1851,11.0
1852,17.0
1853,17.0
1854,21.0
1855,15.0
1856,22.0
1857,14.0
1858,28.0
1859,26.0
1860,23.0
1861,17.0
1862,20.0
1863,20.0
1864,17.0
1865,36.0
1866,20.0
1867,20.0
1868,20.0
1869,38.0
1870,19.0
1871,31.0
1872,21.0
1873,19.0
1874,24.0
1875,26.0
1876,7.0
1877,25.0
1878,30.0
1879,17.0
1880,23.0
1881,18.0
1882,18.0
1883,19.0
1884,24.0
1885,12.0
1886,23.0
1887,15.0
1888,15.0
1889,22.0
1890,14.0
1891,33.0
1892,11.0
1893,20.0
1894,17.0
1895,17.0
1896,15.0
1897,9.0
1898,22.0
1899,22.0
1900,21.0
1901,16.0
1902,16.0
1903,33.0
1904,19.0
1905,20.0
1906,15.0
1907,14.0
1908,15.0
1909,23.0
1910,10.0
1911,18.0
1912,19.0
1913,16.0
1914,20.0
1915,15.0
1916,16.0
1917,19.0
1918,24.0
1919,14.0
1920,26.0
1921,28.0
1922,16.0
1923,16.0
1924,17.0
1925,16.0
1926,12.0
1927,14.0
1928,18.0
1929,13.0
1930,22.0
1931,16.0
1932,18.0
1933,24.0
1934,16.0
1935,23.0
1936,18.0
1937,25.0
1938,16.0
1939,15.0
1940,32.0
1941,19.0
1942,16.0
1943,21.0
1944,21.0
1945,10.0
1946,11.0
1947,22.0
1948,26.0
1949,14.0
1950,20.0
1951,32.0
1952,18.0
1953,24.0
1954,28.0
1955,16.0
1956,19.0
1957,37.0
1958,21.0
1959,11.0
1960,16.0
1961,14.0
1962,13.0
1963,16.0
1964,21.0
1965,42.0
1966,13.0
1967,29.0
1968,18.0
1969,24.0
1970,24.0
1971,29.0
1972,20.0
1973,17.0
1974,27.0
1975,20.0
1976,18.0
1977,28.0
1978,10.0
1979,15.0
1980,16.0
1981,25.0
1982,15.0
1983,24.0
1984,15.0
1985,8.0
1986,16.0
1987,22.0
1988,44.0
1989,18.0
1990,24.0
1991,15.0
1992,22.0
1993,13.0
1994,12.0
1995,29.0
1996,24.0
1997,20.0
1998,19.0
1999,11.0
2000,15.0
2001,22.0
2002,16.0
2003,22.0
2004,29.0
2005,14.0
2006,12.0
2007,28.0
2008,15.0
2009,26.0
2010,15.0
2011,38.0
2012,12.0
2013,23.0
2014,27.0
2015,14.0
2016,18.0
2017,18.0
2018,20.0
2019,10.0
2020,22.0
2021,25.0
2022,33.0
2023,26.0
2024,9.0
2025,24.0
2026,34.0
2027,18.0
2028,18.0
2029,12.0
2030,29.0
2031,25.0
2032,15.0
2033,13.0
2034,19.0
2035,13.0
2036,25.0
2037,13.0
2038,33.0
2039,22.0
2040,15.0
2041,21.0
2042,12.0
2043,22.0
2044,27.0
2045,14.0
2046,18.0
2047,11.0
2048,17.0
2049,23.0
2050,31.0
2051,29.0
2052,15.0
2053,22.0
2054,18.0
2055,13.0
2056,15.0
2057,28.0
2058,14.0
2059,9.0
2060,15.0
2061,16.0
2062,25.0
2063,17.0
2064,22.0
2065,17.0
2066,25.0
2067,22.0
2068,17.0
2069,19.0
2070,26.0
2071,19.0
2072,17.0
2073,15.0
2074,19.0
2075,43.0
2076,12.0
2077,22.0
2078,35.0
2079,11.0
2080,9.0
2081,22.0
2082,23.0
2083,32.0
2084,26.0
2085,12.0
2086,32.0
2087,17.0
2088,24.0
2089,12.0
2090,20.0
2091,17.0
2092,12.0
2093,21.0
2094,20.0
2095,12.0
2096,11.0
2097,26.0
2098,11.0
2099,22.0
2100,20.0
2101,28.0
2102,16.0
2103,20.0
2104,22.0
2105,14.0
2106,14.0
2107,11.0
2108,33.0
2109,16.0
2110,16.0
2111,18.0
2112,19.0
2113,17.0
2114,23.0
2115,12.0
2116,22.0
2117,10.0
2118,12.0
2119,22.0
2120,15.0
2121,17.0
2122,13.0
2123,9.0
2124,26.0
2125,14.0
2126,30.0
2127,21.0
2128,18.0
2129,11.0
2130,27.0
2131,20.0
2132,17.0
2133,16.0
2134,18.0
2135,15.0
2136,13.0
2137,14.0
2138,16.0
2139,22.0
2140,12.0
