,0
1029,388
1030,773
1031,778
1032,1705
1033,1905
1034,756
1035,2212
1036,1155
1037,433
1038,598
1039,2139
1040,357
1041,2148
1042,1345
1043,2406
1044,1332
1045,137
1046,389
1047,40
1048,557
1049,1936
1050,754
1051,1346
1052,1452
1053,2336
1054,1089
1055,1374
1056,2485
1057,1994
1058,394
1059,1920
1060,117
1061,1468
1062,1516
1063,1614
1064,1140
1065,1274
1066,569
1067,1968
1068,2001
1069,915
1070,1604
1071,1553
1072,1980
1073,716
1074,1607
1075,1384
1076,2177
1077,2199
1078,201
1079,2080
1080,658
1081,1179
1082,1829
1083,621
1084,511
1085,991
1086,445
1087,2444
1088,968
1089,2204
1090,1537
1091,1235
1092,2504
1093,57
1094,2198
1095,291
1096,2206
1097,409
1098,1651
1099,282
1100,1545
1101,1618
1102,589
1103,1043
1104,1445
1105,1889
1106,1303
1107,1063
1108,212
1109,2262
1110,2446
1111,215
1112,2355
1113,1845
1114,1253
1115,2223
1116,1962
1117,171
1118,391
1119,1636
1120,516
1121,2114
1122,236
1123,341
1124,1214
1125,985
1126,1763
1127,721
1128,1542
1129,1284
1130,1997
1131,2288
1132,1021
1133,1067
1134,1847
1135,755
1136,2429
1137,613
1138,431
1139,1203
1140,2202
1141,2427
1142,1472
1143,2014
1144,2323
1145,1052
1146,659
1147,206
1148,632
1149,1107
1150,1163
1151,1969
1152,1565
1153,1633
1154,549
1155,922
1156,275
1157,1570
1158,2000
1159,1582
1160,1647
1161,2305
1162,1084
1163,1506
1164,1623
1165,568
1166,760
1167,1744
1168,2123
1169,258
1170,1933
1171,1821
1172,1065
1173,1073
1174,355
1175,1453
1176,130
1177,1449
1178,1429
1179,311
1180,2314
1181,2239
1182,1716
1183,574
1184,1377
1185,604
1186,2461
1187,952
1188,1658
1189,1656
1190,699
1191,9
1192,2092
1193,133
1194,2290
1195,2257
1196,2245
1197,1479
1198,1839
1199,841
1200,393
1201,2103
1202,591
1203,996
1204,2050
1205,82
1206,200
1207,1510
1208,851
1209,97
1210,418
1211,1019
1212,664
1213,2242
1214,386
1215,1671
1216,1194
1217,1908
1218,663
1219,862
1220,1341
1221,1548
1222,44
1223,80
1224,1613
1225,443
1226,2304
1227,1120
1228,1252
1229,278
1230,1526
1231,1764
1232,379
1233,328
1234,2121
1235,1673
1236,2469
1237,1210
1238,670
1239,674
1240,2363
1241,1520
1242,2274
1243,168
1244,374
1245,2382
1246,21
1247,257
1248,408
1249,2073
1250,1660
1251,1704
1252,230
1253,1485
1254,1767
1255,861
1256,678
1257,1353
1258,1547
1259,288
1260,317
1261,188
1262,1370
1263,1030
1264,2467
1265,1649
1266,1267
1267,949
1268,1127
1269,1629
1270,2075
1271,422
1272,184
1273,1911
1274,698
1275,1665
1276,739
1277,50
1278,430
1279,782
1280,1474
1281,424
1282,2069
1283,590
1284,1292
1285,2339
1286,1145
1287,926
1288,2052
1289,220
1290,1115
1291,1344
1292,1358
1293,1212
1294,576
1295,1168
1296,1739
1297,421
1298,256
1299,460
1300,1991
1301,2333
1302,1319
1303,107
1304,1842
1305,825
1306,2374
1307,2227
1308,1337
1309,432
1310,818
1311,1511
1312,2503
1313,1599
1314,1237
1315,69
1316,857
1317,92
1318,2254
1319,481
1320,512
1321,2425
1322,1661
1323,883
1324,334
1325,505
1326,2392
1327,353
1328,490
1329,1090
1330,872
1331,2101
1332,1336
1333,826
1334,863
1335,637
1336,1497
1337,294
1338,633
1339,1823
1340,2438
1341,855
1342,1988
1343,959
1344,1087
1345,665
1346,1054
1347,2146
1348,2512
1349,36
1350,1754
1351,2136
1352,1897
1353,2399
1354,948
1355,2387
1356,136
1357,1948
1358,1091
1359,146
1360,1974
1361,19
1362,2308
1363,2074
1364,1831
1365,811
1366,2465
1367,1053
1368,1993
1369,2264
1370,543
1371,2086
1372,722
1373,1288
1374,940
1375,1020
1376,35
1377,852
1378,274
1379,2030
1380,504
1381,1275
1382,1078
1383,1098
1384,714
1385,1770
1386,1417
1387,1766
1388,2282
1389,2423
1390,375
1391,182
1392,1092
1393,2164
1394,570
1395,142
1396,1260
1397,108
1398,1196
1399,1533
1400,877
1401,325
1402,1032
1403,585
1404,158
1405,2182
1406,1512
1407,804
1408,1698
1409,140
1410,1921
1411,1088
1412,946
1413,1271
1414,2471
1415,1730
1416,701
1417,1180
1418,650
1419,1373
1420,2098
1421,508
1422,1350
1423,878
1424,416
1425,1654
1426,1207
1427,296
1428,1484
1429,732
1430,1139
1431,967
1432,1221
1433,908
1434,261
1435,1949
1436,1975
1437,2270
1438,895
1439,2497
1440,1282
1441,1945
1442,1666
1443,1755
1444,2004
1445,153
1446,1270
1447,2326
1448,2271
1449,517
1450,1788
1451,154
1452,458
1453,688
1454,1876
1455,998
1456,1885
1457,1094
1458,993
1459,1298
1460,2054
1461,427
1462,1451
1463,272
1464,2065
1465,916
1466,2354
1467,1028
1468,2384
1469,2077
1470,101
1471,229
1472,560
1473,708
1474,331
1475,783
1476,1790
1477,1691
1478,2463
1479,599
1480,1881
1481,1097
1482,700
1483,1528
1484,1854
1485,1402
1486,1289
1487,2063
1488,2510
1489,2008
1490,1549
1491,1684
1492,2229
1493,2292
1494,2373
1495,785
1496,1774
1497,454
1498,1136
1499,1325
1500,248
1501,777
1502,2205
1503,2302
1504,144
1505,2320
1506,2049
1507,1108
1508,1232
1509,521
1510,592
1511,2506
1512,194
1513,1290
1514,2353
1515,2258
1516,2335
1517,564
1518,2019
1519,2160
1520,523
1521,492
1522,1700
1523,2385
1524,770
1525,1986
1526,2370
1527,847
1528,983
1529,313
1530,222
1531,1919
1532,1879
1533,1399
1534,365
1535,189
1536,838
1537,1104
1538,1488
1539,925
1540,723
1541,326
1542,1369
1543,465
1544,586
1545,769
1546,254
1547,1627
1548,733
1549,609
1550,192
1551,43
1552,2195
1553,310
1554,2162
1555,602
1556,39
1557,1205
1558,740
1559,114
1560,2137
1561,2460
1562,870
1563,1211
1564,1696
1565,2359
1566,31
1567,579
1568,377
1569,224
1570,1509
1571,2150
1572,1473
1573,2107
1574,470
1575,316
1576,293
1577,121
1578,1184
1579,1299
1580,597
1581,1227
1582,1857
1583,529
1584,1152
1585,2507
1586,99
1587,1872
1588,2334
1589,157
1590,292
1591,2477
1592,273
1593,1428
1594,1465
1595,859
1596,1893
1597,786
1598,2220
1599,2076
1600,780
1601,1256
1602,2208
1603,343
1604,1351
1605,1062
1606,1632
1607,1356
1608,1215
1609,2207
1610,871
1611,2408
1612,438
1613,752
1614,231
1615,524
1616,2448
1617,402
1618,1349
1619,553
1620,2327
1621,761
1622,2377
1623,1113
1624,1233
1625,475
1626,1970
1627,1003
1628,1892
1629,1075
1630,2284
1631,1081
1632,1856
1633,1890
1634,94
1635,2039
1636,1143
1637,563
1638,1926
1639,435
1640,807
1641,366
1642,2153
1643,1000
1644,2268
1645,1264
1646,1412
1647,2412
1648,1768
1649,2166
1650,544
1651,444
1652,1864
1653,2313
1654,441
1655,2222
1656,1169
1657,914
1658,2483
1659,832
1660,577
1661,2055
1662,1401
1663,304
1664,1841
1665,2265
1666,2368
1667,2235
1668,1707
1669,479
1670,2231
1671,2383
1672,976
1673,1010
1674,875
1675,2310
1676,1096
1677,1989
1678,1743
1679,1128
1680,1085
1681,2203
1682,1178
1683,1343
1684,2492
1685,651
1686,2090
1687,1495
1688,2159
1689,2297
1690,2230
1691,116
1692,1588
1693,2338
1694,954
1695,295
1696,1022
1697,744
1698,1060
1699,400
1700,1391
1701,2372
1702,1340
1703,1672
1704,2131
1705,1086
1706,2307
1707,1147
1708,1213
1709,1973
1710,689
1711,2003
1712,614
1713,2484
1714,1634
1715,972
1716,2350
1717,348
1718,1249
1719,965
1720,816
1721,1927
1722,1966
1723,1874
1724,1502
1725,314
1726,526
1727,263
1728,1835
1729,1846
1730,126
1731,945
1732,528
1733,1675
1734,540
1735,730
1736,2283
1737,703
1738,2508
1739,1141
1740,800
1741,1122
1742,848
1743,1112
1744,2149
1745,2493
1746,347
1747,917
1748,22
1749,1640
1750,211
1751,1866
1752,178
1753,486
1754,2173
1755,1002
1756,1702
1757,836
1758,425
1759,907
1760,15
1761,1667
1762,1300
1763,415
1764,378
1765,966
1766,1501
1767,2238
1768,1033
1769,1625
1770,2256
1771,1308
1772,91
1773,903
1774,1368
1775,2170
1776,498
1777,843
1778,1999
1779,1069
1780,1985
1781,803
1782,2266
1783,2059
1784,1116
1785,1348
1786,1225
1787,2325
1788,463
1789,936
1790,1538
1791,169
1792,2398
1793,888
1794,214
1795,164
1796,122
1797,582
1798,2455
1799,1741
1800,396
1801,70
1802,1326
1803,242
1804,1296
1805,337
1806,225
1807,1947
1808,1878
1809,1406
1810,2424
1811,1674
1812,2237
1813,1976
1814,1438
1815,860
1816,335
1817,286
1818,1752
1819,596
1820,593
1821,1843
1822,2357
1823,219
1824,1708
1825,2041
1826,1637
1827,1404
1828,1176
1829,792
1830,937
1831,6
1832,139
1833,1150
1834,56
1835,502
1836,514
1837,1037
1838,2108
1839,1006
1840,1245
1841,473
1842,405
1843,1471
1844,165
1845,167
1846,1047
1847,2287
1848,1131
1849,695
1850,1680
1851,1381
1852,899
1853,2017
1854,65
1855,1749
1856,2028
1857,403
1858,51
1859,2293
1860,1320
1861,994
1862,37
1863,2389
1864,180
1865,1437
1866,384
1867,1197
1868,1609
1869,1612
1870,1589
1871,1778
1872,2347
1873,1944
1874,1503
1875,1712
1876,1693
1877,1631
1878,1187
1879,1750
1880,1273
1881,1247
1882,2183
1883,927
1884,821
1885,1756
1886,506
1887,1124
1888,46
1889,944
1890,1635
1891,96
1892,1415
1893,1594
1894,163
1895,620
1896,1068
1897,561
1898,305
1899,88
1900,2436
1901,497
1902,1861
1903,710
1904,2509
1905,571
1906,417
1907,556
1908,404
1909,1477
1910,1182
1911,2434
1912,1525
1913,1165
1914,1419
1915,1626
1916,845
1917,2272
1918,476
1919,456
1920,552
1921,1161
1922,1167
1923,217
1924,565
1925,264
1926,426
1927,2487
1928,2482
1929,333
1930,373
1931,963
1932,1295
1933,1727
1934,2097
1935,1802
1936,1224
1937,474
1938,2201
1939,85
1940,1789
1941,159
1942,1362
1943,583
1944,1311
1945,2279
1946,1494
1947,1650
1948,1009
1949,2067
1950,1645
1951,245
1952,2261
1953,1832
1954,513
1955,371
1956,1031
1957,75
1958,1170
1959,1250
1960,1137
1961,1018
1962,26
1963,235
1964,1276
1965,2241
1966,784
1967,812
1968,1133
1969,1157
1970,779
1971,1048
1972,765
1973,2386
1974,2404
1975,5
1976,16
1977,584
1978,1378
1979,520
1980,2366
1981,186
1982,842
1983,611
1984,48
1985,1041
1986,240
1987,1800
1988,1807
1989,1420
1990,72
1991,901
1992,2217
1993,1535
1994,1
1995,1826
1996,1586
1997,2410
1998,2494
1999,12
2000,2422
2001,1191
2002,1423
2003,1315
2004,2362
2005,880
2006,2317
2007,1830
2008,478
2009,226
2010,554
2011,23
2012,681
2013,2037
2014,2141
2015,558
2016,2169
2017,204
2018,726
2019,2083
2020,2058
2021,1126
2022,1600
2023,634
2024,1578
2025,2219
2026,2200
2027,1102
2028,387
2029,2419
2030,2115
2031,2476
2032,897
2033,1226
2034,1338
2035,1981
2036,312
2037,2155
2038,854
2039,1447
2040,1620
2041,865
2042,1579
2043,419
2044,1209
2045,13
2046,448
2047,1222
2048,1329
2049,1758
2050,2010
2051,2281
2052,2273
2053,234
2054,1895
2055,649
2056,1669
2057,246
2058,449
2059,595
2060,2269
2061,1959
2062,1172
2063,1571
2064,605
2065,1328
2066,223
2067,216
2068,2390
2069,115
2070,1527
2071,705
2072,931
2073,958
2074,1440
2075,2094
2076,2225
2077,2020
2078,1638
2079,1917
2080,1555
2081,152
2082,2489
2083,71
2084,268
2085,1808
2086,2442
2087,2233
2088,1953
2089,1455
2090,575
2091,2048
2092,170
2093,957
2094,1038
2095,1734
2096,1171
2097,1355
2098,869
2099,982
2100,414
2101,1577
2102,2381
2103,1556
2104,179
2105,2070
2106,484
2107,1403
2108,1694
2109,531
2110,1034
2111,469
2112,655
2113,120
2114,364
2115,2285
2116,933
2117,1646
2118,176
2119,2032
2120,369
2121,1387
2122,1561
2123,1467
2124,237
2125,309
2126,1446
2127,1393
2128,1688
2129,47
2130,964
2131,1736
2132,1951
2133,1942
2134,166
2135,532
2136,1871
2137,2316
2138,2078
2139,1870
2140,1748
2141,98
2142,1574
2143,1812
2144,1103
2145,868
2146,1142
2147,1865
2148,1591
2149,2433
2150,1690
2151,2027
2152,1206
2153,346
2154,1027
2155,351
2156,359
2157,1490
2158,753
2159,2096
2160,866
2161,2426
2162,368
2163,1254
2164,1642
2165,259
2166,1914
2167,2053
2168,1166
2169,395
2170,2291
2171,630
2172,1454
2173,1624
2174,1930
2175,2066
2176,1443
2177,1149
2178,737
2179,1439
2180,1818
2181,2051
2182,727
2183,1405
2184,1335
2185,376
2186,1668
2187,2439
2188,1364
2189,1837
2190,802
2191,1313
2192,815
2193,2431
2194,1592
2195,55
2196,1692
2197,1529
2198,125
2199,938
2200,2143
2201,1193
2202,123
2203,1218
2204,2414
2205,1884
2206,1521
2207,1421
2208,1117
2209,2138
2210,496
2211,2068
2212,1825
2213,2244
2214,1066
2215,2226
2216,1347
2217,2405
2218,1367
2219,221
2220,410
2221,2
2222,1664
2223,24
2224,1269
2225,736
2226,74
2227,1964
2228,615
2229,2420
2230,1929
2231,283
2232,1610
2233,102
2234,1148
2235,453
2236,2099
2237,315
2238,381
2239,1899
2240,672
2241,2295
2242,339
2243,2084
2244,1781
2245,1619
2246,905
2247,718
2248,510
2249,660
2250,2224
2251,471
2252,789
2253,1424
2254,196
2255,989
2256,493
2257,1662
2258,1011
2259,299
2260,548
2261,720
2262,1134
2263,950
2264,2072
2265,1817
2266,1278
2267,1508
2268,1188
2269,1251
2270,2113
2271,941
2272,1436
2273,1246
2274,2127
2275,2395
2276,719
2277,1938
2278,971
2279,2152
2280,1775
2281,2428
2282,774
2283,1596
2284,2151
2285,1960
2286,59
2287,1875
2288,358
2289,1174
2290,298
2291,1004
2292,3
2293,628
2294,1941
2295,1603
2296,1476
2297,1478
2298,423
2299,1762
2300,801
2301,413
2302,109
2303,1597
2304,2502
2305,145
2306,2016
2307,519
2308,623
2309,1836
2310,607
2311,806
2312,608
2313,1742
2314,95
2315,990
2316,2459
2317,1711
2318,203
2319,1079
2320,984
2321,1896
2322,181
2323,2022
2324,2342
2325,2025
2326,1901
2327,764
2328,2267
2329,1005
2330,1880
2331,2110
2332,1057
2333,587
2334,2171
2335,1918
2336,1135
2337,1106
2338,2401
2339,974
2340,1204
2341,827
2342,977
2343,1280
2344,1996
2345,1492
2346,1867
2347,1460
2348,2300
2349,2007
2350,642
2351,1573
2352,1543
2353,794
2354,995
2355,1806
2356,183
2357,500
2358,1390
2359,342
2360,187
2361,2312
2362,207
2363,1055
2364,1035
2365,1144
2366,2391
2367,2132
2368,619
2369,1887
2370,1306
2371,1101
2372,2435
2373,889
2374,191
2375,1834
2376,1795
2377,1644
2378,717
2379,1868
2380,1457
2381,536
2382,1185
2383,1394
2384,280
2385,2349
2386,1388
2387,507
2388,1679
2389,956
2390,270
2391,1291
2392,1540
2393,1722
2394,2236
2395,1530
2396,1851
2397,1838
2398,149
2399,890
2400,1894
2401,345
2402,356
2403,1558
2404,118
2405,1593
2406,1562
2407,2443
2408,1720
2409,928
2410,1939
2411,2462
2412,1138
2413,385
2414,555
2415,487
2416,76
2417,738
2418,2388
2419,84
2420,1195
2421,1257
2422,276
2423,1070
2424,2318
2425,1906
2426,980
2427,459
2428,2379
2429,1077
2430,1317
2431,918
2432,1844
2433,1029
2434,1915
2435,2454
2436,267
2437,530
2438,1961
2439,1395
2440,1045
2441,796
2442,195
2443,1519
2444,1724
2445,715
2446,1243
2447,1487
2448,249
2449,83
2450,2247
2451,1151
2452,2430
2453,606
2454,929
2455,322
2456,1998
2457,2468
2458,436
2459,1753
2460,2260
2461,66
2462,1628
2463,2491
2464,2082
2465,953
2466,1114
2467,1432
2468,1869
2469,1129
2470,1615
2471,262
2472,2216
2473,2126
2474,677
2475,2018
2476,1569
2477,887
2478,1219
2479,1327
2480,537
2481,1687
2482,1780
2483,1729
2484,2117
2485,1824
2486,534
2487,175
2488,2457
2489,2124
2490,909
2491,2181
2492,1848
2493,588
2494,2154
2495,52
2496,489
2497,209
2498,483
2499,2232
2500,1076
2501,321
2502,580
2503,1414
2504,2009
2505,1584
2506,2095
2507,2165
2508,1648
2509,943
2510,1958
2511,961
2512,197
