,Wind
214,8.0
215,13.0
216,8.0
217,19.0
218,15.0
219,16.0
220,20.0
221,13.0
222,20.0
223,10.0
224,5.0
225,14.0
226,11.0
227,15.0
228,10.0
229,13.0
230,28.0
231,17.0
232,10.0
233,11.0
234,11.0
235,8.0
236,14.0
237,13.0
238,11.0
239,14.0
240,11.0
241,13.0
242,8.0
243,9.0
244,9.0
245,8.0
246,12.0
247,7.0
248,22.0
249,12.0
250,16.0
251,15.0
252,16.0
253,23.0
254,8.0
255,12.0
256,19.0
257,8.0
258,8.0
259,13.0
260,12.0
261,7.0
262,15.0
263,6.0
264,7.0
265,8.0
266,11.0
267,22.0
268,12.0
269,29.0
270,11.0
271,10.0
272,10.0
273,13.0
274,23.0
275,23.0
276,9.0
277,8.0
278,20.0
279,13.0
280,11.0
281,15.0
282,13.0
283,11.0
284,9.0
285,8.0
286,9.0
287,10.0
288,9.0
289,10.0
290,12.0
291,28.0
292,18.0
293,9.0
294,14.0
295,15.0
296,10.0
297,10.0
298,11.0
299,8.0
300,11.0
301,9.0
302,9.0
303,18.0
304,13.0
305,9.0
306,13.0
307,13.0
308,15.0
309,15.0
310,12.0
311,10.0
312,20.0
313,10.0
314,14.0
315,8.0
316,6.0
317,7.0
318,14.0
319,10.0
320,12.0
321,8.0
322,5.0
323,7.0
324,11.0
325,14.0
326,20.0
327,8.0
328,7.0
329,9.0
330,13.0
331,9.0
332,18.0
333,10.0
334,7.0
335,15.0
336,8.0
337,12.0
338,8.0
339,7.0
340,16.0
341,9.0
342,18.0
343,6.0
344,8.0
345,15.0
346,12.0
347,12.0
348,13.0
349,9.0
350,12.0
351,7.0
352,14.0
353,14.0
354,19.0
355,11.0
356,9.0
357,17.0
358,12.0
359,29.0
360,17.0
361,18.0
362,10.0
363,11.0
364,10.0
365,18.0
366,9.0
367,14.0
368,17.0
369,11.0
370,8.0
371,13.0
372,9.0
373,15.0
374,10.0
375,11.0
376,19.0
377,5.0
378,14.0
379,11.0
380,22.0
381,15.0
382,12.0
383,6.0
384,11.0
385,13.0
386,8.0
387,11.0
388,12.0
389,17.0
390,8.0
391,19.0
392,9.0
393,9.0
394,14.0
395,13.0
396,12.0
397,12.0
398,12.0
399,18.0
400,21.0
401,7.0
402,19.0
403,20.0
404,11.0
405,19.0
406,12.0
407,11.0
408,23.0
409,9.0
410,12.0
411,6.0
412,10.0
413,10.0
414,9.0
415,10.0
416,8.0
417,11.0
418,10.0
419,6.0
420,6.0
421,17.0
422,8.0
423,10.0
424,11.0
425,13.0
426,14.0
427,23.0
428,24.0
429,15.0
430,6.0
431,6.0
432,8.0
433,12.0
434,12.0
435,11.0
436,16.0
437,10.0
438,10.0
439,26.0
440,7.0
441,9.0
442,14.0
443,10.0
444,12.0
445,13.0
446,15.0
447,7.0
448,15.0
449,19.0
450,22.0
451,17.0
452,8.0
453,17.0
454,9.0
455,17.0
456,12.0
457,10.0
458,27.0
459,11.0
460,0.0
461,16.0
462,7.0
463,18.0
464,17.0
465,15.0
466,7.0
467,8.0
468,8.0
469,8.0
470,18.0
471,15.0
472,7.0
473,11.0
474,18.0
475,8.0
476,24.0
477,11.0
478,9.0
479,10.0
480,16.0
481,8.0
482,15.0
483,9.0
484,22.0
485,10.0
486,12.0
487,22.0
488,12.0
489,10.0
490,15.0
491,14.0
492,10.0
493,14.0
494,14.0
495,12.0
496,12.0
497,7.0
498,19.0
499,22.0
500,6.0
501,9.0
502,9.0
503,16.0
504,9.0
505,12.0
506,7.0
507,14.0
508,12.0
509,9.0
510,10.0
511,13.0
512,15.0
513,12.0
514,9.0
515,8.0
516,13.0
517,3.0
518,28.0
519,10.0
520,7.0
521,16.0
522,14.0
523,13.0
524,21.0
525,15.0
526,23.0
527,9.0
528,36.0
529,13.0
530,11.0
531,25.0
532,10.0
533,10.0
534,26.0
535,19.0
536,17.0
537,7.0
538,10.0
539,18.0
540,13.0
541,24.0
542,21.0
543,14.0
544,19.0
545,9.0
546,10.0
547,21.0
548,18.0
549,12.0
550,7.0
551,24.0
552,11.0
553,16.0
554,11.0
555,12.0
556,15.0
557,22.0
558,9.0
559,16.0
560,19.0
561,9.0
562,10.0
563,8.0
564,12.0
565,26.0
566,17.0
567,9.0
568,11.0
569,5.0
570,20.0
571,9.0
572,8.0
573,9.0
574,7.0
575,8.0
576,7.0
577,16.0
578,9.0
579,13.0
580,13.0
581,10.0
582,7.0
583,14.0
584,8.0
585,10.0
586,18.0
587,24.0
588,13.0
589,10.0
590,12.0
591,8.0
592,9.0
593,10.0
594,8.0
595,15.0
596,17.0
597,14.0
598,11.0
599,12.0
600,10.0
601,9.0
602,11.0
603,28.0
604,22.0
605,14.0
606,22.0
607,22.0
608,11.0
609,11.0
610,9.0
611,15.0
612,23.0
613,14.0
614,14.0
615,20.0
616,22.0
617,13.0
618,7.0
619,22.0
620,18.0
621,11.0
622,6.0
623,30.0
624,11.0
625,10.0
626,11.0
627,7.0
628,25.0
629,11.0
630,10.0
631,9.0
632,14.0
633,13.0
634,10.0
635,16.0
636,8.0
637,10.0
638,17.0
639,10.0
640,8.0
641,11.0
642,11.0
643,9.0
644,12.0
645,8.0
646,10.0
647,21.0
648,9.0
649,22.0
650,9.0
651,14.0
652,8.0
653,6.0
654,19.0
655,14.0
656,13.0
657,10.0
658,11.0
659,8.0
660,12.0
661,10.0
662,11.0
663,12.0
664,13.0
665,19.0
666,0.0
667,21.0
668,14.0
669,13.0
670,13.0
671,10.0
672,16.0
673,8.0
674,18.0
675,10.0
676,13.0
677,13.0
678,7.0
679,12.0
680,22.0
681,7.0
682,19.0
683,9.0
684,15.0
685,18.0
686,18.0
687,12.0
688,8.0
689,8.0
690,7.0
691,13.0
692,11.0
693,15.0
694,12.0
695,19.0
696,7.0
697,11.0
698,9.0
699,11.0
700,27.0
701,9.0
702,10.0
703,21.0
704,8.0
705,13.0
706,15.0
707,16.0
708,15.0
709,8.0
710,8.0
711,5.0
712,12.0
713,11.0
714,29.0
715,12.0
716,9.0
717,6.0
718,17.0
719,7.0
720,19.0
721,16.0
722,23.0
723,13.0
724,4.0
725,10.0
726,24.0
727,10.0
728,13.0
729,28.0
730,16.0
731,13.0
732,8.0
733,17.0
734,16.0
735,10.0
736,11.0
737,15.0
738,11.0
739,14.0
740,14.0
741,10.0
742,17.0
743,7.0
744,16.0
745,8.0
746,17.0
747,17.0
748,22.0
749,11.0
750,9.0
751,9.0
752,11.0
753,21.0
754,9.0
755,12.0
756,17.0
757,7.0
758,19.0
759,31.0
760,11.0
761,11.0
762,22.0
763,14.0
764,7.0
765,9.0
766,10.0
767,12.0
768,8.0
769,8.0
770,25.0
771,15.0
772,24.0
773,9.0
774,13.0
775,9.0
776,12.0
777,9.0
778,14.0
779,13.0
780,7.0
781,11.0
782,9.0
783,12.0
784,11.0
785,11.0
786,16.0
787,7.0
788,18.0
789,7.0
790,14.0
791,15.0
792,13.0
793,11.0
794,16.0
795,9.0
796,7.0
797,15.0
798,21.0
799,11.0
800,14.0
801,7.0
802,23.0
803,12.0
804,23.0
805,19.0
806,18.0
807,10.0
808,7.0
809,11.0
810,14.0
811,9.0
812,8.0
813,7.0
814,15.0
815,12.0
816,15.0
817,14.0
818,11.0
819,23.0
820,7.0
821,8.0
822,12.0
823,8.0
824,14.0
825,7.0
826,15.0
827,24.0
828,15.0
829,14.0
830,16.0
831,10.0
832,13.0
833,9.0
834,13.0
835,16.0
836,13.0
837,12.0
838,12.0
839,16.0
840,13.0
841,9.0
842,8.0
843,5.0
844,27.0
845,21.0
846,7.0
847,8.0
848,11.0
849,12.0
850,32.0
851,11.0
852,20.0
853,14.0
854,9.0
855,8.0
856,12.0
857,15.0
858,9.0
859,12.0
860,11.0
861,14.0
862,16.0
863,8.0
864,13.0
865,7.0
866,13.0
867,11.0
868,21.0
869,14.0
870,11.0
871,19.0
872,14.0
873,6.0
874,7.0
875,16.0
876,12.0
877,10.0
878,11.0
879,9.0
880,12.0
881,14.0
882,25.0
883,14.0
884,10.0
885,15.0
886,34.0
887,9.0
888,15.0
889,8.0
890,14.0
891,29.0
892,9.0
893,13.0
894,11.0
895,12.0
896,10.0
897,7.0
898,17.0
899,11.0
900,12.0
901,10.0
902,28.0
903,10.0
904,15.0
905,10.0
906,9.0
907,14.0
908,11.0
909,19.0
910,15.0
911,14.0
912,9.0
913,23.0
914,15.0
915,12.0
916,26.0
917,6.0
918,6.0
919,32.0
920,13.0
921,26.0
922,17.0
923,13.0
924,11.0
925,16.0
926,19.0
927,10.0
928,7.0
929,9.0
930,7.0
931,8.0
932,13.0
933,10.0
934,12.0
935,9.0
936,16.0
937,16.0
938,18.0
939,22.0
940,14.0
941,23.0
942,12.0
943,11.0
944,16.0
945,11.0
946,12.0
947,22.0
948,9.0
949,9.0
950,20.0
951,7.0
952,21.0
953,13.0
954,14.0
955,16.0
956,7.0
957,11.0
958,8.0
959,24.0
960,11.0
961,11.0
962,9.0
963,7.0
964,11.0
965,14.0
966,9.0
967,10.0
968,10.0
969,8.0
970,14.0
971,10.0
972,7.0
973,15.0
974,15.0
975,14.0
976,13.0
977,12.0
978,12.0
979,18.0
980,5.0
981,10.0
982,13.0
983,13.0
984,22.0
985,10.0
986,7.0
987,11.0
988,8.0
989,7.0
990,7.0
991,10.0
992,11.0
993,11.0
994,11.0
995,11.0
996,6.0
997,6.0
998,8.0
999,9.0
1000,10.0
1001,8.0
1002,9.0
1003,12.0
1004,11.0
1005,4.0
1006,13.0
1007,10.0
1008,9.0
1009,25.0
1010,10.0
1011,19.0
1012,9.0
1013,6.0
1014,6.0
1015,13.0
1016,9.0
1017,12.0
1018,15.0
1019,11.0
1020,10.0
1021,18.0
1022,23.0
1023,10.0
1024,6.0
1025,14.0
1026,11.0
1027,12.0
1028,10.0
1029,19.0
1030,18.0
1031,7.0
1032,9.0
1033,16.0
1034,18.0
1035,22.0
1036,12.0
1037,9.0
1038,8.0
1039,19.0
1040,9.0
1041,9.0
1042,15.0
1043,8.0
1044,9.0
1045,19.0
1046,6.0
1047,16.0
1048,9.0
1049,14.0
1050,6.0
1051,10.0
1052,13.0
1053,12.0
1054,13.0
1055,3.0
1056,10.0
1057,6.0
1058,9.0
1059,20.0
1060,9.0
1061,15.0
1062,7.0
1063,18.0
1064,15.0
1065,14.0
1066,8.0
1067,10.0
1068,10.0
1069,17.0
1070,19.0
1071,15.0
1072,8.0
1073,18.0
1074,8.0
1075,7.0
1076,16.0
1077,9.0
1078,21.0
1079,13.0
1080,20.0
1081,15.0
1082,9.0
1083,14.0
1084,21.0
1085,17.0
1086,14.0
1087,23.0
1088,16.0
1089,14.0
1090,8.0
1091,14.0
1092,12.0
1093,10.0
1094,10.0
1095,8.0
1096,34.0
1097,17.0
1098,15.0
1099,12.0
1100,6.0
1101,10.0
1102,17.0
1103,17.0
1104,9.0
1105,8.0
1106,7.0
1107,11.0
1108,6.0
1109,9.0
1110,14.0
1111,23.0
1112,11.0
1113,8.0
1114,26.0
1115,17.0
1116,7.0
1117,25.0
1118,14.0
1119,13.0
1120,6.0
1121,11.0
1122,25.0
1123,6.0
1124,10.0
1125,13.0
1126,19.0
1127,11.0
1128,22.0
1129,11.0
1130,9.0
1131,6.0
1132,17.0
1133,6.0
1134,14.0
1135,12.0
1136,7.0
1137,15.0
1138,14.0
1139,9.0
1140,33.0
1141,23.0
1142,17.0
1143,10.0
1144,21.0
1145,12.0
1146,8.0
1147,16.0
1148,8.0
1149,14.0
1150,7.0
1151,6.0
1152,9.0
1153,7.0
1154,7.0
1155,8.0
1156,16.0
1157,10.0
1158,13.0
1159,11.0
1160,18.0
1161,11.0
1162,9.0
1163,9.0
1164,11.0
1165,15.0
1166,6.0
1167,7.0
1168,12.0
1169,20.0
1170,10.0
1171,9.0
1172,11.0
1173,8.0
1174,20.0
1175,15.0
1176,22.0
1177,8.0
1178,7.0
1179,20.0
1180,7.0
1181,7.0
1182,36.0
1183,15.0
1184,17.0
1185,17.0
1186,13.0
1187,19.0
1188,11.0
1189,8.0
1190,21.0
1191,18.0
1192,8.0
1193,9.0
1194,10.0
1195,21.0
1196,24.0
1197,18.0
1198,15.0
1199,9.0
1200,12.0
1201,15.0
1202,12.0
1203,9.0
1204,13.0
1205,11.0
1206,13.0
1207,22.0
1208,9.0
1209,13.0
1210,12.0
1211,13.0
1212,17.0
1213,23.0
1214,9.0
1215,10.0
1216,13.0
1217,9.0
1218,6.0
1219,7.0
1220,12.0
1221,7.0
1222,19.0
1223,16.0
1224,11.0
1225,14.0
1226,18.0
1227,10.0
1228,9.0
1229,16.0
1230,10.0
1231,9.0
1232,13.0
1233,17.0
1234,17.0
1235,18.0
1236,10.0
1237,18.0
1238,18.0
1239,0.0
1240,19.0
1241,20.0
1242,8.0
1243,11.0
1244,11.0
1245,10.0
1246,7.0
1247,8.0
1248,26.0
1249,15.0
1250,8.0
1251,14.0
1252,7.0
1253,10.0
1254,4.0
1255,7.0
1256,8.0
1257,16.0
1258,8.0
1259,15.0
1260,11.0
1261,40.0
1262,21.0
1263,8.0
1264,7.0
1265,15.0
1266,8.0
1267,10.0
1268,12.0
1269,13.0
1270,11.0
1271,8.0
1272,13.0
1273,9.0
1274,10.0
1275,13.0
1276,7.0
1277,6.0
1278,10.0
1279,8.0
1280,10.0
1281,22.0
1282,10.0
1283,11.0
1284,11.0
1285,23.0
1286,14.0
1287,6.0
1288,9.0
1289,9.0
1290,8.0
1291,8.0
1292,11.0
1293,11.0
1294,9.0
1295,15.0
1296,9.0
1297,9.0
1298,19.0
1299,13.0
1300,17.0
1301,12.0
1302,17.0
1303,8.0
1304,6.0
1305,14.0
1306,14.0
1307,8.0
1308,7.0
1309,13.0
1310,8.0
1311,20.0
1312,18.0
1313,16.0
1314,7.0
1315,9.0
1316,9.0
1317,8.0
1318,16.0
1319,11.0
1320,19.0
1321,9.0
1322,3.0
1323,12.0
1324,12.0
1325,10.0
1326,15.0
1327,9.0
1328,11.0
1329,16.0
1330,22.0
1331,10.0
1332,4.0
1333,7.0
1334,16.0
1335,8.0
1336,10.0
1337,16.0
1338,13.0
1339,9.0
1340,4.0
1341,7.0
1342,9.0
1343,20.0
1344,23.0
1345,9.0
1346,12.0
1347,33.0
1348,9.0
1349,7.0
1350,12.0
1351,9.0
1352,16.0
1353,9.0
1354,8.0
1355,12.0
1356,5.0
1357,10.0
1358,7.0
1359,20.0
1360,13.0
1361,9.0
1362,9.0
1363,14.0
1364,19.0
1365,15.0
1366,12.0
1367,9.0
1368,15.0
1369,20.0
1370,11.0
1371,8.0
1372,12.0
1373,17.0
1374,12.0
1375,8.0
1376,16.0
1377,13.0
1378,10.0
1379,11.0
1380,5.0
1381,16.0
1382,17.0
1383,12.0
1384,11.0
1385,13.0
1386,36.0
1387,12.0
1388,18.0
1389,13.0
1390,12.0
1391,12.0
1392,19.0
1393,9.0
1394,11.0
1395,13.0
1396,15.0
1397,6.0
1398,7.0
1399,7.0
1400,9.0
1401,6.0
1402,8.0
1403,11.0
1404,10.0
1405,21.0
1406,10.0
1407,17.0
1408,8.0
1409,9.0
1410,25.0
1411,7.0
1412,14.0
1413,12.0
1414,14.0
1415,17.0
1416,14.0
1417,7.0
1418,13.0
1419,16.0
1420,19.0
1421,14.0
1422,6.0
1423,14.0
1424,11.0
1425,18.0
1426,21.0
1427,11.0
1428,8.0
1429,12.0
1430,7.0
1431,7.0
1432,21.0
1433,11.0
1434,12.0
1435,11.0
1436,17.0
1437,8.0
1438,9.0
1439,22.0
1440,10.0
1441,22.0
1442,11.0
1443,9.0
1444,4.0
1445,14.0
1446,13.0
1447,21.0
1448,14.0
1449,8.0
1450,16.0
1451,9.0
1452,10.0
1453,11.0
1454,15.0
1455,13.0
1456,8.0
1457,14.0
1458,9.0
1459,13.0
1460,15.0
1461,14.0
1462,12.0
1463,13.0
1464,15.0
1465,4.0
1466,22.0
1467,11.0
1468,14.0
1469,12.0
1470,8.0
1471,14.0
1472,20.0
1473,18.0
1474,10.0
1475,18.0
1476,12.0
1477,13.0
1478,7.0
1479,19.0
1480,8.0
1481,8.0
1482,7.0
1483,12.0
1484,10.0
1485,8.0
1486,13.0
1487,20.0
1488,5.0
1489,16.0
1490,6.0
1491,6.0
1492,18.0
1493,23.0
1494,11.0
1495,9.0
1496,22.0
1497,12.0
1498,6.0
1499,10.0
1500,11.0
1501,10.0
1502,12.0
1503,11.0
1504,8.0
1505,8.0
1506,12.0
1507,18.0
1508,25.0
1509,10.0
1510,26.0
1511,10.0
1512,8.0
1513,18.0
1514,7.0
1515,6.0
1516,11.0
1517,30.0
1518,8.0
1519,12.0
1520,9.0
1521,21.0
1522,9.0
1523,9.0
1524,17.0
1525,9.0
1526,11.0
1527,13.0
1528,23.0
1529,29.0
1530,18.0
1531,9.0
1532,5.0
1533,8.0
1534,13.0
1535,13.0
1536,17.0
1537,18.0
1538,19.0
1539,14.0
1540,16.0
1541,8.0
1542,9.0
1543,10.0
1544,14.0
1545,9.0
1546,10.0
1547,15.0
1548,13.0
1549,17.0
1550,7.0
1551,17.0
1552,9.0
1553,7.0
1554,21.0
1555,18.0
1556,10.0
1557,24.0
1558,13.0
1559,22.0
1560,15.0
1561,15.0
1562,10.0
1563,10.0
1564,8.0
1565,15.0
1566,9.0
1567,13.0
1568,15.0
1569,7.0
1570,6.0
1571,15.0
1572,15.0
1573,18.0
1574,23.0
1575,7.0
1576,11.0
1577,11.0
1578,4.0
1579,5.0
1580,10.0
1581,9.0
1582,11.0
1583,9.0
1584,6.0
1585,9.0
1586,9.0
1587,13.0
1588,15.0
1589,17.0
1590,8.0
1591,15.0
1592,12.0
1593,8.0
1594,9.0
1595,9.0
1596,19.0
1597,10.0
1598,10.0
1599,10.0
1600,10.0
1601,41.0
1602,8.0
1603,18.0
1604,15.0
1605,7.0
1606,21.0
1607,18.0
1608,9.0
1609,11.0
1610,11.0
1611,9.0
1612,8.0
1613,5.0
1614,8.0
1615,11.0
1616,17.0
1617,8.0
1618,9.0
1619,17.0
1620,19.0
1621,7.0
1622,8.0
1623,8.0
1624,7.0
1625,9.0
1626,11.0
1627,13.0
1628,18.0
1629,7.0
1630,8.0
1631,6.0
1632,19.0
1633,7.0
1634,10.0
1635,9.0
1636,15.0
1637,14.0
1638,11.0
1639,21.0
1640,8.0
1641,19.0
1642,9.0
1643,10.0
1644,11.0
1645,10.0
1646,15.0
1647,8.0
1648,17.0
1649,7.0
1650,15.0
1651,7.0
1652,10.0
1653,8.0
1654,9.0
1655,16.0
1656,11.0
1657,15.0
1658,8.0
1659,8.0
1660,8.0
1661,16.0
1662,7.0
1663,23.0
1664,7.0
1665,18.0
1666,9.0
1667,10.0
1668,10.0
1669,11.0
1670,13.0
1671,13.0
1672,18.0
1673,8.0
1674,13.0
1675,10.0
1676,18.0
1677,6.0
1678,10.0
1679,14.0
1680,9.0
1681,5.0
1682,11.0
1683,7.0
1684,6.0
1685,11.0
1686,10.0
1687,14.0
1688,6.0
1689,15.0
1690,12.0
1691,19.0
1692,11.0
1693,13.0
1694,14.0
1695,18.0
1696,19.0
1697,16.0
1698,13.0
1699,8.0
1700,22.0
1701,32.0
1702,16.0
1703,12.0
1704,18.0
1705,11.0
1706,12.0
1707,7.0
1708,11.0
1709,23.0
1710,13.0
1711,10.0
1712,8.0
1713,8.0
1714,17.0
1715,10.0
1716,17.0
1717,14.0
1718,10.0
1719,13.0
1720,14.0
1721,12.0
1722,8.0
1723,9.0
1724,21.0
1725,8.0
1726,8.0
1727,18.0
1728,26.0
1729,15.0
1730,8.0
1731,9.0
1732,10.0
1733,12.0
1734,12.0
1735,8.0
1736,9.0
1737,10.0
1738,20.0
1739,13.0
1740,13.0
1741,12.0
1742,10.0
1743,6.0
1744,5.0
1745,11.0
1746,23.0
1747,14.0
1748,10.0
1749,5.0
1750,17.0
1751,10.0
1752,14.0
1753,8.0
1754,10.0
1755,19.0
1756,4.0
1757,14.0
1758,10.0
1759,10.0
1760,10.0
1761,9.0
1762,21.0
1763,10.0
1764,14.0
1765,10.0
1766,9.0
1767,7.0
1768,9.0
1769,10.0
1770,24.0
1771,7.0
1772,21.0
1773,16.0
1774,19.0
1775,29.0
1776,8.0
1777,7.0
1778,8.0
1779,6.0
1780,13.0
1781,8.0
1782,9.0
1783,12.0
1784,11.0
1785,8.0
1786,5.0
1787,7.0
1788,7.0
1789,11.0
1790,15.0
1791,16.0
1792,23.0
1793,9.0
1794,12.0
1795,9.0
1796,21.0
1797,16.0
1798,10.0
1799,22.0
1800,11.0
1801,17.0
1802,16.0
1803,32.0
1804,7.0
1805,7.0
1806,9.0
1807,16.0
1808,10.0
1809,15.0
1810,17.0
1811,8.0
1812,19.0
1813,20.0
1814,9.0
1815,8.0
1816,8.0
1817,21.0
1818,7.0
1819,14.0
1820,23.0
1821,13.0
1822,9.0
1823,13.0
1824,13.0
1825,26.0
1826,16.0
1827,5.0
1828,9.0
1829,10.0
1830,12.0
1831,10.0
1832,11.0
1833,11.0
1834,10.0
1835,22.0
1836,17.0
1837,12.0
1838,7.0
1839,14.0
1840,12.0
1841,11.0
1842,10.0
1843,17.0
1844,9.0
1845,12.0
1846,13.0
1847,22.0
1848,8.0
1849,11.0
1850,14.0
1851,16.0
1852,20.0
1853,11.0
1854,13.0
1855,9.0
1856,9.0
1857,6.0
1858,23.0
1859,16.0
1860,18.0
1861,11.0
1862,7.0
1863,10.0
1864,12.0
1865,18.0
1866,22.0
1867,9.0
1868,14.0
1869,13.0
1870,9.0
1871,9.0
1872,12.0
1873,8.0
1874,14.0
1875,12.0
1876,16.0
1877,11.0
1878,14.0
1879,19.0
1880,8.0
1881,20.0
1882,9.0
1883,9.0
1884,7.0
1885,17.0
1886,12.0
1887,29.0
1888,58.0
1889,14.0
1890,17.0
1891,7.0
1892,8.0
1893,25.0
1894,9.0
1895,19.0
1896,11.0
1897,9.0
1898,16.0
1899,10.0
1900,8.0
1901,12.0
1902,11.0
1903,17.0
1904,6.0
1905,11.0
1906,5.0
1907,25.0
1908,12.0
1909,12.0
1910,10.0
1911,9.0
1912,11.0
1913,10.0
1914,21.0
1915,8.0
1916,6.0
1917,19.0
1918,11.0
1919,9.0
1920,15.0
1921,11.0
1922,12.0
1923,11.0
1924,11.0
1925,16.0
1926,6.0
1927,4.0
1928,14.0
1929,21.0
1930,10.0
1931,5.0
1932,24.0
1933,22.0
1934,13.0
1935,22.0
1936,14.0
1937,8.0
1938,17.0
1939,8.0
1940,14.0
1941,17.0
1942,9.0
1943,8.0
1944,19.0
1945,14.0
1946,8.0
1947,11.0
1948,11.0
1949,23.0
1950,8.0
1951,21.0
1952,8.0
1953,11.0
1954,8.0
1955,8.0
1956,19.0
1957,7.0
1958,8.0
1959,8.0
1960,16.0
1961,9.0
1962,6.0
1963,8.0
1964,15.0
1965,14.0
1966,14.0
1967,13.0
1968,16.0
1969,12.0
1970,5.0
1971,12.0
1972,23.0
1973,14.0
1974,14.0
1975,12.0
1976,12.0
1977,14.0
1978,6.0
1979,15.0
1980,17.0
1981,15.0
1982,18.0
1983,7.0
1984,10.0
1985,12.0
1986,12.0
1987,14.0
1988,17.0
1989,7.0
1990,8.0
1991,6.0
1992,21.0
1993,12.0
1994,8.0
1995,35.0
1996,15.0
1997,10.0
1998,6.0
1999,22.0
2000,11.0
2001,10.0
2002,11.0
2003,11.0
2004,7.0
2005,10.0
2006,10.0
2007,8.0
2008,10.0
2009,8.0
2010,13.0
2011,17.0
2012,16.0
2013,11.0
2014,9.0
2015,19.0
2016,31.0
2017,11.0
2018,22.0
2019,9.0
2020,7.0
2021,13.0
2022,8.0
2023,14.0
2024,21.0
2025,12.0
2026,12.0
2027,10.0
2028,17.0
2029,15.0
2030,9.0
2031,18.0
2032,12.0
2033,10.0
2034,16.0
2035,11.0
2036,7.0
2037,11.0
2038,21.0
2039,23.0
2040,10.0
2041,28.0
2042,10.0
2043,11.0
2044,9.0
2045,13.0
2046,17.0
2047,19.0
2048,11.0
2049,11.0
2050,8.0
2051,11.0
2052,8.0
2053,8.0
2054,13.0
2055,12.0
2056,8.0
2057,6.0
2058,13.0
2059,13.0
2060,13.0
2061,20.0
2062,14.0
2063,15.0
2064,9.0
2065,12.0
2066,8.0
2067,7.0
2068,15.0
2069,7.0
2070,12.0
2071,15.0
2072,11.0
2073,13.0
2074,19.0
2075,22.0
2076,13.0
2077,10.0
2078,12.0
2079,18.0
2080,11.0
2081,12.0
2082,11.0
2083,16.0
2084,14.0
2085,28.0
2086,7.0
2087,11.0
2088,10.0
2089,12.0
2090,5.0
2091,8.0
2092,11.0
2093,6.0
2094,13.0
2095,13.0
2096,13.0
2097,15.0
2098,8.0
2099,14.0
2100,11.0
2101,11.0
2102,11.0
2103,17.0
2104,12.0
2105,7.0
2106,9.0
2107,9.0
2108,12.0
2109,8.0
2110,14.0
2111,11.0
2112,14.0
2113,13.0
2114,21.0
2115,18.0
2116,12.0
2117,11.0
2118,8.0
2119,10.0
2120,20.0
2121,6.0
2122,7.0
2123,14.0
2124,12.0
2125,7.0
2126,18.0
2127,11.0
2128,23.0
2129,18.0
2130,9.0
2131,12.0
2132,11.0
2133,13.0
2134,7.0
2135,7.0
2136,9.0
2137,19.0
2138,12.0
2139,10.0
2140,10.0
